time,v1,v2,v3,i12,i23
0.0035,4.53990499739547,2.26995249869773,2.26995249869773,2.26995249869773,5.55111512312578e-17
0.0036,4.25779291565073,2.12889645782536,2.12889645782536,2.12889645782536,5.55111512312578e-17
0.0037,3.97147890634781,1.9857394531739,1.9857394531739,1.9857394531739,2.77555756156289e-17
0.0038,3.68124552684678,1.84062276342339,1.84062276342339,1.84062276342339,0
0.0039,3.38737920245291,1.69368960122646,1.69368960122646,1.69368960122646,2.77555756156289e-17
0.004,3.09016994374947,1.54508497187474,1.54508497187474,1.54508497187474,0
0.0041,2.78991106039229,1.39495553019615,1.39495553019615,1.39495553019615,0
0.0042,2.48689887164854,1.24344943582427,1.24344943582427,1.24344943582427,2.77555756156289e-17
0.0043,2.18143241396542,1.09071620698271,1.09071620698271,1.09071620698271,2.77555756156289e-17
0.0044,1.87381314585725,0.936906572928623,0.936906572928623,0.936906572928623,0
0.0045,1.56434465040231,0.782172325201155,0.782172325201155,0.782172325201155,-1.38777878078145e-17
0.0046,1.25333233564305,0.626666167821523,0.626666167821523,0.626666167821523,0
0.0047,0.941083133185143,0.470541566592572,0.470541566592572,0.470541566592572,0
0.0048,0.627905195293131,0.313952597646566,0.313952597646566,0.313952597646566,0
0.0049,0.314107590781282,0.157053795390641,0.157053795390641,0.157053795390641,0
0.005,1.22464679914735e-15,6.12323399573677e-16,6.12323399573676e-16,6.12323399573677e-16,1.23259516440783e-32
0.0051,-0.314107590781284,-0.157053795390642,-0.157053795390642,-0.157053795390642,0
0.0052,-0.627905195293138,-0.313952597646569,-0.313952597646569,-0.313952597646569,0
0.0053,-0.941083133185145,-0.470541566592573,-0.470541566592573,-0.470541566592573,-6.93889390390723e-18
0.0054,-1.25333233564304,-0.626666167821521,-0.626666167821521,-0.626666167821522,-1.38777878078145e-17
0.0055,-1.56434465040231,-0.782172325201154,-0.782172325201154,-0.782172325201154,0
0.0056,-1.87381314585724,-0.936906572928622,-0.936906572928621,-0.936906572928622,-2.77555756156289e-17
0.0057,-2.18143241396543,-1.09071620698271,-1.09071620698271,-1.09071620698271,-1.38777878078145e-17
0.0058,-2.48689887164855,-1.24344943582428,-1.24344943582427,-1.24344943582428,-2.77555756156289e-17
0.0059,-2.78991106039229,-1.39495553019615,-1.39495553019615,-1.39495553019615,-2.77555756156289e-17
0.006,-3.09016994374947,-1.54508497187474,-1.54508497187474,-1.54508497187474,0
0.0061,-3.38737920245292,-1.69368960122646,-1.69368960122646,-1.69368960122646,0
0.0062,-3.68124552684678,-1.84062276342339,-1.84062276342339,-1.84062276342339,-5.55111512312578e-17
0.0063,-3.97147890634781,-1.9857394531739,-1.9857394531739,-1.9857394531739,-2.77555756156289e-17
0.0064,-4.25779291565073,-2.12889645782536,-2.12889645782536,-2.12889645782536,-2.77555756156289e-17
0.0065,-4.53990499739547,-2.26995249869774,-2.26995249869774,-2.26995249869774,-5.55111512312578e-17
