          time,        P_elec,   delta_r_gen
  1.884000e+01, 119110529.076876,      0.291148
  1.884100e+01, 119116704.634516,      0.291164
  1.884200e+01, 119122948.328441,      0.291180
  1.884300e+01, 119129259.661845,      0.291196
  1.884400e+01, 119135638.132705,      0.291212
  1.884500e+01, 119142083.233820,      0.291228
  1.884600e+01, 119148594.452853,      0.291245
  1.884700e+01, 119155171.272373,      0.291262
  1.884800e+01, 119161813.169892,      0.291278
  1.884900e+01, 119168519.617912,      0.291295
  1.885000e+01, 119175290.083967,      0.291313
  1.885100e+01, 119182124.030659,      0.291330
  1.885200e+01, 119189020.915709,      0.291348
  1.885300e+01, 119195980.191995,      0.291365
  1.885400e+01, 119203001.307600,      0.291383
  1.885500e+01, 119210083.705850,      0.291401
  1.885600e+01, 119217226.825366,      0.291419
  1.885700e+01, 119224430.100101,      0.291437
  1.885800e+01, 119231692.959392,      0.291456
  1.885900e+01, 119239014.828002,      0.291474
  1.886000e+01, 119246395.126163,      0.291493
  1.886100e+01, 119253833.269631,      0.291512
  1.886200e+01, 119261328.669722,      0.291531
  1.886300e+01, 119268880.733366,      0.291550
  1.886400e+01, 119276488.863153,      0.291569
  1.886500e+01, 119284152.457379,      0.291589
  1.886600e+01, 119291870.910093,      0.291608
  1.886700e+01, 119299643.611148,      0.291628
  1.886800e+01, 119307469.946250,      0.291648
  1.886900e+01, 119315349.297000,      0.291668
  1.887000e+01, 119323281.040955,      0.291688
  1.887100e+01, 119331264.551664,      0.291708
  1.887200e+01, 119339299.198728,      0.291728
  1.887300e+01, 119347384.347847,      0.291749
  1.887400e+01, 119355519.360867,      0.291770
  1.887500e+01, 119363703.595835,      0.291790
  1.887600e+01, 119371936.407050,      0.291811
  1.887700e+01, 119380217.145108,      0.291832
  1.887800e+01, 119388545.156962,      0.291853
  1.887900e+01, 119396919.785969,      0.291874
  1.888000e+01, 119405340.371941,      0.291896
  1.888100e+01, 119413806.251201,      0.291917
  1.888200e+01, 119422316.756633,      0.291939
  1.888300e+01, 119430871.217735,      0.291960
  1.888400e+01, 119439468.960673,      0.291982
  1.888500e+01, 119448109.308334,      0.292004
  1.888600e+01, 119456791.580379,      0.292026
  1.888700e+01, 119465515.093297,      0.292048
  1.888800e+01, 119474279.160460,      0.292070
  1.888900e+01, 119483083.092177,      0.292092
  1.889000e+01, 119491926.195746,      0.292115
  1.889100e+01, 119500807.775512,      0.292137
  1.889200e+01, 119509727.132921,      0.292160
  1.889300e+01, 119518683.566575,      0.292182
  1.889400e+01, 119527676.372286,      0.292205
  1.889500e+01, 119536704.843133,      0.292228
  1.889600e+01, 119545768.269520,      0.292251
  1.889700e+01, 119554865.939226,      0.292274
  1.889800e+01, 119563997.137467,      0.292297
  1.889900e+01, 119573161.146950,      0.292320
  1.890000e+01, 119582357.247928,      0.292343
  1.890100e+01, 119591584.718261,      0.292366
  1.890200e+01, 119600842.833467,      0.292390
  1.890300e+01, 119610130.866784,      0.292413
  1.890400e+01, 119619448.089227,      0.292437
  1.890500e+01, 119628793.769640,      0.292460
  1.890600e+01, 119638167.174762,      0.292484
  1.890700e+01, 119647567.569277,      0.292508
  1.890800e+01, 119656994.215876,      0.292531
  1.890900e+01, 119666446.375313,      0.292555
  1.891000e+01, 119675923.306465,      0.292579
  1.891100e+01, 119685424.266390,      0.292603
  1.891200e+01, 119694948.510383,      0.292627
  1.891300e+01, 119704495.292037,      0.292651
  1.891400e+01, 119714063.863302,      0.292675
  1.891500e+01, 119723653.474541,      0.292700
  1.891600e+01, 119733263.374590,      0.292724
  1.891700e+01, 119742892.810819,      0.292748
  1.891800e+01, 119752541.029189,      0.292772
  1.891900e+01, 119762207.274311,      0.292797
  1.892000e+01, 119771890.789506,      0.292821
  1.892100e+01, 119781590.816864,      0.292846
  1.892200e+01, 119791306.597304,      0.292870
  1.892300e+01, 119801037.370633,      0.292895
  1.892400e+01, 119810782.375606,      0.292919
  1.892500e+01, 119820540.849984,      0.292944
  1.892600e+01, 119830312.030595,      0.292968
  1.892700e+01, 119840095.153396,      0.292993
  1.892800e+01, 119849889.453528,      0.293018
  1.892900e+01, 119859694.165379,      0.293042
  1.893000e+01, 119869508.522644,      0.293067
  1.893100e+01, 119879331.758383,      0.293092
  1.893200e+01, 119889163.105082,      0.293117
  1.893300e+01, 119899001.794716,      0.293142
  1.893400e+01, 119908847.058802,      0.293166
  1.893500e+01, 119918698.128465,      0.293191
  1.893600e+01, 119928554.234499,      0.293216
  1.893700e+01, 119938414.607419,      0.293241
  1.893800e+01, 119948278.477531,      0.293266
  1.893900e+01, 119958145.074986,      0.293290
  1.894000e+01, 119968013.629840,      0.293315
  1.894100e+01, 119977883.372118,      0.293340
  1.894200e+01, 119987753.531870,      0.293365
  1.894300e+01, 119997623.339235,      0.293390
  1.894400e+01, 120007492.024496,      0.293415
  1.894500e+01, 120017358.818145,      0.293439
  1.894600e+01, 120027222.950939,      0.293464
  1.894700e+01, 120037083.653964,      0.293489
  1.894800e+01, 120046940.158690,      0.293514
  1.894900e+01, 120056791.697036,      0.293539
  1.895000e+01, 120066637.501424,      0.293563
  1.895100e+01, 120076476.804845,      0.293588
  1.895200e+01, 120086308.840914,      0.293613
  1.895300e+01, 120096132.843932,      0.293638
  1.895400e+01, 120105948.048944,      0.293662
  1.895500e+01, 120115753.691801,      0.293687
  1.895600e+01, 120125549.009216,      0.293712
  1.895700e+01, 120135333.238825,      0.293736
  1.895800e+01, 120145105.619247,      0.293761
  1.895900e+01, 120154865.390142,      0.293785
  1.896000e+01, 120164611.792272,      0.293810
  1.896100e+01, 120174344.067555,      0.293834
  1.896200e+01, 120184061.459131,      0.293859
  1.896300e+01, 120193763.211414,      0.293883
  1.896400e+01, 120203448.570156,      0.293908
  1.896500e+01, 120213116.782501,      0.293932
  1.896600e+01, 120222767.097047,      0.293956
  1.896700e+01, 120232398.763902,      0.293980
  1.896800e+01, 120242011.034742,      0.294004
  1.896900e+01, 120251603.162872,      0.294029
  1.897000e+01, 120261174.403280,      0.294053
  1.897100e+01, 120270724.012696,      0.294077
  1.897200e+01, 120280251.249653,      0.294100
  1.897300e+01, 120289755.374536,      0.294124
  1.897400e+01, 120299235.649650,      0.294148
  1.897500e+01, 120308691.339269,      0.294172
  1.897600e+01, 120318121.709694,      0.294196
  1.897700e+01, 120327526.029315,      0.294219
  1.897800e+01, 120336903.568660,      0.294243
  1.897900e+01, 120346253.600459,      0.294266
  1.898000e+01, 120355575.399693,      0.294290
  1.898100e+01, 120364868.243656,      0.294313
  1.898200e+01, 120374131.412007,      0.294336
  1.898300e+01, 120383364.186827,      0.294359
  1.898400e+01, 120392565.852673,      0.294382
  1.898500e+01, 120401735.696637,      0.294405
  1.898600e+01, 120410873.008398,      0.294428
  1.898700e+01, 120419977.080275,      0.294451
  1.898800e+01, 120429047.207286,      0.294474
  1.898900e+01, 120438082.687199,      0.294497
  1.899000e+01, 120447082.820589,      0.294519
  1.899100e+01, 120456046.910889,      0.294542
  1.899200e+01, 120464974.264445,      0.294564
  1.899300e+01, 120473864.190569,      0.294586
  1.899400e+01, 120482716.001592,      0.294609
  1.899500e+01, 120491529.012920,      0.294631
  1.899600e+01, 120500302.543080,      0.294653
  1.899700e+01, 120509035.913781,      0.294675
  1.899800e+01, 120517728.449958,      0.294696
  1.899900e+01, 120526379.479830,      0.294718
  1.900000e+01, 120534988.334948,      0.294740
  1.900100e+01, 120543554.350247,      0.294761
  1.900200e+01, 120552076.864100,      0.294782
  1.900300e+01, 120560555.218363,      0.294804
  1.900400e+01, 120568988.758434,      0.294825
  1.900500e+01, 120577376.833292,      0.294846
  1.900600e+01, 120585718.795559,      0.294867
  1.900700e+01, 120594014.001541,      0.294887
  1.900800e+01, 120602261.811280,      0.294908
  1.900900e+01, 120610461.588605,      0.294929
  1.901000e+01, 120618612.701178,      0.294949
  1.901100e+01, 120626714.520544,      0.294969
  1.901200e+01, 120634766.422179,      0.294989
  1.901300e+01, 120642767.785536,      0.295009
  1.901400e+01, 120650717.994097,      0.295029
  1.901500e+01, 120658616.435414,      0.295049
  1.901600e+01, 120666462.501161,      0.295069
  1.901700e+01, 120674255.587178,      0.295088
  1.901800e+01, 120681995.093520,      0.295108
  1.901900e+01, 120689680.424496,      0.295127
  1.902000e+01, 120697310.988725,      0.295146
  1.902100e+01, 120704886.199172,      0.295165
  1.902200e+01, 120712405.473196,      0.295184
  1.902300e+01, 120719868.232597,      0.295202
  1.902400e+01, 120727273.903657,      0.295221
  1.902500e+01, 120734621.917183,      0.295239
  1.902600e+01, 120741911.708554,      0.295257
  1.902700e+01, 120749142.717763,      0.295275
  1.902800e+01, 120756314.389457,      0.295293
  1.902900e+01, 120763426.172982,      0.295311
  1.903000e+01, 120770477.522425,      0.295329
  1.903100e+01, 120777467.896652,      0.295346
  1.903200e+01, 120784396.759356,      0.295363
  1.903300e+01, 120791263.579091,      0.295381
  1.903400e+01, 120798067.829316,      0.295398
  1.903500e+01, 120804808.988434,      0.295414
  1.903600e+01, 120811486.539832,      0.295431
  1.903700e+01, 120818099.971921,      0.295448
  1.903800e+01, 120824648.778172,      0.295464
  1.903900e+01, 120831132.457161,      0.295480
  1.904000e+01, 120837550.512596,      0.295496
  1.904100e+01, 120843902.453368,      0.295512
  1.904200e+01, 120850187.793576,      0.295528
  1.904300e+01, 120856406.052574,      0.295543
  1.904400e+01, 120862556.754999,      0.295558
  1.904500e+01, 120868639.430814,      0.295574
  1.904600e+01, 120874653.615337,      0.295589
  1.904700e+01, 120880598.849284,      0.295603
  1.904800e+01, 120886474.678796,      0.295618
  1.904900e+01, 120892280.655477,      0.295632
  1.905000e+01, 120898016.336430,      0.295647
  1.905100e+01, 120903681.284285,      0.295661
  1.905200e+01, 120909275.067238,      0.295675
  1.905300e+01, 120914797.259079,      0.295688
  1.905400e+01, 120920247.439227,      0.295702
  1.905500e+01, 120925625.192759,      0.295715
  1.905600e+01, 120930930.110445,      0.295728
  1.905700e+01, 120936161.788776,      0.295741
  1.905800e+01, 120941319.829995,      0.295754
  1.905900e+01, 120946403.842126,      0.295767
  1.906000e+01, 120951413.439008,      0.295779
  1.906100e+01, 120956348.240318,      0.295792
  1.906200e+01, 120961207.871602,      0.295804
  1.906300e+01, 120965991.964306,      0.295816
  1.906400e+01, 120970700.155798,      0.295827
  1.906500e+01, 120975332.089400,      0.295839
  1.906600e+01, 120979887.414413,      0.295850
  1.906700e+01, 120984365.786143,      0.295861
  1.906800e+01, 120988766.865928,      0.295872
  1.906900e+01, 120993090.321160,      0.295883
  1.907000e+01, 120997335.825316,      0.295893
  1.907100e+01, 121001503.057976,      0.295903
  1.907200e+01, 121005591.704850,      0.295914
  1.907300e+01, 121009601.457802,      0.295923
  1.907400e+01, 121013532.014871,      0.295933
  1.907500e+01, 121017383.080297,      0.295943
  1.907600e+01, 121021154.364538,      0.295952
  1.907700e+01, 121024845.584295,      0.295961
  1.907800e+01, 121028456.462532,      0.295970
  1.907900e+01, 121031986.728498,      0.295979
  1.908000e+01, 121035436.117744,      0.295987
  1.908100e+01, 121038804.372145,      0.295995
  1.908200e+01, 121042091.239918,      0.296003
  1.908300e+01, 121045296.475644,      0.296011
  1.908400e+01, 121048419.840279,      0.296019
  1.908500e+01, 121051461.101178,      0.296026
  1.908600e+01, 121054420.032110,      0.296034
  1.908700e+01, 121057296.413274,      0.296041
  1.908800e+01, 121060090.031316,      0.296048
  1.908900e+01, 121062800.679345,      0.296054
  1.909000e+01, 121065428.156945,      0.296061
  1.909100e+01, 121067972.270194,      0.296067
  1.909200e+01, 121070432.831677,      0.296073
  1.909300e+01, 121072809.660497,      0.296079
  1.909400e+01, 121075102.582290,      0.296084
  1.909500e+01, 121077311.429238,      0.296089
  1.909600e+01, 121079436.040082,      0.296095
  1.909700e+01, 121081476.260129,      0.296100
  1.909800e+01, 121083431.941271,      0.296104
  1.909900e+01, 121085302.941985,      0.296109
  1.910000e+01, 121087089.127355,      0.296113
  1.910100e+01, 121088790.369071,      0.296117
  1.910200e+01, 121090406.545445,      0.296121
  1.910300e+01, 121091937.541417,      0.296125
  1.910400e+01, 121093383.248561,      0.296128
  1.910500e+01, 121094743.565099,      0.296131
  1.910600e+01, 121096018.395899,      0.296134
  1.910700e+01, 121097207.652490,      0.296137
  1.910800e+01, 121098311.253062,      0.296140
  1.910900e+01, 121099329.122474,      0.296142
  1.911000e+01, 121100261.192260,      0.296144
  1.911100e+01, 121101107.400631,      0.296146
  1.911200e+01, 121101867.692479,      0.296148
  1.911300e+01, 121102542.019384,      0.296149
  1.911400e+01, 121103130.339613,      0.296150
  1.911500e+01, 121103632.618123,      0.296151
  1.911600e+01, 121104048.826565,      0.296152
  1.911700e+01, 121104378.943283,      0.296153
  1.911800e+01, 121104622.953316,      0.296153
  1.911900e+01, 121104780.848399,      0.296153
  1.912000e+01, 121104852.626960,      0.296153
  1.912100e+01, 121104838.294124,      0.296153
  1.912200e+01, 121104737.861707,      0.296153
  1.912300e+01, 121104551.348217,      0.296152
  1.912400e+01, 121104278.778851,      0.296151
  1.912500e+01, 121103920.185491,      0.296150
  1.912600e+01, 121103475.606705,      0.296149
  1.912700e+01, 121102945.087737,      0.296147
  1.912800e+01, 121102328.680509,      0.296145
  1.912900e+01, 121101626.443609,      0.296143
  1.913000e+01, 121100838.442295,      0.296141
  1.913100e+01, 121099964.748480,      0.296139
  1.913200e+01, 121099005.440730,      0.296136
  1.913300e+01, 121097960.604258,      0.296133
  1.913400e+01, 121096830.330916,      0.296130
  1.913500e+01, 121095614.719185,      0.296127
  1.913600e+01, 121094313.874167,      0.296123
  1.913700e+01, 121092927.907580,      0.296120
  1.913800e+01, 121091456.937743,      0.296116
  1.913900e+01, 121089901.089572,      0.296112
  1.914000e+01, 121088260.494563,      0.296107
  1.914100e+01, 121086535.290787,      0.296103
  1.914200e+01, 121084725.622875,      0.296098
  1.914300e+01, 121082831.642007,      0.296093
  1.914400e+01, 121080853.505901,      0.296088
  1.914500e+01, 121078791.378796,      0.296082
  1.914600e+01, 121076645.431445,      0.296077
  1.914700e+01, 121074415.841093,      0.296071
  1.914800e+01, 121072102.791471,      0.296065
  1.914900e+01, 121069706.472775,      0.296059
  1.915000e+01, 121067227.081653,      0.296052
  1.915100e+01, 121064664.821187,      0.296046
  1.915200e+01, 121062019.900881,      0.296039
  1.915300e+01, 121059292.536639,      0.296032
  1.915400e+01, 121056482.950752,      0.296024
  1.915500e+01, 121053591.371875,      0.296017
  1.915600e+01, 121050618.035014,      0.296009
  1.915700e+01, 121047563.181505,      0.296001
  1.915800e+01, 121044427.058991,      0.295993
  1.915900e+01, 121041209.921410,      0.295985
  1.916000e+01, 121037912.028966,      0.295976
  1.916100e+01, 121034533.648116,      0.295968
  1.916200e+01, 121031075.051542,      0.295959
  1.916300e+01, 121027536.518134,      0.295950
  1.916400e+01, 121023918.332966,      0.295940
  1.916500e+01, 121020220.787273,      0.295931
  1.916600e+01, 121016444.178428,      0.295921
  1.916700e+01, 121012588.809919,      0.295911
  1.916800e+01, 121008654.991324,      0.295901
  1.916900e+01, 121004643.038287,      0.295891
  1.917000e+01, 121000553.272492,      0.295880
  1.917100e+01, 120996386.021639,      0.295870
  1.917200e+01, 120992141.619416,      0.295859
  1.917300e+01, 120987820.405476,      0.295848
  1.917400e+01, 120983422.725405,      0.295836
  1.917500e+01, 120978948.930700,      0.295825
  1.917600e+01, 120974399.378738,      0.295813
  1.917700e+01, 120969774.432746,      0.295801
  1.917800e+01, 120965074.461777,      0.295789
  1.917900e+01, 120960299.840680,      0.295777
  1.918000e+01, 120955450.950065,      0.295765
  1.918100e+01, 120950528.176279,      0.295752
  1.918200e+01, 120945531.911373,      0.295739
  1.918300e+01, 120940462.553073,      0.295726
  1.918400e+01, 120935320.504744,      0.295713
  1.918500e+01, 120930106.175364,      0.295700
  1.918600e+01, 120924819.979487,      0.295686
  1.918700e+01, 120919462.337213,      0.295673
  1.918800e+01, 120914033.674156,      0.295659
  1.918900e+01, 120908534.421405,      0.295645
  1.919000e+01, 120902965.015498,      0.295631
  1.919100e+01, 120897325.898381,      0.295616
  1.919200e+01, 120891617.517376,      0.295602
  1.919300e+01, 120885840.325147,      0.295587
  1.919400e+01, 120879994.779660,      0.295572
  1.919500e+01, 120874081.344154,      0.295557
  1.919600e+01, 120868100.487097,      0.295542
  1.919700e+01, 120862052.682154,      0.295526
  1.919800e+01, 120855938.408149,      0.295511
  1.919900e+01, 120849758.149027,      0.295495
  1.920000e+01, 120843512.393816,      0.295479
  1.920100e+01, 120837201.636588,      0.295463
  1.920200e+01, 120830826.376421,      0.295447
  1.920300e+01, 120824387.117360,      0.295431
  1.920400e+01, 120817884.368377,      0.295414
  1.920500e+01, 120811318.643331,      0.295397
  1.920600e+01, 120804690.460928,      0.295380
  1.920700e+01, 120798000.344680,      0.295363
  1.920800e+01, 120791248.822866,      0.295346
  1.920900e+01, 120784436.428487,      0.295329
  1.921000e+01, 120777563.699225,      0.295312
  1.921100e+01, 120770631.177406,      0.295294
  1.921200e+01, 120763639.409949,      0.295276
  1.921300e+01, 120756588.948330,      0.295258
  1.921400e+01, 120749480.348536,      0.295240
  1.921500e+01, 120742314.171023,      0.295222
  1.921600e+01, 120735090.980668,      0.295204
  1.921700e+01, 120727811.346731,      0.295185
  1.921800e+01, 120720475.842806,      0.295167
  1.921900e+01, 120713085.046777,      0.295148
  1.922000e+01, 120705639.540773,      0.295129
  1.922100e+01, 120698139.911124,      0.295110
  1.922200e+01, 120690586.748312,      0.295091
  1.922300e+01, 120682980.646928,      0.295071
  1.922400e+01, 120675322.205623,      0.295052
  1.922500e+01, 120667612.027062,      0.295032
  1.922600e+01, 120659850.717879,      0.295013
  1.922700e+01, 120652038.888625,      0.294993
  1.922800e+01, 120644177.153724,      0.294973
  1.922900e+01, 120636266.131425,      0.294953
  1.923000e+01, 120628306.443751,      0.294933
  1.923100e+01, 120620298.716452,      0.294913
  1.923200e+01, 120612243.578957,      0.294892
  1.923300e+01, 120604141.664324,      0.294872
  1.923400e+01, 120595993.609187,      0.294851
  1.923500e+01, 120587800.053715,      0.294830
  1.923600e+01, 120579561.641551,      0.294809
  1.923700e+01, 120571279.019772,      0.294788
  1.923800e+01, 120562952.838830,      0.294767
  1.923900e+01, 120554583.752507,      0.294746
  1.924000e+01, 120546172.417861,      0.294725
  1.924100e+01, 120537719.495177,      0.294704
  1.924200e+01, 120529225.647911,      0.294682
  1.924300e+01, 120520691.542643,      0.294660
  1.924400e+01, 120512117.849023,      0.294639
  1.924500e+01, 120503505.239719,      0.294617
  1.924600e+01, 120494854.390362,      0.294595
  1.924700e+01, 120486165.979499,      0.294573
  1.924800e+01, 120477440.688532,      0.294551
  1.924900e+01, 120468679.201674,      0.294529
  1.925000e+01, 120459882.205887,      0.294507
  1.925100e+01, 120451050.390833,      0.294484
  1.925200e+01, 120442184.448822,      0.294462
  1.925300e+01, 120433285.074751,      0.294439
  1.925400e+01, 120424352.966057,      0.294417
  1.925500e+01, 120415388.822658,      0.294394
  1.925600e+01, 120406393.346902,      0.294371
  1.925700e+01, 120397367.243507,      0.294349
  1.925800e+01, 120388311.219511,      0.294326
  1.925900e+01, 120379225.984216,      0.294303
  1.926000e+01, 120370112.249128,      0.294280
  1.926100e+01, 120360970.727908,      0.294257
  1.926200e+01, 120351802.136312,      0.294234
  1.926300e+01, 120342607.192136,      0.294210
  1.926400e+01, 120333386.615163,      0.294187
  1.926500e+01, 120324141.127100,      0.294164
  1.926600e+01, 120314871.451529,      0.294140
  1.926700e+01, 120305578.313846,      0.294117
  1.926800e+01, 120296262.441207,      0.294093
  1.926900e+01, 120286924.562468,      0.294070
  1.927000e+01, 120277565.408133,      0.294046
  1.927100e+01, 120268185.710290,      0.294022
  1.927200e+01, 120258786.202563,      0.293999
  1.927300e+01, 120249367.620045,      0.293975
  1.927400e+01, 120239930.699249,      0.293951
  1.927500e+01, 120230476.178045,      0.293927
  1.927600e+01, 120221004.795604,      0.293903
  1.927700e+01, 120211517.292343,      0.293880
  1.927800e+01, 120202014.409862,      0.293856
  1.927900e+01, 120192496.890890,      0.293832
  1.928000e+01, 120182965.479227,      0.293808
  1.928100e+01, 120173420.919683,      0.293784
  1.928200e+01, 120163863.958025,      0.293759
  1.928300e+01, 120154295.340913,      0.293735
  1.928400e+01, 120144715.815844,      0.293711
  1.928500e+01, 120135126.131097,      0.293687
  1.928600e+01, 120125527.035669,      0.293663
  1.928700e+01, 120115919.279220,      0.293639
  1.928800e+01, 120106303.612015,      0.293614
  1.928900e+01, 120096680.784862,      0.293590
  1.929000e+01, 120087051.549058,      0.293566
  1.929100e+01, 120077416.656326,      0.293542
  1.929200e+01, 120067776.858759,      0.293517
  1.929300e+01, 120058132.908762,      0.293493
  1.929400e+01, 120048485.558991,      0.293469
  1.929500e+01, 120038835.562293,      0.293444
  1.929600e+01, 120029183.671654,      0.293420
  1.929700e+01, 120019530.640132,      0.293396
  1.929800e+01, 120009877.220805,      0.293372
  1.929900e+01, 120000224.166705,      0.293347
  1.930000e+01, 119990572.230769,      0.293323
  1.930100e+01, 119980922.165770,      0.293299
  1.930200e+01, 119971274.724266,      0.293274
  1.930300e+01, 119961630.658536,      0.293250
  1.930400e+01, 119951990.720527,      0.293226
  1.930500e+01, 119942355.661788,      0.293202
  1.930600e+01, 119932726.233417,      0.293177
  1.930700e+01, 119923103.186003,      0.293153
  1.930800e+01, 119913487.269560,      0.293129
  1.930900e+01, 119903879.233480,      0.293105
  1.931000e+01, 119894279.826462,      0.293081
  1.931100e+01, 119884689.796465,      0.293057
  1.931200e+01, 119875109.890640,      0.293032
  1.931300e+01, 119865540.855280,      0.293008
  1.931400e+01, 119855983.435755,      0.292984
  1.931500e+01, 119846438.376459,      0.292960
  1.931600e+01, 119836906.420747,      0.292936
  1.931700e+01, 119827388.310883,      0.292913
  1.931800e+01, 119817884.787977,      0.292889
  1.931900e+01, 119808396.591929,      0.292865
  1.932000e+01, 119798924.461371,      0.292841
  1.932100e+01, 119789469.133612,      0.292817
  1.932200e+01, 119780031.344574,      0.292794
  1.932300e+01, 119770611.828743,      0.292770
  1.932400e+01, 119761211.319104,      0.292746
  1.932500e+01, 119751830.547091,      0.292723
  1.932600e+01, 119742470.242523,      0.292699
  1.932700e+01, 119733131.133552,      0.292676
  1.932800e+01, 119723813.946604,      0.292652
  1.932900e+01, 119714519.406324,      0.292629
  1.933000e+01, 119705248.235515,      0.292606
  1.933100e+01, 119696001.155090,      0.292583
  1.933200e+01, 119686778.884007,      0.292559
  1.933300e+01, 119677582.139219,      0.292536
  1.933400e+01, 119668411.635614,      0.292513
  1.933500e+01, 119659268.085962,      0.292490
  1.933600e+01, 119650152.200859,      0.292468
  1.933700e+01, 119641064.688670,      0.292445
  1.933800e+01, 119632006.255475,      0.292422
  1.933900e+01, 119622977.605016,      0.292399
  1.934000e+01, 119613979.438636,      0.292377
  1.934100e+01, 119605012.455233,      0.292354
  1.934200e+01, 119596077.351196,      0.292332
  1.934300e+01, 119587174.820359,      0.292310
  1.934400e+01, 119578305.553942,      0.292287
  1.934500e+01, 119569470.240498,      0.292265
  1.934600e+01, 119560669.565862,      0.292243
  1.934700e+01, 119551904.213094,      0.292221
  1.934800e+01, 119543174.862426,      0.292199
  1.934900e+01, 119534482.191213,      0.292177
  1.935000e+01, 119525826.873874,      0.292156
  1.935100e+01, 119517209.581847,      0.292134
  1.935200e+01, 119508630.983528,      0.292113
  1.935300e+01, 119500091.744228,      0.292091
  1.935400e+01, 119491592.526112,      0.292070
  1.935500e+01, 119483133.988155,      0.292049
  1.935600e+01, 119474716.786088,      0.292028
  1.935700e+01, 119466341.572344,      0.292007
  1.935800e+01, 119458008.996013,      0.291986
  1.935900e+01, 119449719.702787,      0.291965
  1.936000e+01, 119441474.334908,      0.291945
  1.936100e+01, 119433273.531126,      0.291924
  1.936200e+01, 119425117.926641,      0.291904
  1.936300e+01, 119417008.153058,      0.291883
  1.936400e+01, 119408944.838335,      0.291863
  1.936500e+01, 119400928.606738,      0.291843
  1.936600e+01, 119392960.078789,      0.291823
  1.936700e+01, 119385039.871218,      0.291803
  1.936800e+01, 119377168.596917,      0.291784
  1.936900e+01, 119369346.864890,      0.291764
  1.937000e+01, 119361575.280209,      0.291745
  1.937100e+01, 119353854.443962,      0.291725
  1.937200e+01, 119346184.953210,      0.291706
  1.937300e+01, 119338567.400941,      0.291687
  1.937400e+01, 119331002.376018,      0.291668
  1.937500e+01, 119323490.463143,      0.291650
  1.937600e+01, 119316032.242803,      0.291631
  1.937700e+01, 119308628.291227,      0.291612
  1.937800e+01, 119301279.180346,      0.291594
  1.937900e+01, 119293985.477740,      0.291576
  1.938000e+01, 119286747.746602,      0.291558
  1.938100e+01, 119279566.545690,      0.291540
  1.938200e+01, 119272442.429284,      0.291522
  1.938300e+01, 119265375.947144,      0.291505
  1.938400e+01, 119258367.644465,      0.291487
  1.938500e+01, 119251418.061839,      0.291470
  1.938600e+01, 119244527.735209,      0.291453
  1.938700e+01, 119237697.195828,      0.291435
  1.938800e+01, 119230926.970219,      0.291419
  1.938900e+01, 119224217.580135,      0.291402
  1.939000e+01, 119217569.542516,      0.291385
  1.939100e+01, 119210983.369449,      0.291369
  1.939200e+01, 119204459.568132,      0.291353
  1.939300e+01, 119197998.640830,      0.291337
  1.939400e+01, 119191601.084839,      0.291321
  1.939500e+01, 119185267.392447,      0.291305
  1.939600e+01, 119178998.050893,      0.291289
  1.939700e+01, 119172793.542334,      0.291274
  1.939800e+01, 119166654.343806,      0.291258
  1.939900e+01, 119160580.927184,      0.291243
  1.940000e+01, 119154573.759149,      0.291228
  1.940100e+01, 119148633.301150,      0.291214
  1.940200e+01, 119142760.009371,      0.291199
  1.940300e+01, 119136954.334692,      0.291185
  1.940400e+01, 119131216.722656,      0.291170
  1.940500e+01, 119125547.613435,      0.291156
  1.940600e+01, 119119947.441795,      0.291142
  1.940700e+01, 119114416.637062,      0.291129
  1.940800e+01, 119108955.623093,      0.291115
  1.940900e+01, 119103564.818235,      0.291102
  1.941000e+01, 119098244.635301,      0.291088
  1.941100e+01, 119092995.481534,      0.291075
  1.941200e+01, 119087817.758576,      0.291063
  1.941300e+01, 119082711.862439,      0.291050
  1.941400e+01, 119077678.183469,      0.291037
  1.941500e+01, 119072717.106325,      0.291025
  1.941600e+01, 119067829.009941,      0.291013
  1.941700e+01, 119063014.267500,      0.291001
  1.941800e+01, 119058273.246406,      0.290989
  1.941900e+01, 119053606.308255,      0.290978
  1.942000e+01, 119049013.808808,      0.290966
  1.942100e+01, 119044496.097962,      0.290955
  1.942200e+01, 119040053.519724,      0.290944
  1.942300e+01, 119035686.412185,      0.290933
  1.942400e+01, 119031395.107495,      0.290923
  1.942500e+01, 119027179.931833,      0.290912
  1.942600e+01, 119023041.205389,      0.290902
  1.942700e+01, 119018979.242334,      0.290892
  1.942800e+01, 119014994.350797,      0.290882
  1.942900e+01, 119011086.832845,      0.290873
  1.943000e+01, 119007256.984454,      0.290863
  1.943100e+01, 119003505.095491,      0.290854
  1.943200e+01, 118999831.449691,      0.290845
  1.943300e+01, 118996236.324633,      0.290836
  1.943400e+01, 118992719.991723,      0.290828
  1.943500e+01, 118989282.716170,      0.290819
  1.943600e+01, 118985924.756967,      0.290811
  1.943700e+01, 118982646.366870,      0.290803
  1.943800e+01, 118979447.792381,      0.290795
  1.943900e+01, 118976329.273730,      0.290787
  1.944000e+01, 118973291.044853,      0.290780
  1.944100e+01, 118970333.333377,      0.290773
  1.944200e+01, 118967456.360604,      0.290766
  1.944300e+01, 118964660.341490,      0.290759
  1.944400e+01, 118961945.484634,      0.290752
  1.944500e+01, 118959311.992258,      0.290746
  1.944600e+01, 118956760.060195,      0.290740
