time,     delta,   omega,   eq_t,    ed_t,    eq_s,    ed_s,    tg1,     tg2,     tg3,  theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf,     pm,      p,       q,       omega_ref_tg
 9.36800, 0.94522, 1.00003, 0.92844, 0.39883, 0.89992, 0.55996, 0.53162, 0.53799, 0.41091, 0.26656, 0.00000, 1.04241, 1.00000, 1.50719, 0.54002, 0.55830, 0.06523, 1.00000  
 9.36900, 0.94523, 1.00003, 0.92844, 0.39884, 0.89992, 0.55998, 0.53170, 0.53797, 0.41091, 0.26656, 0.00000, 1.04241, 1.00000, 1.50719, 0.54002, 0.55831, 0.06524, 1.00000  
 9.37000, 0.94524, 1.00003, 0.92844, 0.39885, 0.89992, 0.56000, 0.53177, 0.53796, 0.41091, 0.26656, 0.00000, 1.04242, 1.00000, 1.50719, 0.54002, 0.55830, 0.06525, 1.00000  
 9.37100, 0.94525, 1.00003, 0.92844, 0.39886, 0.89991, 0.56001, 0.53184, 0.53795, 0.41091, 0.26655, 0.00000, 1.04242, 1.00000, 1.50719, 0.54001, 0.55830, 0.06526, 1.00000  
 9.37200, 0.94526, 1.00002, 0.92844, 0.39887, 0.89991, 0.56003, 0.53192, 0.53793, 0.41091, 0.26655, 0.00000, 1.04243, 1.00000, 1.50719, 0.54001, 0.55830, 0.06527, 1.00000  
 9.37300, 0.94527, 1.00002, 0.92844, 0.39888, 0.89991, 0.56005, 0.53199, 0.53792, 0.41091, 0.26655, 0.00000, 1.04243, 1.00000, 1.50719, 0.54001, 0.55830, 0.06528, 1.00000  
 9.37400, 0.94528, 1.00002, 0.92844, 0.39889, 0.89991, 0.56006, 0.53207, 0.53791, 0.41091, 0.26654, 0.00000, 1.04244, 1.00000, 1.50719, 0.54001, 0.55829, 0.06529, 1.00000  
 9.37500, 0.94528, 1.00002, 0.92844, 0.39890, 0.89990, 0.56008, 0.53214, 0.53789, 0.41091, 0.26654, 0.00000, 1.04244, 1.00000, 1.50719, 0.54000, 0.55829, 0.06530, 1.00000  
 9.37600, 0.94529, 1.00001, 0.92844, 0.39891, 0.89990, 0.56009, 0.53222, 0.53788, 0.41091, 0.26653, 0.00000, 1.04244, 1.00000, 1.50719, 0.54000, 0.55828, 0.06531, 1.00000  
 9.37700, 0.94529, 1.00001, 0.92844, 0.39891, 0.89990, 0.56011, 0.53229, 0.53787, 0.41091, 0.26653, 0.00000, 1.04245, 1.00000, 1.50719, 0.54000, 0.55827, 0.06532, 1.00000  
 9.37800, 0.94530, 1.00001, 0.92844, 0.39892, 0.89990, 0.56013, 0.53237, 0.53786, 0.41091, 0.26652, 0.00000, 1.04245, 1.00000, 1.50719, 0.53999, 0.55826, 0.06532, 1.00000  
 9.37900, 0.94530, 1.00001, 0.92844, 0.39893, 0.89990, 0.56014, 0.53245, 0.53784, 0.41091, 0.26651, 0.00000, 1.04246, 1.00000, 1.50719, 0.53999, 0.55825, 0.06533, 1.00000  
 9.38000, 0.94530, 1.00000, 0.92844, 0.39894, 0.89989, 0.56016, 0.53253, 0.53783, 0.41091, 0.26651, 0.00000, 1.04246, 1.00000, 1.50719, 0.53999, 0.55824, 0.06534, 1.00000  
 9.38100, 0.94530, 1.00000, 0.92844, 0.39895, 0.89989, 0.56017, 0.53261, 0.53782, 0.41091, 0.26650, 0.00000, 1.04247, 1.00000, 1.50719, 0.53998, 0.55823, 0.06535, 1.00000  
 9.38200, 0.94530, 1.00000, 0.92844, 0.39896, 0.89989, 0.56019, 0.53268, 0.53781, 0.41091, 0.26649, 0.00000, 1.04247, 1.00000, 1.50719, 0.53998, 0.55822, 0.06536, 1.00000  
 9.38300, 0.94530, 1.00000, 0.92844, 0.39897, 0.89989, 0.56020, 0.53276, 0.53780, 0.41091, 0.26648, 0.00000, 1.04248, 1.00000, 1.50719, 0.53998, 0.55820, 0.06536, 1.00000  
 9.38400, 0.94530, 0.99999, 0.92844, 0.39898, 0.89989, 0.56021, 0.53284, 0.53779, 0.41091, 0.26647, 0.00000, 1.04248, 1.00000, 1.50719, 0.53998, 0.55819, 0.06537, 1.00000  
 9.38500, 0.94530, 0.99999, 0.92844, 0.39898, 0.89988, 0.56023, 0.53292, 0.53778, 0.41091, 0.26646, 0.00000, 1.04249, 1.00000, 1.50719, 0.53997, 0.55817, 0.06538, 1.00000  
 9.38600, 0.94529, 0.99999, 0.92844, 0.39899, 0.89988, 0.56024, 0.53300, 0.53777, 0.41091, 0.26645, 0.00000, 1.04249, 1.00000, 1.50719, 0.53997, 0.55816, 0.06539, 1.00000  
 9.38700, 0.94529, 0.99999, 0.92844, 0.39900, 0.89988, 0.56026, 0.53309, 0.53775, 0.41091, 0.26644, 0.00000, 1.04250, 1.00000, 1.50719, 0.53997, 0.55814, 0.06539, 1.00000  
 9.38800, 0.94528, 0.99998, 0.92844, 0.39901, 0.89988, 0.56027, 0.53317, 0.53774, 0.41091, 0.26643, 0.00000, 1.04250, 1.00000, 1.50719, 0.53997, 0.55812, 0.06540, 1.00000  
 9.38900, 0.94528, 0.99998, 0.92844, 0.39902, 0.89988, 0.56028, 0.53325, 0.53773, 0.41091, 0.26642, 0.00000, 1.04251, 1.00000, 1.50719, 0.53996, 0.55810, 0.06541, 1.00000  
 9.39000, 0.94527, 0.99998, 0.92844, 0.39903, 0.89988, 0.56030, 0.53333, 0.53772, 0.41091, 0.26641, 0.00000, 1.04251, 1.00000, 1.50719, 0.53996, 0.55808, 0.06541, 1.00000  
 9.39100, 0.94526, 0.99998, 0.92844, 0.39903, 0.89988, 0.56031, 0.53341, 0.53771, 0.41091, 0.26639, 0.00000, 1.04252, 1.00000, 1.50719, 0.53996, 0.55805, 0.06542, 1.00000  
 9.39200, 0.94525, 0.99997, 0.92844, 0.39904, 0.89987, 0.56032, 0.53350, 0.53771, 0.41091, 0.26638, 0.00000, 1.04252, 1.00000, 1.50719, 0.53996, 0.55803, 0.06543, 1.00000  
 9.39300, 0.94524, 0.99997, 0.92844, 0.39905, 0.89987, 0.56033, 0.53358, 0.53770, 0.41091, 0.26637, 0.00000, 1.04253, 1.00000, 1.50719, 0.53995, 0.55801, 0.06543, 1.00000  
 9.39400, 0.94523, 0.99997, 0.92844, 0.39906, 0.89987, 0.56035, 0.53366, 0.53769, 0.41091, 0.26635, 0.00000, 1.04253, 1.00000, 1.50719, 0.53995, 0.55798, 0.06544, 1.00000  
 9.39500, 0.94522, 0.99997, 0.92844, 0.39907, 0.89987, 0.56036, 0.53375, 0.53768, 0.41091, 0.26634, 0.00000, 1.04254, 1.00000, 1.50719, 0.53995, 0.55795, 0.06545, 1.00000  
 9.39600, 0.94521, 0.99996, 0.92844, 0.39908, 0.89987, 0.56037, 0.53383, 0.53767, 0.41091, 0.26632, 0.00000, 1.04254, 1.00000, 1.50719, 0.53995, 0.55793, 0.06545, 1.00000  
 9.39700, 0.94519, 0.99996, 0.92844, 0.39908, 0.89987, 0.56038, 0.53392, 0.53766, 0.41091, 0.26630, 0.00000, 1.04255, 1.00000, 1.50719, 0.53995, 0.55790, 0.06546, 1.00000  
 9.39800, 0.94518, 0.99996, 0.92844, 0.39909, 0.89987, 0.56039, 0.53400, 0.53765, 0.41091, 0.26629, 0.00000, 1.04255, 1.00000, 1.50719, 0.53994, 0.55787, 0.06546, 1.00000  
 9.39900, 0.94516, 0.99996, 0.92844, 0.39910, 0.89987, 0.56040, 0.53409, 0.53765, 0.41091, 0.26627, 0.00000, 1.04256, 1.00000, 1.50719, 0.53994, 0.55784, 0.06547, 1.00000  
 9.40000, 0.94515, 0.99995, 0.92844, 0.39911, 0.89987, 0.56041, 0.53417, 0.53764, 0.41091, 0.26625, 0.00000, 1.04256, 1.00000, 1.50719, 0.53994, 0.55781, 0.06547, 1.00000  
 9.40100, 0.94513, 0.99995, 0.92844, 0.39912, 0.89987, 0.56043, 0.53426, 0.53763, 0.41091, 0.26624, 0.00000, 1.04256, 1.00000, 1.50719, 0.53994, 0.55777, 0.06548, 1.00000  
 9.40200, 0.94511, 0.99995, 0.92844, 0.39912, 0.89987, 0.56044, 0.53435, 0.53762, 0.41091, 0.26622, 0.00000, 1.04257, 1.00000, 1.50719, 0.53994, 0.55774, 0.06548, 1.00000  
 9.40300, 0.94509, 0.99995, 0.92844, 0.39913, 0.89986, 0.56045, 0.53443, 0.53762, 0.41091, 0.26620, 0.00000, 1.04257, 1.00000, 1.50719, 0.53993, 0.55770, 0.06549, 1.00000  
 9.40400, 0.94507, 0.99995, 0.92844, 0.39914, 0.89986, 0.56046, 0.53452, 0.53761, 0.41091, 0.26618, 0.00000, 1.04258, 1.00000, 1.50719, 0.53993, 0.55767, 0.06549, 1.00000  
 9.40500, 0.94505, 0.99994, 0.92844, 0.39915, 0.89986, 0.56047, 0.53461, 0.53760, 0.41091, 0.26616, 0.00000, 1.04258, 1.00000, 1.50719, 0.53993, 0.55763, 0.06550, 1.00000  
 9.40600, 0.94503, 0.99994, 0.92844, 0.39916, 0.89986, 0.56048, 0.53470, 0.53759, 0.41091, 0.26614, 0.00000, 1.04259, 1.00000, 1.50719, 0.53993, 0.55759, 0.06550, 1.00000  
 9.40700, 0.94501, 0.99994, 0.92844, 0.39916, 0.89986, 0.56048, 0.53479, 0.53759, 0.41091, 0.26612, 0.00000, 1.04259, 1.00000, 1.50719, 0.53993, 0.55756, 0.06551, 1.00000  
 9.40800, 0.94498, 0.99994, 0.92844, 0.39917, 0.89986, 0.56049, 0.53487, 0.53758, 0.41091, 0.26610, 0.00000, 1.04260, 1.00000, 1.50719, 0.53993, 0.55752, 0.06551, 1.00000  
 9.40900, 0.94496, 0.99993, 0.92844, 0.39918, 0.89986, 0.56050, 0.53496, 0.53758, 0.41091, 0.26607, 0.00000, 1.04260, 1.00000, 1.50719, 0.53992, 0.55747, 0.06551, 1.00000  
 9.41000, 0.94493, 0.99993, 0.92844, 0.39919, 0.89986, 0.56051, 0.53505, 0.53757, 0.41091, 0.26605, 0.00000, 1.04261, 1.00000, 1.50719, 0.53992, 0.55743, 0.06552, 1.00000  
 9.41100, 0.94490, 0.99993, 0.92844, 0.39919, 0.89986, 0.56052, 0.53514, 0.53757, 0.41091, 0.26603, 0.00000, 1.04261, 1.00000, 1.50719, 0.53992, 0.55739, 0.06552, 1.00000  
 9.41200, 0.94488, 0.99993, 0.92844, 0.39920, 0.89986, 0.56053, 0.53523, 0.53756, 0.41091, 0.26601, 0.00000, 1.04262, 1.00000, 1.50719, 0.53992, 0.55735, 0.06552, 1.00000  
 9.41300, 0.94485, 0.99992, 0.92844, 0.39921, 0.89986, 0.56054, 0.53532, 0.53755, 0.41091, 0.26598, 0.00000, 1.04262, 1.00000, 1.50719, 0.53992, 0.55730, 0.06553, 1.00000  
 9.41400, 0.94482, 0.99992, 0.92844, 0.39922, 0.89986, 0.56054, 0.53541, 0.53755, 0.41091, 0.26596, 0.00000, 1.04262, 1.00000, 1.50719, 0.53992, 0.55726, 0.06553, 1.00000  
 9.41500, 0.94479, 0.99992, 0.92844, 0.39922, 0.89986, 0.56055, 0.53550, 0.53755, 0.41091, 0.26593, 0.00000, 1.04263, 1.00000, 1.50719, 0.53992, 0.55721, 0.06553, 1.00000  
 9.41600, 0.94476, 0.99992, 0.92844, 0.39923, 0.89986, 0.56056, 0.53559, 0.53754, 0.41091, 0.26591, 0.00000, 1.04263, 1.00000, 1.50719, 0.53992, 0.55716, 0.06554, 1.00000  
 9.41700, 0.94473, 0.99991, 0.92844, 0.39924, 0.89986, 0.56057, 0.53568, 0.53754, 0.41091, 0.26588, 0.00000, 1.04264, 1.00000, 1.50719, 0.53991, 0.55711, 0.06554, 1.00000  
 9.41800, 0.94469, 0.99991, 0.92844, 0.39925, 0.89986, 0.56057, 0.53578, 0.53753, 0.41091, 0.26586, 0.00000, 1.04264, 1.00000, 1.50719, 0.53991, 0.55706, 0.06554, 1.00000  
 9.41900, 0.94466, 0.99991, 0.92844, 0.39925, 0.89986, 0.56058, 0.53587, 0.53753, 0.41091, 0.26583, 0.00000, 1.04265, 1.00000, 1.50719, 0.53991, 0.55701, 0.06554, 1.00000  
 9.42000, 0.94463, 0.99991, 0.92844, 0.39926, 0.89986, 0.56059, 0.53596, 0.53753, 0.41091, 0.26580, 0.00000, 1.04265, 1.00000, 1.50719, 0.53991, 0.55696, 0.06555, 1.00000  
 9.42100, 0.94459, 0.99991, 0.92844, 0.39927, 0.89987, 0.56059, 0.53605, 0.53752, 0.41091, 0.26578, 0.00000, 1.04266, 1.00000, 1.50719, 0.53991, 0.55691, 0.06555, 1.00000  
 9.42200, 0.94456, 0.99990, 0.92844, 0.39928, 0.89987, 0.56060, 0.53614, 0.53752, 0.41091, 0.26575, 0.00000, 1.04266, 1.00000, 1.50719, 0.53991, 0.55686, 0.06555, 1.00000  
 9.42300, 0.94452, 0.99990, 0.92844, 0.39928, 0.89987, 0.56060, 0.53624, 0.53752, 0.41091, 0.26572, 0.00000, 1.04266, 1.00000, 1.50719, 0.53991, 0.55680, 0.06555, 1.00000  
 9.42400, 0.94448, 0.99990, 0.92844, 0.39929, 0.89987, 0.56061, 0.53633, 0.53751, 0.41091, 0.26569, 0.00000, 1.04267, 1.00000, 1.50719, 0.53991, 0.55675, 0.06555, 1.00000  
 9.42500, 0.94444, 0.99990, 0.92844, 0.39930, 0.89987, 0.56062, 0.53642, 0.53751, 0.41091, 0.26566, 0.00000, 1.04267, 1.00000, 1.50719, 0.53991, 0.55669, 0.06556, 1.00000  
 9.42600, 0.94440, 0.99989, 0.92844, 0.39930, 0.89987, 0.56062, 0.53652, 0.53751, 0.41091, 0.26563, 0.00000, 1.04268, 1.00000, 1.50719, 0.53991, 0.55663, 0.06556, 1.00000  
 9.42700, 0.94436, 0.99989, 0.92844, 0.39931, 0.89987, 0.56063, 0.53661, 0.53751, 0.41091, 0.26560, 0.00000, 1.04268, 1.00000, 1.50719, 0.53991, 0.55658, 0.06556, 1.00000  
 9.42800, 0.94432, 0.99989, 0.92844, 0.39932, 0.89987, 0.56063, 0.53670, 0.53750, 0.41091, 0.26557, 0.00000, 1.04269, 1.00000, 1.50719, 0.53991, 0.55652, 0.06556, 1.00000  
 9.42900, 0.94428, 0.99989, 0.92844, 0.39932, 0.89987, 0.56063, 0.53680, 0.53750, 0.41091, 0.26554, 0.00000, 1.04269, 1.00000, 1.50719, 0.53991, 0.55646, 0.06556, 1.00000  
 9.43000, 0.94424, 0.99989, 0.92844, 0.39933, 0.89987, 0.56064, 0.53689, 0.53750, 0.41091, 0.26551, 0.00000, 1.04270, 1.00000, 1.50719, 0.53991, 0.55640, 0.06556, 1.00000  
 9.43100, 0.94419, 0.99988, 0.92844, 0.39934, 0.89988, 0.56064, 0.53698, 0.53750, 0.41090, 0.26548, 0.00000, 1.04270, 1.00000, 1.50719, 0.53990, 0.55633, 0.06556, 1.00000  
 9.43200, 0.94415, 0.99988, 0.92844, 0.39934, 0.89988, 0.56065, 0.53708, 0.53750, 0.41090, 0.26544, 0.00000, 1.04270, 1.00000, 1.50719, 0.53990, 0.55627, 0.06556, 1.00000  
 9.43300, 0.94410, 0.99988, 0.92844, 0.39935, 0.89988, 0.56065, 0.53717, 0.53750, 0.41090, 0.26541, 0.00000, 1.04271, 1.00000, 1.50719, 0.53990, 0.55621, 0.06556, 1.00000  
 9.43400, 0.94406, 0.99988, 0.92844, 0.39936, 0.89988, 0.56065, 0.53727, 0.53750, 0.41090, 0.26538, 0.00000, 1.04271, 1.00000, 1.50719, 0.53990, 0.55614, 0.06556, 1.00000  
 9.43500, 0.94401, 0.99987, 0.92844, 0.39936, 0.89988, 0.56066, 0.53736, 0.53750, 0.41090, 0.26534, 0.00000, 1.04272, 1.00000, 1.50719, 0.53990, 0.55608, 0.06556, 1.00000  
 9.43600, 0.94396, 0.99987, 0.92844, 0.39937, 0.89988, 0.56066, 0.53746, 0.53750, 0.41090, 0.26531, 0.00000, 1.04272, 1.00000, 1.50719, 0.53990, 0.55601, 0.06556, 1.00000  
 9.43700, 0.94391, 0.99987, 0.92844, 0.39938, 0.89988, 0.56066, 0.53755, 0.53750, 0.41090, 0.26528, 0.00000, 1.04272, 1.00000, 1.50719, 0.53990, 0.55595, 0.06556, 1.00000  
 9.43800, 0.94386, 0.99987, 0.92844, 0.39938, 0.89989, 0.56066, 0.53765, 0.53750, 0.41090, 0.26524, 0.00000, 1.04273, 1.00000, 1.50719, 0.53990, 0.55588, 0.06556, 1.00000  
 9.43900, 0.94381, 0.99987, 0.92844, 0.39939, 0.89989, 0.56067, 0.53774, 0.53750, 0.41090, 0.26521, 0.00000, 1.04273, 1.00000, 1.50719, 0.53990, 0.55581, 0.06556, 1.00000  
 9.44000, 0.94376, 0.99986, 0.92844, 0.39939, 0.89989, 0.56067, 0.53784, 0.53750, 0.41090, 0.26517, 0.00000, 1.04274, 1.00000, 1.50719, 0.53990, 0.55574, 0.06556, 1.00000  
 9.44100, 0.94371, 0.99986, 0.92844, 0.39940, 0.89989, 0.56067, 0.53793, 0.53750, 0.41090, 0.26513, 0.00000, 1.04274, 1.00000, 1.50719, 0.53990, 0.55567, 0.06556, 1.00000  
 9.44200, 0.94366, 0.99986, 0.92844, 0.39941, 0.89989, 0.56067, 0.53803, 0.53750, 0.41090, 0.26510, 0.00000, 1.04275, 1.00000, 1.50719, 0.53990, 0.55560, 0.06556, 1.00000  
 9.44300, 0.94360, 0.99986, 0.92844, 0.39941, 0.89990, 0.56067, 0.53812, 0.53750, 0.41090, 0.26506, 0.00000, 1.04275, 1.00000, 1.50719, 0.53990, 0.55553, 0.06556, 1.00000  
 9.44400, 0.94355, 0.99985, 0.92844, 0.39942, 0.89990, 0.56067, 0.53822, 0.53750, 0.41090, 0.26502, 0.00000, 1.04275, 1.00000, 1.50719, 0.53991, 0.55545, 0.06556, 1.00000  
 9.44500, 0.94349, 0.99985, 0.92844, 0.39942, 0.89990, 0.56067, 0.53832, 0.53750, 0.41090, 0.26498, 0.00000, 1.04276, 1.00000, 1.50719, 0.53991, 0.55538, 0.06556, 1.00000  
 9.44600, 0.94344, 0.99985, 0.92844, 0.39943, 0.89990, 0.56067, 0.53841, 0.53751, 0.41090, 0.26495, 0.00000, 1.04276, 1.00000, 1.50719, 0.53991, 0.55530, 0.06555, 1.00000  
 9.44700, 0.94338, 0.99985, 0.92844, 0.39944, 0.89990, 0.56067, 0.53851, 0.53751, 0.41090, 0.26491, 0.00000, 1.04277, 1.00000, 1.50719, 0.53991, 0.55523, 0.06555, 1.00000  
 9.44800, 0.94332, 0.99985, 0.92844, 0.39944, 0.89991, 0.56067, 0.53860, 0.53751, 0.41090, 0.26487, 0.00000, 1.04277, 1.00000, 1.50719, 0.53991, 0.55515, 0.06555, 1.00000  
 9.44900, 0.94326, 0.99984, 0.92844, 0.39945, 0.89991, 0.56067, 0.53870, 0.53751, 0.41090, 0.26483, 0.00000, 1.04277, 1.00000, 1.50719, 0.53991, 0.55507, 0.06555, 1.00000  
 9.45000, 0.94321, 0.99984, 0.92844, 0.39945, 0.89991, 0.56067, 0.53880, 0.53752, 0.41090, 0.26479, 0.00000, 1.04278, 1.00000, 1.50719, 0.53991, 0.55500, 0.06555, 1.00000  
 9.45100, 0.94315, 0.99984, 0.92844, 0.39946, 0.89991, 0.56067, 0.53889, 0.53752, 0.41090, 0.26475, 0.00000, 1.04278, 1.00000, 1.50719, 0.53991, 0.55492, 0.06555, 1.00000  
 9.45200, 0.94309, 0.99984, 0.92844, 0.39946, 0.89992, 0.56067, 0.53899, 0.53752, 0.41090, 0.26471, 0.00000, 1.04279, 1.00000, 1.50719, 0.53991, 0.55484, 0.06554, 1.00000  
 9.45300, 0.94302, 0.99984, 0.92844, 0.39947, 0.89992, 0.56067, 0.53909, 0.53753, 0.41090, 0.26467, 0.00000, 1.04279, 1.00000, 1.50719, 0.53991, 0.55476, 0.06554, 1.00000  
 9.45400, 0.94296, 0.99983, 0.92844, 0.39947, 0.89992, 0.56067, 0.53918, 0.53753, 0.41090, 0.26463, 0.00000, 1.04279, 1.00000, 1.50719, 0.53991, 0.55468, 0.06554, 1.00000  
 9.45500, 0.94290, 0.99983, 0.92844, 0.39948, 0.89993, 0.56067, 0.53928, 0.53753, 0.41090, 0.26458, 0.00000, 1.04280, 1.00000, 1.50719, 0.53991, 0.55459, 0.06554, 1.00000  
 9.45600, 0.94284, 0.99983, 0.92845, 0.39948, 0.89993, 0.56067, 0.53938, 0.53754, 0.41090, 0.26454, 0.00000, 1.04280, 1.00000, 1.50719, 0.53991, 0.55451, 0.06553, 1.00000  
 9.45700, 0.94277, 0.99983, 0.92845, 0.39949, 0.89993, 0.56066, 0.53947, 0.53754, 0.41090, 0.26450, 0.00000, 1.04280, 1.00000, 1.50719, 0.53991, 0.55443, 0.06553, 1.00000  
 9.45800, 0.94271, 0.99983, 0.92845, 0.39949, 0.89993, 0.56066, 0.53957, 0.53755, 0.41090, 0.26446, 0.00000, 1.04281, 1.00000, 1.50719, 0.53991, 0.55434, 0.06553, 1.00000  
 9.45900, 0.94264, 0.99982, 0.92845, 0.39950, 0.89994, 0.56066, 0.53966, 0.53755, 0.41090, 0.26441, 0.00000, 1.04281, 1.00000, 1.50719, 0.53992, 0.55426, 0.06552, 1.00000  
 9.46000, 0.94257, 0.99982, 0.92845, 0.39950, 0.89994, 0.56066, 0.53976, 0.53755, 0.41090, 0.26437, 0.00000, 1.04282, 1.00000, 1.50719, 0.53992, 0.55417, 0.06552, 1.00000  
 9.46100, 0.94251, 0.99982, 0.92845, 0.39951, 0.89994, 0.56065, 0.53986, 0.53756, 0.41090, 0.26433, 0.00000, 1.04282, 1.00000, 1.50719, 0.53992, 0.55409, 0.06552, 1.00000  
 9.46200, 0.94244, 0.99982, 0.92845, 0.39951, 0.89995, 0.56065, 0.53995, 0.53757, 0.41090, 0.26428, 0.00000, 1.04282, 1.00000, 1.50719, 0.53992, 0.55400, 0.06551, 1.00000  
 9.46300, 0.94237, 0.99982, 0.92845, 0.39952, 0.89995, 0.56065, 0.54005, 0.53757, 0.41090, 0.26424, 0.00000, 1.04283, 1.00000, 1.50719, 0.53992, 0.55391, 0.06551, 1.00000  
 9.46400, 0.94230, 0.99981, 0.92845, 0.39952, 0.89995, 0.56064, 0.54015, 0.53758, 0.41090, 0.26419, 0.00000, 1.04283, 1.00000, 1.50719, 0.53992, 0.55382, 0.06550, 1.00000  
 9.46500, 0.94223, 0.99981, 0.92845, 0.39953, 0.89996, 0.56064, 0.54024, 0.53758, 0.41090, 0.26415, 0.00000, 1.04283, 1.00000, 1.50719, 0.53992, 0.55373, 0.06550, 1.00000  
 9.46600, 0.94216, 0.99981, 0.92845, 0.39953, 0.89996, 0.56064, 0.54034, 0.53759, 0.41090, 0.26410, 0.00000, 1.04284, 1.00000, 1.50719, 0.53992, 0.55364, 0.06550, 1.00000  
 9.46700, 0.94209, 0.99981, 0.92845, 0.39954, 0.89996, 0.56063, 0.54044, 0.53759, 0.41090, 0.26406, 0.00000, 1.04284, 1.00000, 1.50719, 0.53993, 0.55355, 0.06549, 1.00000  
 9.46800, 0.94202, 0.99981, 0.92845, 0.39954, 0.89997, 0.56063, 0.54053, 0.53760, 0.41090, 0.26401, 0.00000, 1.04284, 1.00000, 1.50719, 0.53993, 0.55346, 0.06549, 1.00000  
 9.46900, 0.94194, 0.99981, 0.92845, 0.39955, 0.89997, 0.56062, 0.54063, 0.53761, 0.41090, 0.26396, 0.00000, 1.04285, 1.00000, 1.50719, 0.53993, 0.55337, 0.06548, 1.00000  
 9.47000, 0.94187, 0.99980, 0.92845, 0.39955, 0.89998, 0.56062, 0.54073, 0.53761, 0.41090, 0.26391, 0.00000, 1.04285, 1.00000, 1.50719, 0.53993, 0.55327, 0.06548, 1.00000  
 9.47100, 0.94179, 0.99980, 0.92845, 0.39955, 0.89998, 0.56061, 0.54082, 0.53762, 0.41090, 0.26387, 0.00000, 1.04285, 1.00000, 1.50719, 0.53993, 0.55318, 0.06547, 1.00000  
 9.47200, 0.94172, 0.99980, 0.92845, 0.39956, 0.89998, 0.56061, 0.54092, 0.53763, 0.41090, 0.26382, 0.00000, 1.04286, 1.00000, 1.50719, 0.53993, 0.55309, 0.06547, 1.00000  
 9.47300, 0.94164, 0.99980, 0.92845, 0.39956, 0.89999, 0.56060, 0.54101, 0.53764, 0.41090, 0.26377, 0.00000, 1.04286, 1.00000, 1.50719, 0.53994, 0.55299, 0.06546, 1.00000  
 9.47400, 0.94157, 0.99980, 0.92845, 0.39957, 0.89999, 0.56060, 0.54111, 0.53764, 0.41090, 0.26372, 0.00000, 1.04287, 1.00000, 1.50719, 0.53994, 0.55289, 0.06546, 1.00000  
 9.47500, 0.94149, 0.99979, 0.92845, 0.39957, 0.90000, 0.56059, 0.54121, 0.53765, 0.41090, 0.26367, 0.00000, 1.04287, 1.00000, 1.50719, 0.53994, 0.55280, 0.06545, 1.00000  
 9.47600, 0.94141, 0.99979, 0.92845, 0.39957, 0.90000, 0.56058, 0.54130, 0.53766, 0.41090, 0.26363, 0.00000, 1.04287, 1.00000, 1.50719, 0.53994, 0.55270, 0.06545, 1.00000  
 9.47700, 0.94133, 0.99979, 0.92845, 0.39958, 0.90000, 0.56058, 0.54140, 0.53767, 0.41090, 0.26358, 0.00000, 1.04288, 1.00000, 1.50719, 0.53994, 0.55260, 0.06544, 1.00000  
 9.47800, 0.94126, 0.99979, 0.92846, 0.39958, 0.90001, 0.56057, 0.54149, 0.53768, 0.41090, 0.26353, 0.00000, 1.04288, 1.00000, 1.50719, 0.53994, 0.55250, 0.06544, 1.00000  
 9.47900, 0.94118, 0.99979, 0.92846, 0.39959, 0.90001, 0.56056, 0.54159, 0.53768, 0.41090, 0.26348, 0.00000, 1.04288, 1.00000, 1.50719, 0.53995, 0.55240, 0.06543, 1.00000  
 9.48000, 0.94110, 0.99979, 0.92846, 0.39959, 0.90002, 0.56056, 0.54168, 0.53769, 0.41090, 0.26343, 0.00000, 1.04289, 1.00000, 1.50719, 0.53995, 0.55230, 0.06542, 1.00000  
 9.48100, 0.94101, 0.99978, 0.92846, 0.39959, 0.90002, 0.56055, 0.54178, 0.53770, 0.41090, 0.26338, 0.00000, 1.04289, 1.00000, 1.50719, 0.53995, 0.55220, 0.06542, 1.00000  
 9.48200, 0.94093, 0.99978, 0.92846, 0.39960, 0.90003, 0.56054, 0.54188, 0.53771, 0.41090, 0.26333, 0.00000, 1.04289, 1.00000, 1.50719, 0.53995, 0.55210, 0.06541, 1.00000  
 9.48300, 0.94085, 0.99978, 0.92846, 0.39960, 0.90003, 0.56053, 0.54197, 0.53772, 0.41090, 0.26327, 0.00000, 1.04289, 1.00000, 1.50719, 0.53996, 0.55200, 0.06540, 1.00000  
 9.48400, 0.94077, 0.99978, 0.92846, 0.39960, 0.90004, 0.56053, 0.54207, 0.53773, 0.41090, 0.26322, 0.00000, 1.04290, 1.00000, 1.50719, 0.53996, 0.55190, 0.06540, 1.00000  
 9.48500, 0.94069, 0.99978, 0.92846, 0.39961, 0.90004, 0.56052, 0.54216, 0.53774, 0.41090, 0.26317, 0.00000, 1.04290, 1.00000, 1.50719, 0.53996, 0.55180, 0.06539, 1.00000  
 9.48600, 0.94060, 0.99978, 0.92846, 0.39961, 0.90005, 0.56051, 0.54225, 0.53775, 0.41090, 0.26312, 0.00000, 1.04290, 1.00000, 1.50719, 0.53996, 0.55169, 0.06539, 1.00000  
 9.48700, 0.94052, 0.99978, 0.92846, 0.39961, 0.90005, 0.56050, 0.54235, 0.53776, 0.41090, 0.26307, 0.00000, 1.04291, 1.00000, 1.50719, 0.53996, 0.55159, 0.06538, 1.00000  
