time, delta, omega, eq_t, ed_t, vm, vr, vr2, vf, v_1(PSS), v_2 (PSS), v_3(PSS), theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref, v_s(PSS)
 1.27100, 1.31043, 1.00019, 0.89049, 0.35852, 0.99395, -0.90000, -0.15282, 1.46748, -15.00157, -0.08178, 0.66578, 0.47985, 0.00000, 0.99458, 1.00000, 1.46748, 0.54054, 0.92574, 0.06685, 0.96115, -0.10000  
 1.27200, 1.31049, 1.00014, 0.89042, 0.35880, 0.99398, -0.90000, -0.15281, 1.46444, -15.00157, -0.07476, 0.67490, 0.47977, 0.00000, 0.99463, 1.00000, 1.46444, 0.54054, 0.92566, 0.06690, 0.96115, -0.10000  
 1.27300, 1.31053, 1.00009, 0.89036, 0.35908, 0.99402, -0.90000, -0.15281, 1.46141, -15.00157, -0.06775, 0.68398, 0.47968, 0.00000, 0.99468, 1.00000, 1.46141, 0.54054, 0.92555, 0.06694, 0.96115, -0.10000  
 1.27400, 1.31056, 1.00004, 0.89029, 0.35936, 0.99405, -0.90000, -0.15280, 1.45838, -15.00157, -0.06073, 0.69303, 0.47958, 0.00000, 0.99474, 1.00000, 1.45838, 0.54054, 0.92542, 0.06698, 0.96115, -0.10000  
 1.27500, 1.31056, 0.99998, 0.89022, 0.35965, 0.99409, -0.90000, -0.15279, 1.45535, -15.00157, -0.05372, 0.70203, 0.47946, 0.00000, 0.99479, 1.00000, 1.45535, 0.54054, 0.92528, 0.06702, 0.96115, -0.10000  
 1.27600, 1.31054, 0.99993, 0.89016, 0.35993, 0.99412, -0.90000, -0.15279, 1.45232, -15.00157, -0.04670, 0.71100, 0.47933, 0.00000, 0.99485, 1.00000, 1.45232, 0.54054, 0.92511, 0.06705, 0.96115, -0.10000  
 1.27700, 1.31051, 0.99988, 0.89009, 0.36021, 0.99416, -0.90000, -0.15278, 1.44930, -15.00157, -0.03968, 0.71993, 0.47919, 0.00000, 0.99491, 1.00000, 1.44930, 0.54054, 0.92492, 0.06708, 0.96115, -0.10000  
 1.27800, 1.31045, 0.99983, 0.89002, 0.36049, 0.99420, -0.90000, -0.15277, 1.44628, -15.00157, -0.03267, 0.72881, 0.47904, 0.00000, 0.99497, 1.00000, 1.44628, 0.54054, 0.92472, 0.06710, 0.96115, -0.10000  
 1.27900, 1.31038, 0.99978, 0.88995, 0.36077, 0.99424, -0.90000, -0.15276, 1.44326, -15.00157, -0.02565, 0.73765, 0.47888, 0.00000, 0.99503, 1.00000, 1.44326, 0.54054, 0.92449, 0.06712, 0.96115, -0.10000  
 1.28000, 1.31028, 0.99972, 0.88988, 0.36105, 0.99428, -0.90000, -0.15275, 1.44025, -15.00157, -0.01864, 0.74646, 0.47870, 0.00000, 0.99510, 1.00000, 1.44025, 0.54054, 0.92424, 0.06713, 0.96115, -0.10000  
 1.28100, 1.31017, 0.99967, 0.88981, 0.36132, 0.99432, -0.90000, -0.15275, 1.43724, -15.00157, -0.01163, 0.75522, 0.47852, 0.00000, 0.99516, 1.00000, 1.43724, 0.54054, 0.92398, 0.06714, 0.96115, -0.10000  
 1.28200, 1.31003, 0.99962, 0.88974, 0.36160, 0.99436, -0.90000, -0.15274, 1.43423, -15.00157, -0.00462, 0.76393, 0.47832, 0.00000, 0.99523, 1.00000, 1.43423, 0.54054, 0.92369, 0.06714, 0.96115, -0.10000  
 1.28300, 1.30988, 0.99957, 0.88967, 0.36188, 0.99440, -0.90000, -0.15273, 1.43122, -15.00157, 0.00239, 0.77261, 0.47811, 0.00000, 0.99530, 1.00000, 1.43122, 0.54054, 0.92338, 0.06714, 0.96115, -0.10000  
 1.28400, 1.30971, 0.99952, 0.88961, 0.36215, 0.99445, -0.90000, -0.15272, 1.42822, -15.00157, 0.00939, 0.78124, 0.47789, 0.00000, 0.99537, 1.00000, 1.42822, 0.54054, 0.92306, 0.06714, 0.96115, -0.10000  
 1.28500, 1.30952, 0.99946, 0.88953, 0.36243, 0.99450, -0.90000, -0.15271, 1.42521, -15.00157, 0.01639, 0.78982, 0.47765, 0.00000, 0.99544, 1.00000, 1.42521, 0.54054, 0.92271, 0.06713, 0.96115, -0.10000  
 1.28600, 1.30931, 0.99941, 0.88946, 0.36271, 0.99454, -0.90000, -0.15270, 1.42221, -15.00157, 0.02339, 0.79836, 0.47741, 0.00000, 0.99551, 1.00000, 1.42221, 0.54054, 0.92234, 0.06712, 0.96115, -0.10000  
 1.28700, 1.30907, 0.99936, 0.88939, 0.36298, 0.99459, -0.90000, -0.15269, 1.41922, -15.00157, 0.03038, 0.80686, 0.47715, 0.00000, 0.99559, 1.00000, 1.41922, 0.54054, 0.92196, 0.06710, 0.96115, -0.10000  
 1.28800, 1.30882, 0.99931, 0.88932, 0.36325, 0.99464, -0.90000, -0.15267, 1.41622, -15.00156, 0.03737, 0.81531, 0.47688, 0.00000, 0.99566, 1.00000, 1.41622, 0.54054, 0.92155, 0.06708, 0.96115, -0.10000  
 1.28900, 1.30855, 0.99926, 0.88925, 0.36353, 0.99470, -0.90000, -0.15266, 1.41323, -15.00156, 0.04435, 0.82372, 0.47660, 0.00000, 0.99574, 1.00000, 1.41323, 0.54054, 0.92112, 0.06705, 0.96115, -0.10000  
 1.29000, 1.30826, 0.99921, 0.88918, 0.36380, 0.99475, -0.90000, -0.15265, 1.41024, -15.00156, 0.05133, 0.83208, 0.47631, 0.00000, 0.99582, 1.00000, 1.41024, 0.54054, 0.92068, 0.06702, 0.96115, -0.10000  
 1.29100, 1.30796, 0.99916, 0.88911, 0.36407, 0.99480, -0.90000, -0.15264, 1.40725, -15.00156, 0.05831, 0.84039, 0.47600, 0.00000, 0.99590, 1.00000, 1.40725, 0.54054, 0.92021, 0.06698, 0.96115, -0.10000  
 1.29200, 1.30763, 0.99910, 0.88904, 0.36434, 0.99486, -0.90000, -0.15263, 1.40427, -15.00156, 0.06527, 0.84865, 0.47569, 0.00000, 0.99598, 1.00000, 1.40427, 0.54054, 0.91972, 0.06694, 0.96115, -0.10000  
 1.29300, 1.30728, 0.99905, 0.88896, 0.36461, 0.99492, -0.90000, -0.15262, 1.40129, -15.00156, 0.07224, 0.85687, 0.47536, 0.00000, 0.99607, 1.00000, 1.40129, 0.54054, 0.91922, 0.06689, 0.96115, -0.10000  
 1.29400, 1.30691, 0.99900, 0.88889, 0.36488, 0.99497, -0.90000, -0.15260, 1.39831, -15.00156, 0.07919, 0.86504, 0.47502, 0.00000, 0.99615, 1.00000, 1.39831, 0.54054, 0.91869, 0.06684, 0.96115, -0.10000  
 1.29500, 1.30653, 0.99895, 0.88882, 0.36515, 0.99503, -0.90000, -0.15259, 1.39533, -15.00155, 0.08614, 0.87316, 0.47467, 0.00000, 0.99624, 1.00000, 1.39533, 0.54054, 0.91814, 0.06679, 0.96115, -0.10000  
 1.29600, 1.30612, 0.99890, 0.88874, 0.36542, 0.99509, -0.90000, -0.15258, 1.39236, -15.00155, 0.09308, 0.88124, 0.47431, 0.00000, 0.99633, 1.00000, 1.39236, 0.54054, 0.91758, 0.06673, 0.96115, -0.10000  
 1.29700, 1.30570, 0.99885, 0.88867, 0.36569, 0.99516, -0.90000, -0.15256, 1.38939, -15.00155, 0.10002, 0.88926, 0.47394, 0.00000, 0.99642, 1.00000, 1.38939, 0.54054, 0.91699, 0.06667, 0.96115, -0.10000  
 1.29800, 1.30526, 0.99880, 0.88860, 0.36596, 0.99522, -0.90000, -0.15255, 1.38642, -15.00155, 0.10694, 0.89723, 0.47355, 0.00000, 0.99651, 1.00000, 1.38642, 0.54054, 0.91639, 0.06660, 0.96115, -0.10000  
 1.29900, 1.30479, 0.99875, 0.88852, 0.36622, 0.99529, -0.90000, -0.15254, 1.38345, -15.00155, 0.11386, 0.90516, 0.47316, 0.00000, 0.99660, 1.00000, 1.38345, 0.54054, 0.91576, 0.06653, 0.96115, -0.10000  
 1.30000, 1.30431, 0.99870, 0.88845, 0.36649, 0.99535, -0.90000, -0.15252, 1.38049, -15.00155, 0.12077, 0.91303, 0.47275, 0.00000, 0.99669, 1.00000, 1.38049, 0.54054, 0.91512, 0.06646, 0.96115, -0.10000  
 1.30100, 1.30381, 0.99865, 0.88837, 0.36676, 0.99542, -0.89998, -0.15251, 1.37752, -15.00154, 0.12767, 0.92085, 0.47233, 0.00000, 0.99679, 1.00000, 1.37752, 0.54054, 0.91445, 0.06638, 0.96115, -0.10000  
 1.30200, 1.30329, 0.99860, 0.88830, 0.36702, 0.99549, -0.89987, -0.15249, 1.37457, -15.00154, 0.13456, 0.92862, 0.47190, 0.00000, 0.99688, 1.00000, 1.37457, 0.54054, 0.91377, 0.06629, 0.96115, -0.10000  
 1.30300, 1.30275, 0.99855, 0.88822, 0.36728, 0.99556, -0.89959, -0.15248, 1.37161, -15.00154, 0.14144, 0.93634, 0.47146, 0.00000, 0.99698, 1.00000, 1.37161, 0.54054, 0.91306, 0.06620, 0.96115, -0.10000  
 1.30400, 1.30219, 0.99850, 0.88815, 0.36755, 0.99563, -0.89916, -0.15246, 1.36866, -15.00154, 0.14831, 0.94401, 0.47101, 0.00000, 0.99708, 1.00000, 1.36866, 0.54054, 0.91234, 0.06611, 0.96115, -0.10000  
 1.30500, 1.30162, 0.99845, 0.88807, 0.36781, 0.99570, -0.89858, -0.15245, 1.36571, -15.00153, 0.15517, 0.95162, 0.47054, 0.00000, 0.99718, 1.00000, 1.36571, 0.54054, 0.91159, 0.06601, 0.96115, -0.10000  
 1.30600, 1.30102, 0.99839, 0.88800, 0.36807, 0.99578, -0.89786, -0.15243, 1.36276, -15.00153, 0.16202, 0.95918, 0.47007, 0.00000, 0.99728, 1.00000, 1.36276, 0.54054, 0.91083, 0.06591, 0.96115, -0.10000  
 1.30700, 1.30041, 0.99834, 0.88792, 0.36833, 0.99585, -0.89699, -0.15241, 1.35982, -15.00153, 0.16886, 0.96669, 0.46958, 0.00000, 0.99738, 1.00000, 1.35982, 0.54054, 0.91005, 0.06581, 0.96115, -0.10000  
 1.30800, 1.29977, 0.99830, 0.88785, 0.36859, 0.99593, -0.89598, -0.15240, 1.35688, -15.00153, 0.17569, 0.97414, 0.46908, 0.00000, 0.99749, 1.00000, 1.35688, 0.54054, 0.90924, 0.06570, 0.96115, -0.10000  
 1.30900, 1.29912, 0.99825, 0.88777, 0.36885, 0.99601, -0.89484, -0.15238, 1.35395, -15.00152, 0.18250, 0.98154, 0.46857, 0.00000, 0.99759, 1.00000, 1.35395, 0.54054, 0.90842, 0.06558, 0.96115, -0.10000  
 1.31000, 1.29845, 0.99820, 0.88769, 0.36911, 0.99609, -0.89357, -0.15236, 1.35103, -15.00152, 0.18930, 0.98888, 0.46805, 0.00000, 0.99770, 1.00000, 1.35103, 0.54054, 0.90758, 0.06546, 0.96115, -0.10000  
 1.31100, 1.29776, 0.99815, 0.88762, 0.36937, 0.99617, -0.89217, -0.15235, 1.34810, -15.00152, 0.19609, 0.99617, 0.46752, 0.00000, 0.99780, 1.00000, 1.34810, 0.54054, 0.90672, 0.06534, 0.96115, -0.10000  
 1.31200, 1.29705, 0.99810, 0.88754, 0.36963, 0.99625, -0.89065, -0.15233, 1.34519, -15.00151, 0.20287, 1.00340, 0.46698, 0.00000, 0.99791, 1.00000, 1.34519, 0.54054, 0.90584, 0.06521, 0.96115, -0.10000  
 1.31300, 1.29633, 0.99805, 0.88746, 0.36988, 0.99634, -0.88901, -0.15231, 1.34228, -15.00151, 0.20963, 1.01058, 0.46643, 0.00000, 0.99802, 1.00000, 1.34228, 0.54054, 0.90493, 0.06508, 0.96115, -0.10000  
 1.31400, 1.29558, 0.99800, 0.88738, 0.37014, 0.99642, -0.88725, -0.15229, 1.33937, -15.00151, 0.21638, 1.01770, 0.46586, 0.00000, 0.99813, 1.00000, 1.33937, 0.54054, 0.90401, 0.06495, 0.96115, -0.10000  
 1.31500, 1.29482, 0.99795, 0.88731, 0.37039, 0.99651, -0.88538, -0.15227, 1.33648, -15.00150, 0.22312, 1.02476, 0.46529, 0.00000, 0.99825, 1.00000, 1.33648, 0.54054, 0.90308, 0.06481, 0.96115, -0.10000  
 1.31600, 1.29404, 0.99790, 0.88723, 0.37065, 0.99660, -0.88340, -0.15225, 1.33359, -15.00150, 0.22984, 1.03177, 0.46470, 0.00000, 0.99836, 1.00000, 1.33359, 0.54054, 0.90212, 0.06467, 0.96115, -0.10000  
 1.31700, 1.29323, 0.99785, 0.88715, 0.37090, 0.99668, -0.88132, -0.15224, 1.33070, -15.00150, 0.23655, 1.03872, 0.46411, 0.00000, 0.99847, 1.00000, 1.33070, 0.54054, 0.90114, 0.06452, 0.96115, -0.10000  
 1.31800, 1.29242, 0.99780, 0.88707, 0.37116, 0.99677, -0.87913, -0.15222, 1.32782, -15.00149, 0.24324, 1.04561, 0.46350, 0.00000, 0.99859, 1.00000, 1.32782, 0.54054, 0.90014, 0.06437, 0.96115, -0.10000  
 1.31900, 1.29158, 0.99775, 0.88700, 0.37141, 0.99687, -0.87685, -0.15220, 1.32496, -15.00149, 0.24992, 1.05244, 0.46288, 0.00000, 0.99870, 1.00000, 1.32496, 0.54054, 0.89912, 0.06422, 0.96115, -0.10000  
 1.32000, 1.29072, 0.99771, 0.88692, 0.37166, 0.99696, -0.87447, -0.15218, 1.32209, -15.00149, 0.25658, 1.05922, 0.46225, 0.00000, 0.99882, 1.00000, 1.32209, 0.54054, 0.89809, 0.06406, 0.96115, -0.10000  
 1.32100, 1.28985, 0.99766, 0.88684, 0.37191, 0.99705, -0.87199, -0.15216, 1.31924, -15.00148, 0.26322, 1.06593, 0.46162, 0.00000, 0.99894, 1.00000, 1.31924, 0.54054, 0.89703, 0.06389, 0.96115, -0.10000  
 1.32200, 1.28896, 0.99761, 0.88676, 0.37216, 0.99715, -0.86943, -0.15214, 1.31639, -15.00148, 0.26985, 1.07259, 0.46097, 0.00000, 0.99906, 1.00000, 1.31639, 0.54054, 0.89596, 0.06373, 0.96115, -0.10000  
 1.32300, 1.28805, 0.99756, 0.88668, 0.37241, 0.99724, -0.86679, -0.15212, 1.31355, -15.00148, 0.27646, 1.07918, 0.46030, 0.00000, 0.99918, 1.00000, 1.31355, 0.54054, 0.89486, 0.06356, 0.96115, -0.10000  
 1.32400, 1.28712, 0.99751, 0.88660, 0.37266, 0.99734, -0.86406, -0.15209, 1.31072, -15.00147, 0.28305, 1.08572, 0.45963, 0.00000, 0.99930, 1.00000, 1.31072, 0.54054, 0.89375, 0.06338, 0.96115, -0.10000  
 1.32500, 1.28617, 0.99747, 0.88653, 0.37290, 0.99744, -0.86125, -0.15207, 1.30790, -15.00147, 0.28963, 1.09219, 0.45895, 0.00000, 0.99942, 1.00000, 1.30790, 0.54054, 0.89262, 0.06320, 0.96115, -0.10000  
 1.32600, 1.28521, 0.99742, 0.88645, 0.37315, 0.99754, -0.85836, -0.15205, 1.30509, -15.00147, 0.29619, 1.09860, 0.45826, 0.00000, 0.99955, 1.00000, 1.30509, 0.54054, 0.89147, 0.06302, 0.96115, -0.10000  
 1.32700, 1.28422, 0.99737, 0.88637, 0.37339, 0.99764, -0.85541, -0.15203, 1.30228, -15.00146, 0.30273, 1.10496, 0.45756, 0.00000, 0.99967, 1.00000, 1.30228, 0.54054, 0.89030, 0.06284, 0.96115, -0.10000  
 1.32800, 1.28323, 0.99732, 0.88629, 0.37364, 0.99774, -0.85238, -0.15201, 1.29948, -15.00146, 0.30925, 1.11125, 0.45685, 0.00000, 0.99979, 1.00000, 1.29948, 0.54054, 0.88911, 0.06265, 0.96115, -0.10000  
 1.32900, 1.28221, 0.99728, 0.88621, 0.37388, 0.99785, -0.84928, -0.15199, 1.29670, -15.00145, 0.31575, 1.11747, 0.45612, 0.00000, 0.99992, 1.00000, 1.29670, 0.54054, 0.88790, 0.06245, 0.96115, -0.10000  
 1.33000, 1.28117, 0.99723, 0.88613, 0.37413, 0.99795, -0.84612, -0.15196, 1.29392, -15.00145, 0.32223, 1.12364, 0.45539, 0.00000, 1.00005, 1.00000, 1.29392, 0.54054, 0.88668, 0.06226, 0.96115, -0.10000  
 1.33100, 1.28012, 0.99718, 0.88605, 0.37437, 0.99805, -0.84290, -0.15194, 1.29115, -15.00144, 0.32869, 1.12974, 0.45465, 0.00000, 1.00017, 1.00000, 1.29115, 0.54054, 0.88543, 0.06205, 0.96115, -0.10000  
 1.33200, 1.27905, 0.99714, 0.88597, 0.37461, 0.99816, -0.83962, -0.15192, 1.28839, -15.00144, 0.33514, 1.13578, 0.45389, 0.00000, 1.00030, 1.00000, 1.28839, 0.54054, 0.88417, 0.06185, 0.96115, -0.10000  
 1.33300, 1.27796, 0.99709, 0.88589, 0.37485, 0.99827, -0.83629, -0.15190, 1.28564, -15.00144, 0.34156, 1.14175, 0.45313, 0.00000, 1.00043, 1.00000, 1.28564, 0.54054, 0.88288, 0.06164, 0.96115, -0.10000  
 1.33400, 1.27685, 0.99704, 0.88581, 0.37509, 0.99838, -0.83289, -0.15187, 1.28290, -15.00143, 0.34796, 1.14766, 0.45236, 0.00000, 1.00056, 1.00000, 1.28290, 0.54054, 0.88158, 0.06143, 0.96115, -0.10000  
 1.33500, 1.27573, 0.99700, 0.88573, 0.37533, 0.99849, -0.82945, -0.15185, 1.28017, -15.00143, 0.35434, 1.15351, 0.45158, 0.00000, 1.00069, 1.00000, 1.28017, 0.54054, 0.88026, 0.06121, 0.96115, -0.10000  
 1.33600, 1.27459, 0.99695, 0.88565, 0.37557, 0.99860, -0.82596, -0.15182, 1.27745, -15.00142, 0.36070, 1.15929, 0.45078, 0.00000, 1.00082, 1.00000, 1.27745, 0.54054, 0.87892, 0.06100, 0.96115, -0.10000  
 1.33700, 1.27343, 0.99691, 0.88557, 0.37580, 0.99871, -0.82243, -0.15180, 1.27474, -15.00142, 0.36704, 1.16501, 0.44998, 0.00000, 1.00095, 1.00000, 1.27474, 0.54054, 0.87757, 0.06077, 0.96115, -0.10000  
 1.33800, 1.27226, 0.99686, 0.88549, 0.37604, 0.99882, -0.81885, -0.15178, 1.27204, -15.00141, 0.37336, 1.17066, 0.44917, 0.00000, 1.00108, 1.00000, 1.27204, 0.54054, 0.87619, 0.06055, 0.96115, -0.10000  
 1.33900, 1.27107, 0.99682, 0.88541, 0.37627, 0.99893, -0.81522, -0.15175, 1.26935, -15.00141, 0.37965, 1.17624, 0.44834, 0.00000, 1.00121, 1.00000, 1.26935, 0.54054, 0.87480, 0.06032, 0.96115, -0.10000  
 1.34000, 1.26986, 0.99677, 0.88533, 0.37651, 0.99905, -0.81156, -0.15173, 1.26666, -15.00140, 0.38592, 1.18176, 0.44751, 0.00000, 1.00135, 1.00000, 1.26666, 0.54054, 0.87338, 0.06008, 0.96115, -0.10000  
 1.34100, 1.26863, 0.99673, 0.88525, 0.37674, 0.99916, -0.80787, -0.15170, 1.26399, -15.00140, 0.39217, 1.18722, 0.44667, 0.00000, 1.00148, 1.00000, 1.26399, 0.54054, 0.87195, 0.05985, 0.96115, -0.10000  
 1.34200, 1.26739, 0.99668, 0.88517, 0.37697, 0.99928, -0.80414, -0.15168, 1.26133, -15.00139, 0.39839, 1.19260, 0.44582, 0.00000, 1.00161, 1.00000, 1.26133, 0.54054, 0.87050, 0.05961, 0.96115, -0.10000  
 1.34300, 1.26613, 0.99664, 0.88509, 0.37720, 0.99940, -0.80037, -0.15165, 1.25868, -15.00139, 0.40459, 1.19792, 0.44496, 0.00000, 1.00175, 1.00000, 1.25868, 0.54054, 0.86904, 0.05936, 0.96115, -0.10000  
 1.34400, 1.26486, 0.99659, 0.88501, 0.37744, 0.99952, -0.79658, -0.15162, 1.25604, -15.00138, 0.41076, 1.20317, 0.44409, 0.00000, 1.00188, 1.00000, 1.25604, 0.54054, 0.86755, 0.05912, 0.96115, -0.10000  
 1.34500, 1.26356, 0.99655, 0.88493, 0.37766, 0.99963, -0.79276, -0.15160, 1.25341, -15.00138, 0.41692, 1.20836, 0.44321, 0.00000, 1.00202, 1.00000, 1.25341, 0.54054, 0.86605, 0.05887, 0.96115, -0.10000  
 1.34600, 1.26225, 0.99650, 0.88485, 0.37789, 0.99975, -0.78891, -0.15157, 1.25080, -15.00137, 0.42304, 1.21347, 0.44232, 0.00000, 1.00215, 1.00000, 1.25080, 0.54054, 0.86453, 0.05861, 0.96115, -0.10000  
 1.34700, 1.26093, 0.99646, 0.88477, 0.37812, 0.99987, -0.78504, -0.15154, 1.24819, -15.00137, 0.42914, 1.21852, 0.44142, 0.00000, 1.00229, 1.00000, 1.24819, 0.54054, 0.86299, 0.05835, 0.96115, -0.10000  
 1.34800, 1.25959, 0.99642, 0.88469, 0.37835, 1.00000, -0.78115, -0.15152, 1.24559, -15.00136, 0.43522, 1.22350, 0.44052, 0.00000, 1.00242, 1.00000, 1.24559, 0.54054, 0.86143, 0.05809, 0.96115, -0.10000  
 1.34900, 1.25823, 0.99637, 0.88461, 0.37857, 1.00012, -0.77724, -0.15149, 1.24300, -15.00135, 0.44127, 1.22841, 0.43960, 0.00000, 1.00256, 1.00000, 1.24300, 0.54054, 0.85986, 0.05783, 0.96115, -0.10000  
 1.35000, 1.25685, 0.99633, 0.88453, 0.37880, 1.00024, -0.77331, -0.15146, 1.24043, -15.00135, 0.44729, 1.23325, 0.43868, 0.00000, 1.00270, 1.00000, 1.24043, 0.54054, 0.85826, 0.05756, 0.96115, -0.10000  
 1.35100, 1.25546, 0.99629, 0.88445, 0.37902, 1.00036, -0.76936, -0.15144, 1.23786, -15.00134, 0.45329, 1.23802, 0.43774, 0.00000, 1.00283, 1.00000, 1.23786, 0.54054, 0.85665, 0.05729, 0.96115, -0.10000  
 1.35200, 1.25405, 0.99625, 0.88437, 0.37925, 1.00049, -0.76540, -0.15141, 1.23530, -15.00134, 0.45926, 1.24272, 0.43680, 0.00000, 1.00297, 1.00000, 1.23530, 0.54054, 0.85502, 0.05702, 0.96115, -0.10000  
 1.35300, 1.25263, 0.99620, 0.88429, 0.37947, 1.00061, -0.76142, -0.15138, 1.23276, -15.00133, 0.46520, 1.24735, 0.43585, 0.00000, 1.00311, 1.00000, 1.23276, 0.54054, 0.85338, 0.05674, 0.96115, -0.10000  
 1.35400, 1.25119, 0.99616, 0.88421, 0.37969, 1.00074, -0.75744, -0.15135, 1.23023, -15.00133, 0.47112, 1.25191, 0.43489, 0.00000, 1.00325, 1.00000, 1.23023, 0.54054, 0.85172, 0.05647, 0.96115, -0.10000  
 1.35500, 1.24974, 0.99612, 0.88413, 0.37991, 1.00086, -0.75345, -0.15132, 1.22770, -15.00132, 0.47701, 1.25640, 0.43392, 0.00000, 1.00338, 1.00000, 1.22770, 0.54054, 0.85004, 0.05618, 0.96115, -0.10000  
 1.35600, 1.24827, 0.99608, 0.88405, 0.38013, 1.00099, -0.74944, -0.15129, 1.22519, -15.00131, 0.48287, 1.26081, 0.43294, 0.00000, 1.00352, 1.00000, 1.22519, 0.54054, 0.84834, 0.05590, 0.96115, -0.10000  
 1.35700, 1.24678, 0.99604, 0.88397, 0.38034, 1.00112, -0.74543, -0.15127, 1.22269, -15.00131, 0.48870, 1.26516, 0.43195, 0.00000, 1.00366, 1.00000, 1.22269, 0.54054, 0.84662, 0.05561, 0.96115, -0.10000  
 1.35800, 1.24528, 0.99600, 0.88389, 0.38056, 1.00124, -0.74142, -0.15124, 1.22020, -15.00130, 0.49450, 1.26943, 0.43096, 0.00000, 1.00380, 1.00000, 1.22020, 0.54054, 0.84489, 0.05532, 0.96115, -0.10000  
 1.35900, 1.24376, 0.99595, 0.88381, 0.38078, 1.00137, -0.73740, -0.15121, 1.21772, -15.00130, 0.50027, 1.27364, 0.42995, 0.00000, 1.00394, 1.00000, 1.21772, 0.54054, 0.84314, 0.05502, 0.96115, -0.10000  
 1.36000, 1.24223, 0.99591, 0.88373, 0.38099, 1.00150, -0.73339, -0.15118, 1.21525, -15.00129, 0.50602, 1.27777, 0.42894, 0.00000, 1.00407, 1.00000, 1.21525, 0.54054, 0.84138, 0.05473, 0.96115, -0.10000  
 1.36100, 1.24068, 0.99587, 0.88365, 0.38121, 1.00163, -0.72937, -0.15115, 1.21279, -15.00128, 0.51173, 1.28182, 0.42792, 0.00000, 1.00421, 1.00000, 1.21279, 0.54054, 0.83960, 0.05443, 0.96115, -0.10000  
 1.36200, 1.23911, 0.99583, 0.88357, 0.38142, 1.00176, -0.72535, -0.15112, 1.21034, -15.00128, 0.51741, 1.28581, 0.42689, 0.00000, 1.00435, 1.00000, 1.21034, 0.54054, 0.83780, 0.05412, 0.96115, -0.10000  
 1.36300, 1.23754, 0.99579, 0.88349, 0.38163, 1.00189, -0.72133, -0.15109, 1.20791, -15.00127, 0.52307, 1.28972, 0.42586, 0.00000, 1.00449, 1.00000, 1.20791, 0.54054, 0.83598, 0.05382, 0.96115, -0.10000  
 1.36400, 1.23594, 0.99575, 0.88341, 0.38184, 1.00202, -0.71732, -0.15106, 1.20548, -15.00126, 0.52869, 1.29356, 0.42481, 0.00000, 1.00462, 1.00000, 1.20548, 0.54054, 0.83415, 0.05351, 0.96115, -0.10000  
 1.36500, 1.23433, 0.99571, 0.88333, 0.38205, 1.00215, -0.71331, -0.15103, 1.20306, -15.00126, 0.53428, 1.29732, 0.42376, 0.00000, 1.00476, 1.00000, 1.20306, 0.54054, 0.83230, 0.05320, 0.96115, -0.10000  
 1.36600, 1.23271, 0.99567, 0.88325, 0.38226, 1.00228, -0.70931, -0.15100, 1.20066, -15.00125, 0.53985, 1.30101, 0.42270, 0.00000, 1.00490, 1.00000, 1.20066, 0.54054, 0.83043, 0.05288, 0.96115, -0.10000  
 1.36700, 1.23107, 0.99563, 0.88317, 0.38247, 1.00241, -0.70531, -0.15096, 1.19826, -15.00124, 0.54537, 1.30463, 0.42163, 0.00000, 1.00504, 1.00000, 1.19826, 0.54054, 0.82855, 0.05257, 0.96115, -0.10000  
 1.36800, 1.22942, 0.99560, 0.88309, 0.38267, 1.00254, -0.70133, -0.15093, 1.19588, -15.00124, 0.55087, 1.30817, 0.42055, 0.00000, 1.00517, 1.00000, 1.19588, 0.54054, 0.82665, 0.05225, 0.96115, -0.10000  
 1.36900, 1.22775, 0.99556, 0.88302, 0.38288, 1.00267, -0.69735, -0.15090, 1.19351, -15.00123, 0.55634, 1.31164, 0.41947, 0.00000, 1.00531, 1.00000, 1.19351, 0.54054, 0.82474, 0.05192, 0.96115, -0.10000  
 1.37000, 1.22607, 0.99552, 0.88294, 0.38308, 1.00281, -0.69338, -0.15087, 1.19115, -15.00122, 0.56177, 1.31504, 0.41838, 0.00000, 1.00544, 1.00000, 1.19115, 0.54054, 0.82281, 0.05160, 0.96115, -0.10000  
 1.37100, 1.22437, 0.99548, 0.88286, 0.38329, 1.00294, -0.68942, -0.15084, 1.18879, -15.00122, 0.56717, 1.31835, 0.41728, 0.00000, 1.00558, 1.00000, 1.18879, 0.54054, 0.82086, 0.05127, 0.96115, -0.10000  
 1.37200, 1.22266, 0.99544, 0.88278, 0.38349, 1.00307, -0.68547, -0.15081, 1.18645, -15.00121, 0.57254, 1.32160, 0.41617, 0.00000, 1.00572, 1.00000, 1.18645, 0.54054, 0.81890, 0.05094, 0.96115, -0.10000  
 1.37300, 1.22094, 0.99541, 0.88270, 0.38369, 1.00320, -0.68154, -0.15077, 1.18412, -15.00120, 0.57787, 1.32476, 0.41506, 0.00000, 1.00585, 1.00000, 1.18412, 0.54054, 0.81692, 0.05061, 0.96115, -0.10000  
 1.37400, 1.21920, 0.99537, 0.88262, 0.38389, 1.00333, -0.67762, -0.15074, 1.18180, -15.00120, 0.58317, 1.32786, 0.41394, 0.00000, 1.00599, 1.00000, 1.18180, 0.54054, 0.81493, 0.05027, 0.96115, -0.10000  
