time,     delta,   omega,   eq_t,    tg1,     tg2,     tg3,  theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf,     pm,      p,       q,    omega_ref_tg
 9.33700, 1.18467, 0.99823, 0.92163, 0.47919, 0.47980, 0.41191, 0.37927, 0.00000, 1.05535, 1.00000, 1.50719, 0.52706, 0.79944, 0.13527, 1.00000  
 9.33800, 1.18399, 0.99819, 0.92158, 0.48070, 0.47980, 0.41190, 0.37890, 0.00000, 1.05532, 1.00000, 1.50719, 0.52706, 0.79864, 0.13501, 1.00000  
 9.33900, 1.18330, 0.99815, 0.92154, 0.48220, 0.47981, 0.41190, 0.37851, 0.00000, 1.05528, 1.00000, 1.50719, 0.52706, 0.79783, 0.13474, 1.00000  
 9.34000, 1.18260, 0.99812, 0.92149, 0.48371, 0.47981, 0.41190, 0.37812, 0.00000, 1.05524, 1.00000, 1.50719, 0.52706, 0.79700, 0.13446, 1.00000  
 9.34100, 1.18188, 0.99808, 0.92145, 0.48522, 0.47982, 0.41190, 0.37772, 0.00000, 1.05521, 1.00000, 1.50719, 0.52706, 0.79616, 0.13418, 1.00000  
 9.34200, 1.18115, 0.99804, 0.92140, 0.48674, 0.47984, 0.41190, 0.37732, 0.00000, 1.05517, 1.00000, 1.50719, 0.52706, 0.79530, 0.13390, 1.00000  
 9.34300, 1.18041, 0.99801, 0.92135, 0.48825, 0.47985, 0.41190, 0.37691, 0.00000, 1.05513, 1.00000, 1.50719, 0.52706, 0.79443, 0.13362, 1.00000  
 9.34400, 1.17965, 0.99797, 0.92131, 0.48977, 0.47987, 0.41190, 0.37649, 0.00000, 1.05509, 1.00000, 1.50719, 0.52707, 0.79354, 0.13333, 1.00000  
 9.34500, 1.17888, 0.99794, 0.92126, 0.49130, 0.47990, 0.41190, 0.37606, 0.00000, 1.05505, 1.00000, 1.50719, 0.52707, 0.79264, 0.13303, 1.00000  
 9.34600, 1.17809, 0.99790, 0.92122, 0.49282, 0.47992, 0.41190, 0.37563, 0.00000, 1.05501, 1.00000, 1.50719, 0.52708, 0.79172, 0.13274, 1.00000  
 9.34700, 1.17730, 0.99786, 0.92117, 0.49435, 0.47996, 0.41190, 0.37519, 0.00000, 1.05497, 1.00000, 1.50719, 0.52709, 0.79079, 0.13244, 1.00000  
 9.34800, 1.17648, 0.99783, 0.92113, 0.49588, 0.47999, 0.41189, 0.37475, 0.00000, 1.05493, 1.00000, 1.50719, 0.52709, 0.78985, 0.13213, 1.00000  
 9.34900, 1.17566, 0.99779, 0.92109, 0.49742, 0.48003, 0.41189, 0.37429, 0.00000, 1.05489, 1.00000, 1.50719, 0.52710, 0.78889, 0.13182, 1.00000  
 9.35000, 1.17482, 0.99776, 0.92104, 0.49895, 0.48007, 0.41189, 0.37383, 0.00000, 1.05485, 1.00000, 1.50719, 0.52711, 0.78791, 0.13151, 1.00000  
 9.35100, 1.17397, 0.99772, 0.92100, 0.50049, 0.48011, 0.41189, 0.37337, 0.00000, 1.05480, 1.00000, 1.50719, 0.52712, 0.78693, 0.13119, 1.00000  
 9.35200, 1.17310, 0.99769, 0.92095, 0.50203, 0.48016, 0.41189, 0.37289, 0.00000, 1.05476, 1.00000, 1.50719, 0.52713, 0.78593, 0.13087, 1.00000  
 9.35300, 1.17222, 0.99765, 0.92091, 0.50357, 0.48021, 0.41189, 0.37241, 0.00000, 1.05472, 1.00000, 1.50719, 0.52714, 0.78491, 0.13055, 1.00000  
 9.35400, 1.17133, 0.99762, 0.92087, 0.50512, 0.48026, 0.41189, 0.37193, 0.00000, 1.05467, 1.00000, 1.50719, 0.52715, 0.78388, 0.13022, 1.00000  
 9.35500, 1.17043, 0.99758, 0.92082, 0.50666, 0.48032, 0.41189, 0.37144, 0.00000, 1.05463, 1.00000, 1.50719, 0.52716, 0.78284, 0.12989, 1.00000  
 9.35600, 1.16951, 0.99755, 0.92078, 0.50821, 0.48038, 0.41189, 0.37094, 0.00000, 1.05458, 1.00000, 1.50719, 0.52718, 0.78178, 0.12955, 1.00000  
 9.35700, 1.16858, 0.99751, 0.92074, 0.50976, 0.48044, 0.41189, 0.37043, 0.00000, 1.05454, 1.00000, 1.50719, 0.52719, 0.78072, 0.12921, 1.00000  
 9.35800, 1.16764, 0.99748, 0.92070, 0.51131, 0.48051, 0.41189, 0.36992, 0.00000, 1.05449, 1.00000, 1.50719, 0.52721, 0.77963, 0.12887, 1.00000  
 9.35900, 1.16668, 0.99745, 0.92065, 0.51286, 0.48058, 0.41188, 0.36940, 0.00000, 1.05444, 1.00000, 1.50719, 0.52722, 0.77854, 0.12852, 1.00000  
 9.36000, 1.16571, 0.99741, 0.92061, 0.51442, 0.48065, 0.41188, 0.36888, 0.00000, 1.05440, 1.00000, 1.50719, 0.52724, 0.77743, 0.12817, 1.00000  
 9.36100, 1.16473, 0.99738, 0.92057, 0.51597, 0.48073, 0.41188, 0.36835, 0.00000, 1.05435, 1.00000, 1.50719, 0.52726, 0.77630, 0.12781, 1.00000  
 9.36200, 1.16374, 0.99735, 0.92053, 0.51753, 0.48081, 0.41188, 0.36781, 0.00000, 1.05430, 1.00000, 1.50719, 0.52728, 0.77517, 0.12746, 1.00000  
 9.36300, 1.16273, 0.99731, 0.92049, 0.51909, 0.48089, 0.41188, 0.36727, 0.00000, 1.05425, 1.00000, 1.50719, 0.52729, 0.77402, 0.12709, 1.00000  
 9.36400, 1.16171, 0.99728, 0.92045, 0.52065, 0.48098, 0.41188, 0.36672, 0.00000, 1.05420, 1.00000, 1.50719, 0.52731, 0.77286, 0.12673, 1.00000  
 9.36500, 1.16068, 0.99725, 0.92041, 0.52221, 0.48107, 0.41188, 0.36617, 0.00000, 1.05415, 1.00000, 1.50719, 0.52734, 0.77168, 0.12636, 1.00000  
 9.36600, 1.15963, 0.99721, 0.92037, 0.52377, 0.48116, 0.41188, 0.36560, 0.00000, 1.05410, 1.00000, 1.50719, 0.52736, 0.77049, 0.12599, 1.00000  
 9.36700, 1.15857, 0.99718, 0.92032, 0.52533, 0.48126, 0.41188, 0.36504, 0.00000, 1.05405, 1.00000, 1.50719, 0.52738, 0.76929, 0.12561, 1.00000  
 9.36800, 1.15751, 0.99715, 0.92028, 0.52689, 0.48136, 0.41188, 0.36447, 0.00000, 1.05399, 1.00000, 1.50719, 0.52740, 0.76808, 0.12523, 1.00000  
 9.36900, 1.15642, 0.99711, 0.92024, 0.52846, 0.48146, 0.41188, 0.36389, 0.00000, 1.05394, 1.00000, 1.50719, 0.52743, 0.76685, 0.12485, 1.00000  
 9.37000, 1.15533, 0.99708, 0.92021, 0.53002, 0.48157, 0.41187, 0.36330, 0.00000, 1.05389, 1.00000, 1.50719, 0.52745, 0.76561, 0.12446, 1.00000  
 9.37100, 1.15422, 0.99705, 0.92017, 0.53159, 0.48167, 0.41187, 0.36271, 0.00000, 1.05383, 1.00000, 1.50719, 0.52748, 0.76436, 0.12407, 1.00000  
 9.37200, 1.15311, 0.99702, 0.92013, 0.53315, 0.48179, 0.41187, 0.36212, 0.00000, 1.05378, 1.00000, 1.50719, 0.52750, 0.76310, 0.12368, 1.00000  
 9.37300, 1.15198, 0.99699, 0.92009, 0.53471, 0.48190, 0.41187, 0.36152, 0.00000, 1.05372, 1.00000, 1.50719, 0.52753, 0.76182, 0.12328, 1.00000  
 9.37400, 1.15083, 0.99696, 0.92005, 0.53628, 0.48202, 0.41187, 0.36091, 0.00000, 1.05366, 1.00000, 1.50719, 0.52756, 0.76054, 0.12288, 1.00000  
 9.37500, 1.14968, 0.99692, 0.92001, 0.53784, 0.48214, 0.41187, 0.36030, 0.00000, 1.05361, 1.00000, 1.50719, 0.52758, 0.75924, 0.12248, 1.00000  
 9.37600, 1.14851, 0.99689, 0.91997, 0.53941, 0.48227, 0.41187, 0.35968, 0.00000, 1.05355, 1.00000, 1.50719, 0.52761, 0.75792, 0.12207, 1.00000  
 9.37700, 1.14734, 0.99686, 0.91993, 0.54098, 0.48240, 0.41187, 0.35905, 0.00000, 1.05349, 1.00000, 1.50719, 0.52764, 0.75660, 0.12166, 1.00000  
 9.37800, 1.14615, 0.99683, 0.91990, 0.54254, 0.48253, 0.41187, 0.35843, 0.00000, 1.05343, 1.00000, 1.50719, 0.52767, 0.75527, 0.12125, 1.00000  
 9.37900, 1.14495, 0.99680, 0.91986, 0.54410, 0.48266, 0.41187, 0.35779, 0.00000, 1.05337, 1.00000, 1.50719, 0.52771, 0.75392, 0.12083, 1.00000  
 9.38000, 1.14374, 0.99677, 0.91982, 0.54567, 0.48280, 0.41187, 0.35715, 0.00000, 1.05331, 1.00000, 1.50719, 0.52774, 0.75256, 0.12041, 1.00000  
 9.38100, 1.14251, 0.99674, 0.91979, 0.54723, 0.48294, 0.41186, 0.35651, 0.00000, 1.05324, 1.00000, 1.50719, 0.52777, 0.75119, 0.11999, 1.00000  
 9.38200, 1.14128, 0.99671, 0.91975, 0.54880, 0.48309, 0.41186, 0.35586, 0.00000, 1.05318, 1.00000, 1.50719, 0.52780, 0.74981, 0.11956, 1.00000  
 9.38300, 1.14003, 0.99668, 0.91971, 0.55036, 0.48324, 0.41186, 0.35520, 0.00000, 1.05312, 1.00000, 1.50719, 0.52784, 0.74842, 0.11913, 1.00000  
 9.38400, 1.13877, 0.99665, 0.91968, 0.55192, 0.48339, 0.41186, 0.35454, 0.00000, 1.05305, 1.00000, 1.50719, 0.52787, 0.74701, 0.11870, 1.00000  
 9.38500, 1.13750, 0.99662, 0.91964, 0.55348, 0.48354, 0.41186, 0.35388, 0.00000, 1.05298, 1.00000, 1.50719, 0.52791, 0.74560, 0.11826, 1.00000  
 9.38600, 1.13622, 0.99659, 0.91961, 0.55504, 0.48370, 0.41186, 0.35321, 0.00000, 1.05292, 1.00000, 1.50719, 0.52795, 0.74417, 0.11782, 1.00000  
 9.38700, 1.13493, 0.99656, 0.91957, 0.55660, 0.48386, 0.41186, 0.35253, 0.00000, 1.05285, 1.00000, 1.50719, 0.52798, 0.74274, 0.11738, 1.00000  
 9.38800, 1.13363, 0.99653, 0.91954, 0.55816, 0.48402, 0.41186, 0.35185, 0.00000, 1.05278, 1.00000, 1.50719, 0.52802, 0.74129, 0.11694, 1.00000  
 9.38900, 1.13232, 0.99650, 0.91950, 0.55972, 0.48419, 0.41186, 0.35117, 0.00000, 1.05271, 1.00000, 1.50719, 0.52806, 0.73983, 0.11649, 1.00000  
 9.39000, 1.13100, 0.99648, 0.91947, 0.56127, 0.48436, 0.41186, 0.35048, 0.00000, 1.05264, 1.00000, 1.50719, 0.52810, 0.73837, 0.11604, 1.00000  
 9.39100, 1.12966, 0.99645, 0.91943, 0.56283, 0.48453, 0.41186, 0.34979, 0.00000, 1.05257, 1.00000, 1.50719, 0.52814, 0.73689, 0.11558, 1.00000  
 9.39200, 1.12832, 0.99642, 0.91940, 0.56438, 0.48470, 0.41185, 0.34909, 0.00000, 1.05250, 1.00000, 1.50719, 0.52818, 0.73540, 0.11512, 1.00000  
 9.39300, 1.12696, 0.99639, 0.91936, 0.56593, 0.48488, 0.41185, 0.34839, 0.00000, 1.05242, 1.00000, 1.50719, 0.52823, 0.73390, 0.11466, 1.00000  
 9.39400, 1.12560, 0.99636, 0.91933, 0.56748, 0.48507, 0.41185, 0.34768, 0.00000, 1.05235, 1.00000, 1.50719, 0.52827, 0.73239, 0.11420, 1.00000  
 9.39500, 1.12422, 0.99634, 0.91930, 0.56903, 0.48525, 0.41185, 0.34697, 0.00000, 1.05228, 1.00000, 1.50719, 0.52831, 0.73087, 0.11374, 1.00000  
 9.39600, 1.12283, 0.99631, 0.91927, 0.57057, 0.48544, 0.41185, 0.34625, 0.00000, 1.05220, 1.00000, 1.50719, 0.52836, 0.72934, 0.11327, 1.00000  
 9.39700, 1.12144, 0.99628, 0.91923, 0.57212, 0.48563, 0.41185, 0.34553, 0.00000, 1.05212, 1.00000, 1.50719, 0.52840, 0.72780, 0.11280, 1.00000  
 9.39800, 1.12003, 0.99625, 0.91920, 0.57366, 0.48582, 0.41185, 0.34480, 0.00000, 1.05204, 1.00000, 1.50719, 0.52845, 0.72626, 0.11232, 1.00000  
 9.39900, 1.11861, 0.99623, 0.91917, 0.57520, 0.48602, 0.41185, 0.34407, 0.00000, 1.05197, 1.00000, 1.50719, 0.52849, 0.72470, 0.11184, 1.00000  
 9.40000, 1.11719, 0.99620, 0.91914, 0.57674, 0.48622, 0.41185, 0.34334, 0.00000, 1.05189, 1.00000, 1.50719, 0.52854, 0.72313, 0.11136, 1.00000  
 9.40100, 1.11575, 0.99618, 0.91911, 0.57828, 0.48642, 0.41185, 0.34260, 0.00000, 1.05181, 1.00000, 1.50719, 0.52859, 0.72155, 0.11088, 1.00000  
 9.40200, 1.11430, 0.99615, 0.91908, 0.57981, 0.48663, 0.41185, 0.34186, 0.00000, 1.05172, 1.00000, 1.50719, 0.52864, 0.71997, 0.11040, 1.00000  
 9.40300, 1.11285, 0.99612, 0.91905, 0.58134, 0.48683, 0.41185, 0.34112, 0.00000, 1.05164, 1.00000, 1.50719, 0.52869, 0.71837, 0.10991, 1.00000  
 9.40400, 1.11138, 0.99610, 0.91902, 0.58287, 0.48705, 0.41184, 0.34037, 0.00000, 1.05156, 1.00000, 1.50719, 0.52874, 0.71677, 0.10942, 1.00000  
 9.40500, 1.10990, 0.99607, 0.91899, 0.58440, 0.48726, 0.41184, 0.33961, 0.00000, 1.05147, 1.00000, 1.50719, 0.52879, 0.71516, 0.10893, 1.00000  
 9.40600, 1.10842, 0.99605, 0.91896, 0.58592, 0.48748, 0.41184, 0.33886, 0.00000, 1.05139, 1.00000, 1.50719, 0.52884, 0.71354, 0.10843, 1.00000  
 9.40700, 1.10692, 0.99602, 0.91893, 0.58744, 0.48770, 0.41184, 0.33810, 0.00000, 1.05130, 1.00000, 1.50719, 0.52889, 0.71191, 0.10793, 1.00000  
 9.40800, 1.10542, 0.99600, 0.91890, 0.58896, 0.48792, 0.41184, 0.33733, 0.00000, 1.05121, 1.00000, 1.50719, 0.52894, 0.71027, 0.10743, 1.00000  
 9.40900, 1.10391, 0.99597, 0.91887, 0.59047, 0.48815, 0.41184, 0.33657, 0.00000, 1.05112, 1.00000, 1.50719, 0.52900, 0.70862, 0.10693, 1.00000  
 9.41000, 1.10238, 0.99595, 0.91884, 0.59199, 0.48838, 0.41184, 0.33579, 0.00000, 1.05103, 1.00000, 1.50719, 0.52905, 0.70697, 0.10642, 1.00000  
 9.41100, 1.10085, 0.99593, 0.91881, 0.59350, 0.48861, 0.41184, 0.33502, 0.00000, 1.05094, 1.00000, 1.50719, 0.52910, 0.70531, 0.10592, 1.00000  
 9.41200, 1.09931, 0.99590, 0.91879, 0.59500, 0.48884, 0.41184, 0.33424, 0.00000, 1.05085, 1.00000, 1.50719, 0.52916, 0.70363, 0.10541, 1.00000  
 9.41300, 1.09776, 0.99588, 0.91876, 0.59650, 0.48908, 0.41184, 0.33346, 0.00000, 1.05075, 1.00000, 1.50719, 0.52922, 0.70196, 0.10489, 1.00000  
 9.41400, 1.09620, 0.99586, 0.91873, 0.59800, 0.48932, 0.41184, 0.33267, 0.00000, 1.05066, 1.00000, 1.50719, 0.52927, 0.70027, 0.10438, 1.00000  
 9.41500, 1.09464, 0.99583, 0.91871, 0.59950, 0.48956, 0.41184, 0.33189, 0.00000, 1.05056, 1.00000, 1.50719, 0.52933, 0.69858, 0.10386, 1.00000  
 9.41600, 1.09306, 0.99581, 0.91868, 0.60099, 0.48981, 0.41183, 0.33109, 0.00000, 1.05047, 1.00000, 1.50719, 0.52939, 0.69687, 0.10334, 1.00000  
 9.41700, 1.09148, 0.99579, 0.91865, 0.60248, 0.49006, 0.41183, 0.33030, 0.00000, 1.05037, 1.00000, 1.50719, 0.52945, 0.69517, 0.10282, 1.00000  
 9.41800, 1.08989, 0.99576, 0.91863, 0.60397, 0.49031, 0.41183, 0.32950, 0.00000, 1.05027, 1.00000, 1.50719, 0.52951, 0.69345, 0.10230, 1.00000  
 9.41900, 1.08829, 0.99574, 0.91860, 0.60545, 0.49056, 0.41183, 0.32870, 0.00000, 1.05017, 1.00000, 1.50719, 0.52957, 0.69173, 0.10177, 1.00000  
 9.42000, 1.08668, 0.99572, 0.91858, 0.60692, 0.49082, 0.41183, 0.32790, 0.00000, 1.05007, 1.00000, 1.50719, 0.52963, 0.69000, 0.10124, 1.00000  
 9.42100, 1.08506, 0.99570, 0.91855, 0.60840, 0.49108, 0.41183, 0.32709, 0.00000, 1.04997, 1.00000, 1.50719, 0.52969, 0.68826, 0.10071, 1.00000  
 9.42200, 1.08343, 0.99568, 0.91853, 0.60987, 0.49134, 0.41183, 0.32628, 0.00000, 1.04986, 1.00000, 1.50719, 0.52975, 0.68652, 0.10018, 1.00000  
 9.42300, 1.08180, 0.99566, 0.91851, 0.61133, 0.49160, 0.41183, 0.32547, 0.00000, 1.04976, 1.00000, 1.50719, 0.52981, 0.68477, 0.09964, 1.00000  
 9.42400, 1.08016, 0.99564, 0.91848, 0.61279, 0.49187, 0.41183, 0.32465, 0.00000, 1.04965, 1.00000, 1.50719, 0.52988, 0.68301, 0.09911, 1.00000  
 9.42500, 1.07851, 0.99562, 0.91846, 0.61425, 0.49214, 0.41183, 0.32384, 0.00000, 1.04954, 1.00000, 1.50719, 0.52994, 0.68125, 0.09857, 1.00000  
 9.42600, 1.07685, 0.99560, 0.91844, 0.61570, 0.49241, 0.41183, 0.32302, 0.00000, 1.04944, 1.00000, 1.50719, 0.53001, 0.67948, 0.09803, 1.00000  
 9.42700, 1.07519, 0.99558, 0.91841, 0.61715, 0.49269, 0.41183, 0.32219, 0.00000, 1.04933, 1.00000, 1.50719, 0.53007, 0.67770, 0.09749, 1.00000  
 9.42800, 1.07352, 0.99556, 0.91839, 0.61860, 0.49297, 0.41183, 0.32137, 0.00000, 1.04922, 1.00000, 1.50719, 0.53014, 0.67592, 0.09694, 1.00000  
 9.42900, 1.07184, 0.99554, 0.91837, 0.62004, 0.49325, 0.41182, 0.32054, 0.00000, 1.04911, 1.00000, 1.50719, 0.53020, 0.67413, 0.09640, 1.00000  
 9.43000, 1.07015, 0.99552, 0.91835, 0.62147, 0.49353, 0.41182, 0.31971, 0.00000, 1.04899, 1.00000, 1.50719, 0.53027, 0.67234, 0.09585, 1.00000  
 9.43100, 1.06846, 0.99550, 0.91833, 0.62290, 0.49382, 0.41182, 0.31888, 0.00000, 1.04888, 1.00000, 1.50719, 0.53034, 0.67054, 0.09530, 1.00000  
 9.43200, 1.06676, 0.99548, 0.91831, 0.62433, 0.49411, 0.41182, 0.31805, 0.00000, 1.04876, 1.00000, 1.50719, 0.53041, 0.66874, 0.09475, 1.00000  
 9.43300, 1.06505, 0.99546, 0.91829, 0.62575, 0.49440, 0.41182, 0.31721, 0.00000, 1.04865, 1.00000, 1.50719, 0.53048, 0.66693, 0.09420, 1.00000  
 9.43400, 1.06334, 0.99544, 0.91827, 0.62716, 0.49469, 0.41182, 0.31637, 0.00000, 1.04853, 1.00000, 1.50719, 0.53055, 0.66511, 0.09364, 1.00000  
 9.43500, 1.06161, 0.99542, 0.91825, 0.62857, 0.49498, 0.41182, 0.31553, 0.00000, 1.04841, 1.00000, 1.50719, 0.53062, 0.66330, 0.09309, 1.00000  
 9.43600, 1.05989, 0.99541, 0.91823, 0.62998, 0.49528, 0.41182, 0.31469, 0.00000, 1.04829, 1.00000, 1.50719, 0.53069, 0.66147, 0.09253, 1.00000  
 9.43700, 1.05815, 0.99539, 0.91821, 0.63138, 0.49558, 0.41182, 0.31384, 0.00000, 1.04817, 1.00000, 1.50719, 0.53076, 0.65964, 0.09197, 1.00000  
 9.43800, 1.05641, 0.99537, 0.91819, 0.63277, 0.49589, 0.41182, 0.31300, 0.00000, 1.04805, 1.00000, 1.50719, 0.53083, 0.65781, 0.09141, 1.00000  
 9.43900, 1.05466, 0.99535, 0.91817, 0.63416, 0.49619, 0.41182, 0.31215, 0.00000, 1.04793, 1.00000, 1.50719, 0.53090, 0.65597, 0.09085, 1.00000  
 9.44000, 1.05291, 0.99534, 0.91815, 0.63554, 0.49650, 0.41182, 0.31130, 0.00000, 1.04780, 1.00000, 1.50719, 0.53098, 0.65413, 0.09028, 1.00000  
 9.44100, 1.05114, 0.99532, 0.91813, 0.63692, 0.49681, 0.41182, 0.31045, 0.00000, 1.04768, 1.00000, 1.50719, 0.53105, 0.65228, 0.08972, 1.00000  
 9.44200, 1.04938, 0.99530, 0.91812, 0.63830, 0.49712, 0.41182, 0.30960, 0.00000, 1.04755, 1.00000, 1.50719, 0.53112, 0.65043, 0.08915, 1.00000  
 9.44300, 1.04760, 0.99529, 0.91810, 0.63966, 0.49744, 0.41181, 0.30874, 0.00000, 1.04742, 1.00000, 1.50719, 0.53120, 0.64857, 0.08858, 1.00000  
 9.44400, 1.04583, 0.99527, 0.91808, 0.64102, 0.49775, 0.41181, 0.30789, 0.00000, 1.04729, 1.00000, 1.50719, 0.53128, 0.64672, 0.08801, 1.00000  
 9.44500, 1.04404, 0.99526, 0.91807, 0.64238, 0.49807, 0.41181, 0.30703, 0.00000, 1.04716, 1.00000, 1.50719, 0.53135, 0.64485, 0.08744, 1.00000  
 9.44600, 1.04225, 0.99524, 0.91805, 0.64373, 0.49840, 0.41181, 0.30617, 0.00000, 1.04703, 1.00000, 1.50719, 0.53143, 0.64299, 0.08687, 1.00000  
 9.44700, 1.04045, 0.99523, 0.91804, 0.64507, 0.49872, 0.41181, 0.30531, 0.00000, 1.04690, 1.00000, 1.50719, 0.53150, 0.64112, 0.08630, 1.00000  
 9.44800, 1.03865, 0.99521, 0.91802, 0.64641, 0.49905, 0.41181, 0.30445, 0.00000, 1.04677, 1.00000, 1.50719, 0.53158, 0.63924, 0.08572, 1.00000  
 9.44900, 1.03684, 0.99520, 0.91801, 0.64774, 0.49937, 0.41181, 0.30359, 0.00000, 1.04663, 1.00000, 1.50719, 0.53166, 0.63737, 0.08515, 1.00000  
 9.45000, 1.03503, 0.99518, 0.91799, 0.64907, 0.49971, 0.41181, 0.30272, 0.00000, 1.04650, 1.00000, 1.50719, 0.53174, 0.63549, 0.08457, 1.00000  
 9.45100, 1.03321, 0.99517, 0.91798, 0.65039, 0.50004, 0.41181, 0.30186, 0.00000, 1.04636, 1.00000, 1.50719, 0.53182, 0.63361, 0.08399, 1.00000  
 9.45200, 1.03139, 0.99516, 0.91796, 0.65170, 0.50037, 0.41181, 0.30099, 0.00000, 1.04622, 1.00000, 1.50719, 0.53190, 0.63172, 0.08342, 1.00000  
 9.45300, 1.02956, 0.99514, 0.91795, 0.65301, 0.50071, 0.41181, 0.30013, 0.00000, 1.04608, 1.00000, 1.50719, 0.53198, 0.62983, 0.08284, 1.00000  
 9.45400, 1.02773, 0.99513, 0.91794, 0.65431, 0.50105, 0.41181, 0.29926, 0.00000, 1.04594, 1.00000, 1.50719, 0.53206, 0.62794, 0.08226, 1.00000  
 9.45500, 1.02589, 0.99512, 0.91793, 0.65560, 0.50139, 0.41181, 0.29839, 0.00000, 1.04580, 1.00000, 1.50719, 0.53214, 0.62605, 0.08167, 1.00000  
 9.45600, 1.02405, 0.99510, 0.91791, 0.65689, 0.50174, 0.41181, 0.29752, 0.00000, 1.04566, 1.00000, 1.50719, 0.53222, 0.62416, 0.08109, 1.00000  
 9.45700, 1.02220, 0.99509, 0.91790, 0.65817, 0.50208, 0.41181, 0.29665, 0.00000, 1.04551, 1.00000, 1.50719, 0.53231, 0.62226, 0.08051, 1.00000  
 9.45800, 1.02035, 0.99508, 0.91789, 0.65945, 0.50243, 0.41181, 0.29578, 0.00000, 1.04537, 1.00000, 1.50719, 0.53239, 0.62036, 0.07992, 1.00000  
 9.45900, 1.01849, 0.99507, 0.91788, 0.66071, 0.50278, 0.41180, 0.29491, 0.00000, 1.04522, 1.00000, 1.50719, 0.53247, 0.61846, 0.07934, 1.00000  
 9.46000, 1.01663, 0.99506, 0.91787, 0.66197, 0.50313, 0.41180, 0.29404, 0.00000, 1.04508, 1.00000, 1.50719, 0.53256, 0.61655, 0.07875, 1.00000  
 9.46100, 1.01476, 0.99505, 0.91786, 0.66323, 0.50349, 0.41180, 0.29317, 0.00000, 1.04493, 1.00000, 1.50719, 0.53264, 0.61465, 0.07817, 1.00000  
 9.46200, 1.01289, 0.99504, 0.91785, 0.66447, 0.50384, 0.41180, 0.29230, 0.00000, 1.04478, 1.00000, 1.50719, 0.53272, 0.61274, 0.07758, 1.00000  
 9.46300, 1.01102, 0.99502, 0.91784, 0.66571, 0.50420, 0.41180, 0.29142, 0.00000, 1.04463, 1.00000, 1.50719, 0.53281, 0.61084, 0.07699, 1.00000  
 9.46400, 1.00914, 0.99501, 0.91783, 0.66695, 0.50456, 0.41180, 0.29055, 0.00000, 1.04448, 1.00000, 1.50719, 0.53290, 0.60893, 0.07640, 1.00000  
 9.46500, 1.00726, 0.99500, 0.91782, 0.66817, 0.50492, 0.41180, 0.28968, 0.00000, 1.04433, 1.00000, 1.50719, 0.53298, 0.60702, 0.07581, 1.00000  
 9.46600, 1.00537, 0.99499, 0.91781, 0.66939, 0.50528, 0.41180, 0.28880, 0.00000, 1.04417, 1.00000, 1.50719, 0.53307, 0.60511, 0.07522, 1.00000  
 9.46700, 1.00349, 0.99498, 0.91780, 0.67060, 0.50565, 0.41180, 0.28793, 0.00000, 1.04402, 1.00000, 1.50719, 0.53316, 0.60320, 0.07463, 1.00000  
 9.46800, 1.00159, 0.99498, 0.91780, 0.67180, 0.50602, 0.41180, 0.28706, 0.00000, 1.04386, 1.00000, 1.50719, 0.53324, 0.60128, 0.07404, 1.00000  
 9.46900, 0.99970, 0.99497, 0.91779, 0.67300, 0.50639, 0.41180, 0.28618, 0.00000, 1.04371, 1.00000, 1.50719, 0.53333, 0.59937, 0.07345, 1.00000  
 9.47000, 0.99780, 0.99496, 0.91778, 0.67419, 0.50676, 0.41180, 0.28531, 0.00000, 1.04355, 1.00000, 1.50719, 0.53342, 0.59746, 0.07286, 1.00000  
 9.47100, 0.99589, 0.99495, 0.91777, 0.67537, 0.50713, 0.41180, 0.28444, 0.00000, 1.04339, 1.00000, 1.50719, 0.53351, 0.59554, 0.07227, 1.00000  
 9.47200, 0.99399, 0.99494, 0.91777, 0.67654, 0.50751, 0.41180, 0.28356, 0.00000, 1.04323, 1.00000, 1.50719, 0.53360, 0.59363, 0.07168, 1.00000  
 9.47300, 0.99208, 0.99493, 0.91776, 0.67771, 0.50788, 0.41180, 0.28269, 0.00000, 1.04307, 1.00000, 1.50719, 0.53369, 0.59171, 0.07109, 1.00000  
 9.47400, 0.99017, 0.99492, 0.91776, 0.67887, 0.50826, 0.41180, 0.28182, 0.00000, 1.04291, 1.00000, 1.50719, 0.53378, 0.58980, 0.07049, 1.00000  
 9.47500, 0.98825, 0.99492, 0.91775, 0.68002, 0.50864, 0.41180, 0.28094, 0.00000, 1.04275, 1.00000, 1.50719, 0.53387, 0.58788, 0.06990, 1.00000  
 9.47600, 0.98634, 0.99491, 0.91775, 0.68116, 0.50902, 0.41180, 0.28007, 0.00000, 1.04258, 1.00000, 1.50719, 0.53396, 0.58597, 0.06931, 1.00000  
 9.47700, 0.98442, 0.99490, 0.91774, 0.68230, 0.50941, 0.41179, 0.27920, 0.00000, 1.04242, 1.00000, 1.50719, 0.53405, 0.58406, 0.06871, 1.00000  
 9.47800, 0.98249, 0.99490, 0.91774, 0.68342, 0.50979, 0.41179, 0.27833, 0.00000, 1.04225, 1.00000, 1.50719, 0.53414, 0.58214, 0.06812, 1.00000  
 9.47900, 0.98057, 0.99489, 0.91773, 0.68454, 0.51018, 0.41179, 0.27746, 0.00000, 1.04209, 1.00000, 1.50719, 0.53424, 0.58023, 0.06753, 1.00000  
