time,v1,v2,v3,i1,i2,i3
0.0529,17410,-16504,-905.06,9067.5,-8596.1,-471.39
0.05295,17576,-16302,-1274,9154.3,-8490.8,-663.52
0.053,17737,-16094,-1642.4,9237.8,-8382.4,-855.42
0.05305,17891,-15880,-2010.3,9318.1,-8271.1,-1047
0.0531,18038,-15661,-2377.4,9395.1,-8156.8,-1238.2
0.05315,18180,-15436,-2743.7,9468.7,-8039.7,-1429
0.0532,18315,-15206,-3109,9538.9,-7919.6,-1619.3
0.05325,18443,-14970,-3473.2,9605.8,-7796.8,-1809
0.0533,18565,-14729,-3836.2,9669.3,-7671.2,-1998
0.05335,18680,-14482,-4197.8,9729.3,-7542.9,-2186.4
0.0534,18789,-14231,-4558,9785.8,-7411.9,-2373.9
0.05345,18891,-13974,-4916.5,9838.9,-7278.2,-2560.7
0.0535,18986,-13713,-5273.2,9888.5,-7142,-2746.5
0.05355,19074,-13446,-5628.1,9934.6,-7003.3,-2931.3
0.0536,19156,-13175,-5981,9977.1,-6862,-3115.1
0.05365,19231,-12899,-6331.8,10016,-6718.3,-3297.8
0.0537,19299,-12619,-6680.3,10052,-6572.2,-3479.3
0.05375,19360,-12334,-7026.5,10083,-6423.8,-3659.6
0.0538,19414,-12044,-7370.1,10112,-6273.1,-3838.6
0.05385,19462,-11751,-7711.1,10136,-6120.2,-4016.2
0.0539,19502,-11453,-8049.4,10158,-5965.1,-4192.4
0.05395,19536,-11151,-8384.8,10175,-5807.9,-4367.1
0.054,19563,-10845,-8717.3,10189,-5648.6,-4540.3
0.05405,19582,-10536,-9046.6,10199,-5487.3,-4711.8
0.0541,19595,-10222,-9372.8,10206,-5324.1,-4881.7
0.05415,19601,-9905.2,-9695.6,10209,-5159,-5049.8
0.0542,19600,-9584.6,-10015,10208,-4992,-5216.1
0.05425,19591,-9260.7,-10331,10204,-4823.3,-5380.6
0.0543,19576,-8933.4,-10643,10196,-4652.8,-5543.2
0.05435,19554,-8603,-10951,10185,-4480.7,-5703.8
0.0544,19525,-8269.5,-11256,10169,-4307,-5862.4
0.05445,19489,-7933.1,-11556,10151,-4131.8,-6018.9
0.0545,19446,-7593.8,-11853,10128,-3955.1,-6173.2
0.05455,19397,-7251.9,-12145,10102,-3777,-6325.4
0.0546,19340,-6907.3,-12433,10073,-3597.6,-6475.3
0.05465,19276,-6560.4,-12716,10040,-3416.9,-6622.9
0.0547,19206,-6211.1,-12995,10003,-3234.9,-6768.1
0.05475,19129,-5859.5,-13269,9962.9,-3051.9,-6911
0.0548,19045,-5506,-13539,9919.1,-2867.7,-7051.4
0.05485,18954,-5150.4,-13803,9871.8,-2682.5,-7189.3
0.0549,18856,-4793,-14063,9821,-2496.4,-7324.6
0.05495,18752,-4433.9,-14318,9766.7,-2309.3,-7457.4
0.055,18641,-4073.3,-14568,9709,-2121.5,-7587.5
0.05505,18524,-3711.2,-14812,9647.8,-1932.9,-7714.9
0.0551,18400,-3347.7,-15052,9583.1,-1743.6,-7839.5
0.05515,18269,-2983.1,-15286,9515.1,-1553.7,-7961.4
0.0552,18132,-2617.5,-15514,9443.7,-1363.3,-8080.4
0.05525,17988,-2250.9,-15737,9368.9,-1172.3,-8196.6
0.0553,17838,-1883.4,-15955,9290.8,-980.97,-8309.8
0.05535,17682,-1515.4,-16167,9209.4,-789.26,-8420.1
0.0554,17519,-1146.8,-16373,9124.7,-597.28,-8527.4
0.05545,17351,-777.75,-16573,9036.8,-405.08,-8631.7
0.0555,17176,-408.45,-16767,8945.7,-212.74,-8732.9
0.05555,16995,-39.012,-16956,8851.4,-20.319,-8831
0.0556,16807,330.44,-17138,8753.9,172.11,-8926
0.05565,16614,699.78,-17314,8653.3,364.47,-9017.8
0.0557,16415,1068.9,-17484,8549.7,556.7,-9106.4
0.05575,16211,1437.6,-17648,8443,748.74,-9191.8
0.0558,16000,1805.8,-17806,8333.4,940.51,-9273.9
0.05585,15784,2173.3,-17957,8220.7,1131.9,-9352.7
0.0559,15562,2540.1,-18102,8105.2,1323,-9428.2
0.05595,15335,2906,-18241,7986.7,1513.5,-9500.3
0.056,15102,3270.8,-18373,7865.5,1703.6,-9569
0.05605,14863,3634.5,-18498,7741.4,1893,-9634.4
0.0561,14620,3996.9,-18617,7614.6,2081.7,-9696.3
0.05615,14371,4357.9,-18729,7485.1,2269.7,-9754.8
0.0562,14118,4717.3,-18835,7352.9,2456.9,-9809.8
0.05625,13859,5075.1,-18934,7218.1,2643.3,-9861.4
0.0563,13595,5431,-19026,7080.7,2828.7,-9909.4
0.05635,13326,5785,-19111,6940.9,3013,-9953.9
0.0564,13053,6137,-19190,6798.5,3196.4,-9994.9
0.05645,12775,6486.8,-19262,6653.8,3378.5,-10032
0.0565,12493,6834.3,-19327,6506.6,3559.5,-10066
0.05655,12206,7179.3,-19385,6357.2,3739.2,-10096
0.0566,11915,7521.8,-19436,6205.5,3917.6,-10123
0.05665,11619,7861.6,-19481,6051.6,4094.6,-10146
0.0567,11320,8198.7,-19518,5895.6,4270.2,-10166
0.05675,11016,8532.8,-19549,5737.4,4444.2,-10182
0.0568,10708,8863.9,-19572,5577.3,4616.6,-10194
0.05685,10397,9191.8,-19589,5415.1,4787.4,-10203
0.0569,10082,9516.5,-19598,5251,4956.5,-10208
0.05695,9763.3,9837.8,-19601,5085.1,5123.9,-10209
0.057,9441.2,10156,-19597,4917.3,5289.4,-10207
0.05705,9115.8,10470,-19586,4747.8,5453,-10201
0.0571,8787.1,10780,-19567,4576.6,5614.7,-10191
0.05715,8455.3,11087,-19542,4403.8,5774.4,-10178
0.0572,8120.5,11390,-19510,4229.4,5932.1,-10162
0.05725,7782.8,11688,-19471,4053.6,6087.6,-10141
0.0573,7442.3,11983,-19425,3876.2,6241,-10117
0.05735,7099.2,12273,-19372,3697.5,6392.2,-10090
0.0574,6753.6,12559,-19312,3517.5,6541.1,-10059
0.05745,6405.6,12840,-19246,3336.3,6687.7,-10024
0.0575,6055.3,13117,-19172,3153.8,6831.9,-9985.7
0.05755,5702.8,13389,-19092,2970.2,6973.6,-9943.9
0.0576,5348.4,13657,-19005,2785.6,7112.9,-9898.5
0.05765,4992,13919,-18911,2600,7249.7,-9849.7
0.0577,4633.8,14177,-18811,2413.5,7383.9,-9797.3
0.05775,4274,14430,-18704,2226.1,7515.4,-9741.5
0.0578,3912.7,14677,-18590,2037.9,7644.3,-9682.2
0.05785,3550,14919,-18469,1849,7770.5,-9619.5
0.0579,3186,15156,-18342,1659.4,7893.9,-9553.3
0.05795,2820.9,15388,-18209,1469.2,8014.6,-9483.8
0.058,2454.8,15614,-18069,1278.6,8132.3,-9410.9
0.05805,2087.9,15835,-17922,1087.4,8247.2,-9334.6
0.0581,1720.1,16050,-17770,895.91,8359.2,-9255.1
0.05815,1351.8,16259,-17611,704.07,8468.1,-9172.2
0.0582,983,16462,-17445,511.98,8574.1,-9086.1
0.05825,613.85,16660,-17274,319.71,8677,-8996.7
0.0583,244.47,16852,-17096,127.33,8776.9,-8904.2
0.05835,-124.99,17037,-16912,-65.1,8873.6,-8808.5
0.0584,-494.41,17217,-16723,-257.51,8967.2,-8709.7
0.05845,-863.65,17390,-16527,-449.82,9057.5,-8607.7
0.0585,-1232.6,17558,-16325,-641.97,9144.7,-8502.7
0.05855,-1601.1,17719,-16118,-833.9,9228.6,-8394.7
0.0586,-1969,17874,-15905,-1025.5,9309.3,-8283.7
0.05865,-2336.2,18022,-15686,-1216.8,9386.6,-8169.8
0.0587,-2702.6,18164,-15462,-1407.6,9460.6,-8053
0.05875,-3068.1,18300,-15232,-1598,9531.2,-7933.3
0.0588,-3432.4,18429,-14997,-1787.7,9598.5,-7810.7
0.05885,-3795.6,18552,-14756,-1976.9,9662.3,-7685.5
0.0589,-4157.3,18668,-14510,-2165.3,9722.7,-7557.4
0.05895,-4517.6,18777,-14259,-2352.9,9779.7,-7426.7
0.059,-4876.3,18880,-14003,-2539.8,9833.1,-7293.4
0.05905,-5233.3,18976,-13742,-2725.7,9883.1,-7157.4
0.0591,-5588.4,19065,-13476,-2910.6,9929.6,-7019
0.05915,-5941.5,19147,-13206,-3094.6,9972.5,-6878
0.0592,-6292.5,19223,-12930,-3277.4,10012,-6734.6
0.05925,-6641.3,19292,-12650,-3459,10048,-6588.8
0.0593,-6987.7,19354,-12366,-3639.5,10080,-6440.6
0.05935,-7331.7,19409,-12077,-3818.6,10109,-6290.2
0.0594,-7673,19457,-11784,-3996.4,10134,-6137.5
0.05945,-8011.6,19498,-11487,-4172.7,10155,-5982.6
0.0595,-8347.4,19533,-11185,-4347.6,10173,-5825.6
0.05955,-8680.1,19560,-10880,-4520.9,10188,-5666.6
0.0596,-9009.8,19580,-10571,-4692.6,10198,-5505.5
0.05965,-9336.4,19594,-10258,-4862.7,10205,-5342.5
0.0597,-9659.5,19600,-9941,-5031,10209,-5177.6
0.05975,-9979.3,19600,-9620.8,-5197.6,10208,-5010.8
0.0598,-10296,19593,-9297.2,-5362.3,10205,-4842.3
0.05985,-10608,19578,-8970.3,-5525,10197,-4672
0.0599,-10917,19557,-8640.2,-5685.9,10186,-4500.1
0.05995,-11222,19529,-8307.1,-5844.7,10171,-4326.6
0.06,-11523,19494,-7971,-6001.4,10153,-4151.5
0.06005,-11819,19452,-7632,-6156,10131,-3975
0.0601,-12112,19402,-7290.4,-6308.4,10105,-3797.1
0.06015,-12400,19347,-6946.1,-6458.6,10076,-3617.8
0.0602,-12684,19284,-6599.4,-6606.4,10044,-3437.2
0.06025,-12964,19214,-6250.4,-6752,10007,-3255.4
0.0603,-13239,19138,-5899.1,-6895.1,9967.6,-3072.5
0.06035,-13509,19054,-5545.7,-7035.8,9924.2,-2888.4
0.0604,-13774,18964,-5190.4,-7174,9877.3,-2703.3
0.06045,-14034,18868,-4833.2,-7309.6,9826.9,-2517.3
0.0605,-14290,18764,-4474.3,-7442.6,9773,-2330.4
0.06055,-14540,18654,-4113.8,-7573,9715.6,-2142.6
0.0606,-14785,18537,-3751.9,-7700.7,9654.8,-1954.1
0.06065,-15025,18414,-3388.6,-7825.7,9590.6,-1764.9
0.0607,-15260,18284,-3024.1,-7947.8,9522.9,-1575.1
0.06075,-15489,18148,-2658.5,-8067.2,9451.9,-1384.7
0.0608,-15713,18005,-2292,-8183.7,9377.5,-1193.8
0.06085,-15931,17855,-1924.7,-8297.3,9299.7,-1002.5
0.0609,-16143,17700,-1556.7,-8407.9,9218.7,-810.79
0.06095,-16350,17538,-1188.2,-8515.5,9134.4,-618.83
0.061,-16551,17370,-819.18,-8620.2,9046.8,-426.66
0.06105,-16746,17196,-449.91,-8721.7,8956.1,-234.33
0.0611,-16935,17015,-80.48,-8820.2,8862.1,-41.917
0.06115,-17118,16829,288.98,-8915.5,8765,150.51
0.0612,-17295,16636,658.33,-9007.7,8664.8,342.88
0.06125,-17466,16438,1027.5,-9096.6,8561.5,535.13
0.0613,-17630,16234,1396.2,-9182.4,8455.2,727.2
0.06135,-17788,16024,1764.5,-9264.8,8345.8,919
0.0614,-17940,15808,2132.1,-9344,8233.5,1110.5
0.06145,-18086,15587,2499,-9419.9,8118.3,1301.6
0.0615,-18225,15360,2865,-9492.4,8000.2,1492.2
0.06155,-18358,15128,3229.9,-9561.5,7879.2,1682.3
0.0616,-18484,14890,3593.8,-9627.2,7755.5,1871.8
0.06165,-18604,14648,3956.3,-9689.6,7629,2060.6
0.0617,-18717,14399,4317.5,-9748.4,7499.7,2248.7
0.06175,-18823,14146,4677.1,-9803.8,7367.9,2436
0.0618,-18923,13888,5035,-9855.8,7233.4,2622.4
0.06185,-19016,13625,5391.2,-9904.2,7096.3,2807.9
0.0619,-19102,13357,5745.4,-9949.1,6956.7,2992.4
0.06195,-19182,13084,6097.6,-9990.5,6814.6,3175.8
0.062,-19254,12807,6447.6,-10028,6670.1,3358.2
0.06205,-19320,12525,6795.4,-10063,6523.3,3539.3
0.0621,-19379,12238,7140.7,-10093,6374.1,3719.1
0.06215,-19431,11947,7483.5,-10120,6222.7,3897.7
0.0622,-19476,11652,7823.6,-10144,6069,4074.8
0.06225,-19514,11353,8161,-10164,5913.2,4250.5
0.0623,-19546,11050,8495.4,-10180,5755.3,4424.7
0.06235,-19570,10743,8826.9,-10193,5595.4,4597.3
0.0624,-19587,10432,9155.2,-10202,5433.4,4768.3
0.06245,-19598,10118,9480.2,-10207,5269.5,4937.6
0.0625,-19601,9799.3,9801.9,-10209,5103.8,5105.2
0.06255,-19598,9477.6,10120,-10207,4936.2,5270.9
0.0626,-19587,9152.5,10435,-10202,4766.9,5434.7
0.06265,-19570,8824.2,10746,-10193,4595.9,5596.7
0.0627,-19545,8492.7,11053,-10180,4423.3,5756.6
0.06275,-19514,8158.2,11356,-10164,4249.1,5914.5
0.0628,-19476,7820.9,11655,-10144,4073.4,6070.3
0.06285,-19431,7480.7,11950,-10120,3896.2,6223.9
0.0629,-19379,7137.9,12241,-10093,3717.7,6375.3
0.06295,-19320,6792.5,12527,-10062,3537.8,6524.5
0.063,-19254,6444.8,12809,-10028,3356.7,6671.3
0.06305,-19181,6094.7,13086,-9990.1,3174.3,6815.8
0.0631,-19102,5742.5,13359,-9948.7,2990.9,6957.8
0.06315,-19015,5388.3,13627,-9903.8,2806.4,7097.4
0.0632,-18922,5032.1,13890,-9855.4,2620.9,7234.5
0.06325,-18822,4674.1,14148,-9803.4,2434.4,7369
0.0633,-18716,4314.5,14402,-9748,2247.1,7500.8
0.06335,-18603,3953.4,14650,-9689.1,2059,7630
0.0634,-18483,3590.8,14892,-9626.7,1870.2,7756.5
0.06345,-18357,3227,15130,-9560.9,1680.7,7880.2
0.0635,-18224,2862,15362,-9491.8,1490.6,8001.2
0.06355,-18085,2496,15589,-9419.2,1300,8119.3
0.0636,-17939,2129.1,15810,-9343.4,1108.9,8234.5
0.06365,-17787,1761.5,16026,-9264.2,917.43,8346.7
0.0637,-17629,1393.2,16236,-9181.7,725.62,8456.1
0.06375,-17464,1024.4,16440,-9095.9,533.56,8562.4
0.0638,-17293,655.31,16638,-9006.9,341.31,8665.6
0.06385,-17116,285.95,16830,-8914.8,148.93,8765.8
0.0639,-16933,-83.507,17017,-8819.4,-43.494,8862.9
0.06395,-16744,-452.94,17197,-8720.9,-235.91,8956.8
0.064,-16549,-822.21,17371,-8619.3,-428.23,9047.6
0.06405,-16348,-1191.2,17539,-8514.7,-620.41,9135.1
0.0641,-16141,-1559.7,17701,-8407,-812.36,9219.4
0.06415,-15929,-1927.7,17857,-8296.4,-1004,9300.4
0.0642,-15711,-2295,18006,-8182.7,-1195.3,9378.1
0.06425,-15487,-2661.5,18149,-8066.2,-1386.2,9452.5
0.0643,-15258,-3027.1,18285,-7946.9,-1576.6,9523.5
0.06435,-15023,-3391.6,18415,-7824.6,-1766.5,9591.1
0.0644,-14783,-3754.9,18538,-7699.7,-1955.7,9655.3
0.06445,-14538,-4116.8,18655,-7571.9,-2144.2,9716.1
0.0645,-14288,-4477.3,18765,-7441.5,-2331.9,9773.4
0.06455,-14032,-4836.2,18868,-7308.5,-2518.8,9827.3
0.0646,-13772,-5193.3,18965,-7172.8,-2704.9,9877.7
0.06465,-13506,-5548.6,19055,-7034.6,-2889.9,9924.6
0.0647,-13236,-5902,19138,-6893.9,-3074,9967.9
0.06475,-12961,-6253.2,19215,-6750.8,-3256.9,10008
0.0648,-12682,-6602.3,19284,-6605.2,-3438.7,10044
0.06485,-12398,-6949,19347,-6457.4,-3619.3,10077
0.0649,-12110,-7293.2,19403,-6307.2,-3798.5,10106
0.06495,-11817,-7634.8,19452,-6154.7,-3976.5,10131
0.065,-11520,-7973.7,19494,-6000.1,-4153,10153
0.06505,-11219,-8309.8,19529,-5843.4,-4328,10171
0.0651,-10914,-8642.9,19557,-5684.6,-4501.5,10186
0.06515,-10606,-8973,19579,-5523.7,-4673.4,10197
0.0652,-10293,-9299.9,19593,-5360.9,-4843.7,10205
0.06525,-9976.7,-9623.4,19600,-5196.2,-5012.2,10208
0.0653,-9656.9,-9943.6,19600,-5029.7,-5179,10209
0.06535,-9333.7,-10260,19594,-4861.3,-5343.9,10205
0.0654,-9007.2,-10573,19580,-4691.2,-5506.9,10198
0.06545,-8677.4,-10882,19560,-4519.5,-5667.9,10187
0.0655,-8344.6,-11188,19532,-4346.2,-5826.9,10173
0.06555,-8008.9,-11489,19498,-4171.3,-5983.9,10155
0.0656,-7670.2,-11786,19457,-3994.9,-6138.7,10134
0.06565,-7328.9,-12079,19408,-3817.1,-6291.4,10109
0.0657,-6984.9,-12368,19353,-3638,-6441.8,10080
0.06575,-6638.5,-12653,19291,-3457.6,-6590,10048
0.0658,-6289.7,-12933,19222,-3275.9,-6735.7,10012
0.06585,-5938.7,-13208,19147,-3093.1,-6879.1,9972.2
0.0659,-5585.5,-13479,19064,-2909.1,-7020.1,9929.2
0.06595,-5230.4,-13744,18975,-2724.2,-7158.6,9882.7
0.066,-4873.4,-14005,18879,-2538.2,-7294.5,9832.7
0.06605,-4514.7,-14261,18776,-2351.4,-7427.8,9779.2
0.0661,-4154.4,-14512,18667,-2163.8,-7558.5,9722.2
0.06615,-3792.6,-14758,18551,-1975.3,-7686.5,9661.8
0.0662,-3429.5,-14999,18428,-1786.2,-7811.8,9597.9
0.06625,-3065.1,-15234,18299,-1596.4,-7934.3,9530.7
0.0663,-2699.7,-15464,18163,-1406.1,-8053.9,9460
0.06635,-2333.3,-15688,18021,-1215.2,-8170.7,9386
0.0664,-1966,-15907,17873,-1024,-8284.7,9308.6
0.06645,-1598.1,-16120,17718,-832.34,-8395.6,9228
0.0665,-1229.6,-16327,17556,-640.41,-8503.6,9144
0.06655,-860.64,-16528,17389,-448.25,-8608.6,9056.8
0.0666,-491.4,-16724,17215,-255.94,-8710.5,8966.4
0.06665,-121.98,-16914,17036,-63.532,-8809.3,8872.8
0.0667,247.48,-17098,16850,128.9,-8905,8776.1
0.06675,616.86,-17275,16658,321.28,-8997.5,8676.2
0.0668,986.01,-17447,16461,513.55,-9086.8,8573.3
0.06685,1354.8,-17612,16257,705.63,-9172.9,8467.3
0.0669,1723.1,-17771,16048,897.47,-9255.7,8358.3
0.06695,2090.8,-17924,15833,1089,-9335.3,8246.3
0.067,2457.8,-18070,15612,1280.1,-9411.5,8131.4
0.06705,2823.9,-18210,15386,1470.8,-9484.4,8013.6
0.0671,3189,-18343,15154,1660.9,-9553.9,7893
0.06715,3553,-18470,14917,1850.5,-9620,7769.5
0.0672,3915.7,-18591,14675,2039.4,-9682.7,7643.3
0.06725,4277,-18705,14428,2227.6,-9742,7514.4
0.0673,4636.8,-18812,14175,2415,-9797.8,7382.8
0.06735,4994.9,-18912,13917,2601.5,-9850.1,7248.6
0.0674,5351.3,-19006,13655,2787.1,-9898.9,7111.8
0.06745,5705.7,-19093,13387,2971.7,-9944.2,6972.5
0.0675,6058.2,-19173,13115,3155.3,-9986,6830.7
0.06755,6408.4,-19246,12838,3337.7,-10024,6686.5
0.0676,6756.4,-19313,12557,3519,-10059,6539.9
0.06765,7102,-19373,12271,3699,-10090,6391
0.0677,7445.1,-19426,11980,3877.7,-10117,6239.8
0.06775,7785.6,-19471,11686,4055,-10141,6086.4
0.0678,8123.2,-19510,11387,4230.9,-10162,5930.8
0.06785,8458,-19542,11084,4405.2,-10178,5773.2
0.0679,8789.8,-19568,10778,4578,-10191,5613.4
0.06795,9118.5,-19586,10467,4749.2,-10201,5451.7
0.068,9443.9,-19597,10153,4918.7,-10207,5288.1
0.06805,9765.9,-19601,9835.2,5086.4,-10209,5122.5
0.0681,10085,-19598,9513.9,5252.4,-10208,4955.2
0.06815,10400,-19589,9189.2,5416.4,-10202,4786
0.0682,10711,-19572,8861.2,5578.6,-10194,4615.2
0.06825,11018,-19548,8530.1,5738.7,-10182,4442.8
0.0683,11322,-19518,8196,5896.9,-10166,4268.7
0.06835,11622,-19480,7858.9,6052.9,-10146,4093.2
0.0684,11917,-19436,7519.1,6206.8,-10123,3916.2
0.06845,12208,-19385,7176.5,6358.4,-10096,3737.8
0.0685,12495,-19327,6831.5,6507.9,-10066,3558.1
0.06855,12777,-19261,6484,6655,-10032,3377.1
0.0686,13055,-19190,6134.2,6799.7,-9994.6,3194.9
0.06865,13329,-19111,5782.2,6942,-9953.6,3011.6
0.0687,13597,-19025,5428.2,7081.9,-9909,2827.2
0.06875,13861,-18933,5072.2,7219.2,-9861,2641.8
0.0688,14120,-18834,4714.4,7354,-9809.4,2455.4
0.06885,14373,-18728,4355,7486.1,-9754.4,2268.2
0.0689,14622,-18616,3994,7615.6,-9695.9,2080.2
0.06895,14865,-18497,3631.6,7742.4,-9633.9,1891.5
0.069,15104,-18372,3267.9,7866.5,-9568.5,1702
0.06905,15336,-18239,2903,7987.7,-9499.7,1512
0.0691,15564,-18101,2537.2,8106.1,-9427.6,1321.4
0.06915,15786,-17956,2170.4,8221.7,-9352.1,1130.4
0.0692,16002,-17805,1802.8,8334.3,-9273.2,938.96
0.06925,16212,-17647,1434.6,8443.9,-9191.1,747.19
0.0693,16417,-17483,1065.9,8550.6,-9105.7,555.15
0.06935,16616,-17313,696.8,8654.2,-9017.1,362.92
0.0694,16809,-17136,327.46,8754.7,-8925.3,170.55
0.06945,16996,-16954,-41.99,8852.1,-8830.3,-21.87
0.0695,17177,-16766,-411.43,8946.4,-8732.1,-214.29
0.06955,17352,-16571,-780.72,9037.5,-8630.9,-406.63
0.0696,17521,-16371,-1149.7,9125.4,-8526.6,-598.82
0.06965,17683,-16165,-1518.3,9210.1,-8419.3,-790.81
0.0697,17840,-15953,-1886.4,9291.4,-8308.9,-982.51
0.06975,17989,-15736,-2253.8,9369.5,-8195.7,-1173.9
0.0698,18133,-15513,-2620.4,9444.3,-8079.5,-1364.8
0.06985,18270,-15284,-2986.1,9515.7,-7960.4,-1555.2
0.0699,18401,-15050,-3350.7,9583.7,-7838.5,-1745.1
0.06995,18525,-14811,-3714.1,9648.3,-7713.9,-1934.4
0.07,18642,-14566,-4076.2,9709.5,-7586.4,-2123
0.07005,18753,-14316,-4436.8,9767.2,-7456.3,-2310.9
0.0701,18857,-14061,-4795.9,9821.4,-7323.6,-2497.9
0.07015,18955,-13801,-5153.3,9872.2,-7188.2,-2684
0.0702,19045,-13537,-5508.8,9919.5,-7050.3,-2869.2
0.07025,19129,-13267,-5862.4,9963.2,-6909.9,-3053.3
0.0703,19207,-12993,-6213.9,10003,-6767,-3236.4
0.07035,19277,-12714,-6563.2,10040,-6621.7,-3418.3
0.0704,19340,-12430,-6910.1,10073,-6474.1,-3599
0.07045,19397,-12142,-7254.6,10103,-6324.2,-3778.5
0.0705,19447,-11850,-7596.5,10129,-6172,-3956.5
0.07055,19490,-11554,-7935.8,10151,-6017.6,-4133.2
0.0706,19525,-11253,-8272.2,10170,-5861.1,-4308.4
0.07065,19554,-10949,-8605.6,10185,-5702.5,-4482.1
0.0707,19576,-10640,-8936.1,10196,-5541.9,-4654.2
0.07075,19592,-10328,-9263.3,10204,-5379.3,-4824.6
0.0708,19600,-10012,-9587.2,10208,-5214.8,-4993.4
0.07085,19601,-9693,-9907.8,10209,-5048.5,-5160.3
0.0709,19595,-9370.2,-10225,10206,-4880.3,-5325.4
0.07095,19582,-9044,-10538,10199,-4710.4,-5488.6
0.071,19562,-8714.7,-10848,10189,-4538.9,-5649.9
0.07105,19536,-8382.2,-11154,10175,-4365.7,-5809.2
0.0711,19502,-8046.7,-11455,10157,-4191,-5966.4
0.07115,19462,-7708.4,-11753,10136,-4014.8,-6121.5
0.0712,19414,-7367.4,-12047,10112,-3837.2,-6274.4
0.07125,19360,-7023.7,-12336,10083,-3658.2,-6425
0.0713,19299,-6677.6,-12621,10051,-3477.9,-6573.4
0.07135,19230,-6329,-12901,10016,-3296.4,-6719.5
0.0714,19155,-5978.2,-13177,9976.8,-3113.7,-6863.2
0.07145,19074,-5625.3,-13448,9934.2,-2929.9,-7004.4
0.0715,18985,-5270.4,-13715,9888.1,-2745,-7143.1
0.07155,18890,-4913.6,-13976,9838.5,-2559.2,-7279.3
0.0716,18788,-4555.1,-14233,9785.4,-2372.5,-7413
0.07165,18679,-4195,-14484,9728.8,-2184.9,-7543.9
0.0717,18564,-3833.3,-14731,9668.8,-1996.5,-7672.2
0.07175,18442,-3470.4,-14972,9605.3,-1807.5,-7797.8
0.0718,18314,-3106.1,-15208,9538.4,-1617.8,-7920.6
0.07185,18179,-2740.8,-15438,9468.1,-1427.5,-8040.6
0.0719,18037,-2374.5,-15663,9394.5,-1236.7,-8157.8
0.07195,17890,-2007.3,-15882,9317.5,-1045.5,-8272
0.072,17735,-1639.5,-16096,9237.2,-853.9,-8383.3
0.07205,17575,-1271,-16304,9153.6,-662,-8491.6
0.0721,17408,-902.14,-16506,9066.8,-469.86,-8596.9
0.07215,17235,-532.92,-16702,8976.7,-277.56,-8699.2
0.0722,17056,-163.51,-16893,8883.5,-85.164,-8798.3
0.07225,16871,205.95,-17077,8787.1,107.27,-8894.4
0.0723,16680,575.34,-17255,8687.6,299.66,-8987.3
0.07235,16483,944.53,-17428,8585,491.94,-9076.9
0.0724,16280,1313.4,-17594,8479.3,684.05,-9163.4
0.07245,16072,1681.8,-17753,8370.7,875.92,-9246.6
0.0725,15857,2049.5,-17907,8259,1067.5,-9326.5
0.07255,15637,2416.6,-18054,8144.5,1258.7,-9403.1
0.0726,15412,2782.8,-18195,8027,1449.4,-9476.4
0.07265,15181,3148,-18329,7906.7,1639.6,-9546.3
0.0727,14944,3512.1,-18456,7783.5,1829.2,-9612.8
0.07275,14703,3875,-18578,7657.6,2018.2,-9675.9
0.0728,14456,4236.4,-18692,7529,2206.5,-9735.5
0.07285,14204,4596.4,-18800,7397.7,2394,-9791.7
0.0729,13947,4954.7,-18901,7263.8,2580.6,-9844.4
0.07295,13684,5311.3,-18996,7127.3,2766.3,-9893.6
0.073,13417,5666,-19083,6988.3,2951,-9939.3
0.07305,13146,6018.6,-19164,6846.8,3134.7,-9981.5
0.0731,12869,6369.2,-19239,6702.8,3317.3,-10020
0.07315,12588,6717.4,-19306,6556.5,3498.7,-10055
0.0732,12303,7063.3,-19366,6407.8,3678.8,-10087
0.07325,12013,7406.7,-19420,6256.9,3857.7,-10115
0.0733,11719,7747.4,-19467,6103.8,4035.1,-10139
0.07335,11421,8085.4,-19506,5948.4,4211.2,-10160
0.0734,11119,8420.5,-19539,5791,4385.7,-10177
0.07345,10812,8752.7,-19565,5631.5,4558.7,-10190
0.0735,10502,9081.7,-19584,5470,4730,-10200
0.07355,10189,9407.5,-19596,5306.6,4899.7,-10206
0.0736,9871.1,9729.9,-19601,5141.2,5067.7,-10209
0.07365,9550.2,10049,-19599,4974.1,5233.8,-10208
0.0737,9225.9,10364,-19590,4805.2,5398.1,-10203
0.07375,8898.3,10676,-19574,4634.5,5560.5,-10195
0.0738,8567.5,10984,-19551,4462.2,5720.8,-10183
0.07385,8233.7,11288,-19522,4288.4,5879.2,-10168
0.0739,7897,11588,-19485,4113,6035.5,-10148
0.07395,7557.4,11884,-19441,3936.2,6189.6,-10126
0.074,7215.2,12176,-19391,3757.9,6341.5,-10099
0.07405,6870.4,12463,-19333,3578.3,6491.2,-10070
0.0741,6523.2,12746,-19269,3397.5,6638.5,-10036
0.07415,6173.6,13024,-19198,3215.4,6783.5,-9999
0.0742,5821.9,13298,-19120,3032.2,6926.1,-9958.4
0.07425,5468.1,13567,-19035,2848,7066.3,-9914.2
0.0743,5112.3,13831,-18944,2662.7,7203.9,-9866.6
0.07435,4754.8,14091,-18846,2476.4,7339,-9815.4
0.0744,4395.5,14345,-18741,2289.3,7471.4,-9760.7
0.07445,4034.7,14594,-18629,2101.4,7601.2,-9702.6
0.0745,3672.4,14838,-18511,1912.7,7728.3,-9641
0.07455,3308.9,15077,-18386,1723.4,7852.7,-9576
