time, v_inv, v_c, i1, i2
0.078962,-90.143,-100.38,-3.7754,-6.9684
0.078963,-110.42,-100.06,-3.7749,-6.9677
0.078964,-130.51,-99.744,-3.8086,-6.9655
0.078965,-150.09,-99.432,-3.8759,-6.9619
0.078966,-168.85,-99.128,-3.9757,-6.9569
0.078967,-186.5,-98.837,-4.1064,-6.9505
0.078968,-202.75,-98.56,-4.2658,-6.9429
0.078969,-217.36,-98.302,-4.4513,-6.9342
0.07897,-230.09,-98.065,-4.6601,-6.9244
0.078971,-240.75,-97.85,-4.8887,-6.9138
0.078972,-249.16,-97.66,-5.1335,-6.9025
0.078973,-255.2,-97.497,-5.3907,-6.8907
0.078974,-258.77,-97.36,-5.656,-6.8784
0.078975,-259.82,-97.252,-5.9254,-6.866
0.078976,-258.34,-97.172,-6.1945,-6.8536
0.078977,-254.35,-97.12,-6.4591,-6.8414
0.078978,-247.91,-97.096,-6.7151,-6.8295
0.078979,-239.14,-97.097,-6.9583,-6.8182
0.07898,-228.16,-97.123,-7.185,-6.8076
0.078981,-215.17,-97.172,-7.3916,-6.7978
0.078982,-200.35,-97.241,-7.5748,-6.789
0.078983,-183.95,-97.328,-7.7319,-6.7814
0.078984,-166.23,-97.43,-7.8602,-6.775
0.078985,-147.46,-97.544,-7.958,-6.7699
0.078986,-127.95,-97.667,-8.0236,-6.7662
0.078987,-108,-97.794,-8.056,-6.7639
0.078988,-87.917,-97.924,-8.0548,-6.763
0.078989,-68.025,-98.052,-8.0201,-6.7636
0.07899,-48.633,-98.174,-7.9524,-6.7657
0.078991,-30.045,-98.288,-7.8527,-6.7691
0.078992,-12.551,-98.39,-7.7229,-6.7738
0.078993,3.5759,-98.477,-7.5648,-6.7797
0.078994,18.086,-98.546,-7.3811,-6.7868
0.078995,30.754,-98.595,-7.1746,-6.7948
0.078996,41.385,-98.621,-6.9487,-6.8037
0.078997,49.816,-98.623,-6.7069,-6.8133
0.078998,55.919,-98.599,-6.453,-6.8234
0.078999,59.603,-98.549,-6.191,-6.8339
0.079,60.816,-98.471,-5.9251,-6.8445
0.079001,59.542,-98.365,-5.6595,-6.8552
0.079002,55.809,-98.232,-5.3982,-6.8656
0.079003,49.68,-98.072,-5.1455,-6.8758
0.079004,41.257,-97.886,-4.9053,-6.8853
0.079005,30.678,-97.676,-4.6813,-6.8942
0.079006,18.114,-97.444,-4.477,-6.9023
0.079007,3.7692,-97.192,-4.2956,-6.9093
0.079008,-12.127,-96.922,-4.1399,-6.9153
0.079009,-29.32,-96.638,-4.0123,-6.9201
0.07901,-47.535,-96.342,-3.9148,-6.9235
0.079011,-66.482,-96.037,-3.8487,-6.9257
0.079012,-85.859,-95.728,-3.8152,-6.9264
0.079013,-105.36,-95.416,-3.8146,-6.9257
0.079014,-124.67,-95.106,-3.847,-6.9235
0.079015,-143.5,-94.802,-3.9116,-6.92
0.079016,-161.53,-94.506,-4.0075,-6.9151
0.079017,-178.49,-94.221,-4.1331,-6.909
0.079018,-194.11,-93.952,-4.2863,-6.9016
0.079019,-208.14,-93.699,-4.4647,-6.8932
0.07902,-220.37,-93.467,-4.6653,-6.8837
0.079021,-230.6,-93.256,-4.885,-6.8735
0.079022,-238.68,-93.07,-5.1203,-6.8625
0.079023,-244.47,-92.908,-5.3674,-6.8511
0.079024,-247.89,-92.773,-5.6223,-6.8393
0.079025,-248.88,-92.665,-5.8812,-6.8273
0.079026,-247.45,-92.584,-6.1397,-6.8153
0.079027,-243.6,-92.53,-6.394,-6.8035
0.079028,-237.4,-92.502,-6.6398,-6.792
0.079029,-228.96,-92.499,-6.8735,-6.7811
0.07903,-218.4,-92.52,-7.0912,-6.7708
0.079031,-205.9,-92.562,-7.2896,-6.7613
0.079032,-191.66,-92.625,-7.4656,-6.7528
0.079033,-175.9,-92.704,-7.6164,-6.7454
0.079034,-158.87,-92.798,-7.7397,-6.7392
0.079035,-140.83,-92.903,-7.8335,-6.7342
0.079036,-122.09,-93.017,-7.8964,-6.7306
0.079037,-102.92,-93.135,-7.9275,-6.7283
0.079038,-83.628,-93.255,-7.9263,-6.7274
0.079039,-64.524,-93.374,-7.8929,-6.7279
0.07904,-45.902,-93.487,-7.8278,-6.7298
0.079041,-28.054,-93.592,-7.7321,-6.733
0.079042,-11.259,-93.686,-7.6074,-6.7374
0.079043,4.2225,-93.765,-7.4556,-6.7431
0.079044,18.149,-93.828,-7.2791,-6.7498
0.079045,30.307,-93.87,-7.0809,-6.7574
0.079046,40.507,-93.892,-6.864,-6.7659
0.079047,48.595,-93.89,-6.6318,-6.775
0.079048,54.447,-93.863,-6.3881,-6.7846
0.079049,57.977,-93.81,-6.1366,-6.7946
0.07905,59.135,-93.731,-5.8814,-6.8048
0.079051,57.908,-93.625,-5.6264,-6.8149
0.079052,54.321,-93.493,-5.3757,-6.8249
0.079053,48.436,-93.336,-5.1332,-6.8345
0.079054,40.351,-93.153,-4.9027,-6.8437
0.079055,30.198,-92.948,-4.6877,-6.8521
0.079056,18.144,-92.721,-4.4917,-6.8598
0.079057,4.3821,-92.475,-4.3176,-6.8665
0.079058,-10.866,-92.212,-4.1682,-6.8722
0.079059,-27.355,-91.935,-4.0458,-6.8767
0.07906,-44.822,-91.647,-3.9522,-6.88
0.079061,-62.989,-91.351,-3.8888,-6.882
0.079062,-81.567,-91.05,-3.8566,-6.8826
0.079063,-100.26,-90.747,-3.8559,-6.8818
0.079064,-118.77,-90.446,-3.8869,-6.8798
0.079065,-136.81,-90.149,-3.9488,-6.8763
0.079066,-154.09,-89.861,-4.0407,-6.8716
0.079067,-170.34,-89.584,-4.161,-6.8656
0.079068,-185.3,-89.321,-4.3077,-6.8585
0.079069,-198.74,-89.075,-4.4786,-6.8504
0.07907,-210.45,-88.847,-4.6708,-6.8413
0.079071,-220.24,-88.641,-4.8813,-6.8314
0.079072,-227.96,-88.458,-5.1067,-6.8208
0.079073,-233.49,-88.299,-5.3434,-6.8098
0.079074,-236.76,-88.165,-5.5876,-6.7984
0.079075,-237.7,-88.057,-5.8355,-6.7869
0.079076,-236.31,-87.975,-6.0832,-6.7753
0.079077,-232.61,-87.918,-6.3266,-6.7639
0.079078,-226.66,-87.887,-6.5621,-6.7529
0.079079,-218.56,-87.88,-6.7858,-6.7423
0.07908,-208.44,-87.895,-6.9943,-6.7324
0.079081,-196.45,-87.931,-7.1842,-6.7232
0.079082,-182.8,-87.987,-7.3527,-6.715
0.079083,-167.7,-88.058,-7.497,-6.7079
0.079084,-151.38,-88.143,-7.615,-6.7018
0.079085,-134.11,-88.24,-7.7047,-6.697
0.079086,-116.15,-88.344,-7.7649,-6.6934
0.079087,-97.798,-88.453,-7.7946,-6.6911
0.079088,-79.331,-88.564,-7.7934,-6.6902
0.079089,-61.041,-88.673,-7.7614,-6.6906
0.07909,-43.216,-88.777,-7.699,-6.6923
0.079091,-26.135,-88.873,-7.6073,-6.6953
0.079092,-10.062,-88.958,-7.4879,-6.6995
0.079093,4.7503,-89.03,-7.3426,-6.7048
0.079094,18.074,-89.085,-7.1737,-6.7111
0.079095,29.702,-89.121,-6.9839,-6.7184
0.079096,39.457,-89.137,-6.7763,-6.7264
0.079097,47.19,-89.131,-6.5542,-6.7351
0.079098,52.783,-89.101,-6.3209,-6.7442
0.079099,56.155,-89.046,-6.0804,-6.7537
0.0791,57.257,-88.966,-5.8362,-6.7633
0.079101,56.078,-88.861,-5.5923,-6.773
0.079102,52.642,-88.73,-5.3525,-6.7824
0.079103,47.009,-88.575,-5.1205,-6.7916
0.079104,39.274,-88.396,-4.9,-6.8003
0.079105,29.563,-88.195,-4.6944,-6.8083
0.079106,18.036,-87.974,-4.5069,-6.8156
0.079107,4.8774,-87.734,-4.3405,-6.8219
0.079108,-9.6994,-87.479,-4.1976,-6.8273
0.079109,-25.461,-87.209,-4.0805,-6.8315
0.07911,-42.155,-86.929,-3.9909,-6.8346
0.079111,-59.515,-86.642,-3.9302,-6.8364
0.079112,-77.265,-86.349,-3.8994,-6.837
0.079113,-95.123,-86.055,-3.8987,-6.8362
0.079114,-112.81,-85.763,-3.9282,-6.8342
0.079115,-130.03,-85.475,-3.9873,-6.8308
0.079116,-146.53,-85.195,-4.075,-6.8262
0.079117,-162.05,-84.926,-4.1898,-6.8205
0.079118,-176.33,-84.67,-4.33,-6.8136
0.079119,-189.15,-84.43,-4.4931,-6.8058
0.07912,-200.32,-84.208,-4.6766,-6.797
0.079121,-209.66,-84.006,-4.8776,-6.7875
0.079122,-217.02,-83.826,-5.0927,-6.7774
0.079123,-222.29,-83.67,-5.3187,-6.7668
0.079124,-225.39,-83.537,-5.5518,-6.7558
0.079125,-226.28,-83.429,-5.7884,-6.7447
0.079126,-224.93,-83.346,-6.0248,-6.7336
0.079127,-221.38,-83.287,-6.2571,-6.7227
0.079128,-215.69,-83.252,-6.4818,-6.7121
0.079129,-207.95,-83.241,-6.6953,-6.7019
0.07913,-198.27,-83.25,-6.8942,-6.6924
0.079131,-186.83,-83.28,-7.0754,-6.6836
0.079132,-173.79,-83.328,-7.2361,-6.6757
0.079133,-159.36,-83.392,-7.3737,-6.6687
0.079134,-143.79,-83.468,-7.4862,-6.6629
0.079135,-127.3,-83.555,-7.5718,-6.6582
0.079136,-110.16,-83.65,-7.6291,-6.6547
0.079137,-92.645,-83.749,-7.6574,-6.6525
0.079138,-75.025,-83.85,-7.6562,-6.6515
0.079139,-57.577,-83.949,-7.6255,-6.6518
0.07914,-40.575,-84.044,-7.566,-6.6533
0.079141,-24.285,-84.131,-7.4785,-6.6561
0.079142,-8.9589,-84.207,-7.3645,-6.66
0.079143,5.1637,-84.271,-7.2259,-6.665
0.079144,17.864,-84.319,-7.0648,-6.6709
0.079145,28.947,-84.349,-6.8839,-6.6778
0.079146,38.243,-84.359,-6.6859,-6.6853
0.079147,45.609,-84.348,-6.474,-6.6935
0.079148,50.935,-84.315,-6.2517,-6.7021
0.079149,54.143,-84.258,-6.0223,-6.7111
0.07915,55.188,-84.177,-5.7895,-6.7202
0.079151,54.059,-84.072,-5.5571,-6.7293
0.079152,50.779,-83.943,-5.3285,-6.7383
0.079153,45.408,-83.79,-5.1074,-6.7469
0.079154,38.033,-83.615,-4.8972,-6.7551
0.079155,28.779,-83.419,-4.7013,-6.7627
0.079156,17.795,-83.204,-4.5226,-6.7696
0.079157,5.2596,-82.971,-4.364,-6.7756
0.079158,-8.6247,-82.722,-4.2278,-6.7806
0.079159,-23.635,-82.461,-4.1162,-6.7846
0.07916,-39.531,-82.189,-4.0309,-6.7875
0.079161,-56.059,-81.91,-3.9731,-6.7891
0.079162,-72.955,-81.627,-3.9436,-6.7896
0.079163,-89.952,-81.342,-3.9429,-6.7888
0.079164,-106.78,-81.059,-3.9709,-6.7868
0.079165,-123.17,-80.78,-4.0271,-6.7836
0.079166,-138.87,-80.509,-4.1104,-6.7791
0.079167,-153.62,-80.247,-4.2197,-6.7736
0.079168,-167.2,-79.999,-4.353,-6.767
0.079169,-179.39,-79.765,-4.5081,-6.7595
0.07917,-190.01,-79.549,-4.6827,-6.7511
0.079171,-198.88,-79.352,-4.8738,-6.742
0.079172,-205.86,-79.176,-5.0784,-6.7323
