"time","busBar1.v[1]","busBar1.v[2]","busBar1.v[3]","busBar2.v[1]","busBar2.v[2]","busBar2.v[3]","RXLoad1.i_l[1]","RXLoad1.i_l[2]","RXLoad1.i_l[3]","der(RXLoad1.i_l[1])","der(RXLoad1.i_l[2])","der(RXLoad1.i_l[3])","RXLoad1.i[3]","RXLoad1.i[2]","RXLoad1.i[1]","slack.i[1]","slack.i[2]","slack.i[3]","der(slack.i[1])","der(slack.i[2])","der(slack.i[3])"
0.0103,-89416.02342201152,37388.10279451522,52027.92062749621,-89149.454058765,37107.31375657581,52042.14030218925,-1.068947014606332,10.10544973150357,-9.036502716897205,-3471.957891849877,1445.157821803016,2026.800070046864,-2.584997720758043,14.7055299492609,-12.12053222850282,12.12053222850282,-14.7055299492609,2.584997720758043,3136.233599757883,1729.3767899117,-4865.610389648699
0.0104,-89106.40876625439,34804.56665337786,54301.84211287643,-88834.62042171111,34528.4914783518,54306.12894335925,-1.415558253403251,10.24495528971518,-8.829397036311899,-3459.696581420892,1344.724650842079,2114.971930578811,-2.097232291267366,14.52534679529598,-12.42811450402859,12.42811450402859,-14.52534679529598,2.097232291267366,3015.157110410156,1873.500576797797,-4888.657687203173
0.0105,-88708.85684299203,32186.68260695984,56522.17423603211,-88432.11993628823,31915.59790986117,56516.52202642689,-1.760772531433345,10.37435036263199,-8.613577831198617,-3444.021053717535,1242.964561097672,2201.056492619856,-1.607397414699418,14.33082944236685,-12.72343202766742,12.72343202766742,-14.33082944236685,1.607397414699418,2890.819063901793,2016.317231981809,-4907.136295896329
0.0106,-88223.75998797573,29537.03419075408,58686.72579722157,-87942.34654268755,29271.20552936906,58671.14101331833,-2.104249163959813,10.49350722579771,-8.389258061837863,-3424.946650883738,1139.977738670861,2284.968912212871,-1.115976118038072,14.12216906828147,-13.00619295024339,13.00619295024339,-14.12216906828147,1.115976118038072,2763.768920067502,2156.88769556003,-4920.656615636947
0.0107,-87651.59693323493,26858.23628785136,60793.36064538349,-87365.78324029215,26597.92299613977,60767.86024415254,-2.445649180812734,10.60230831161416,-8.156659130801399,-3402.492183506033,1035.865778744872,2366.626404761167,-0.6234533154105912,13.8995714929538,-13.27611817754316,13.27611817754316,-13.8995714929538,0.6234533154105912,2634.177328480736,2294.938385672451,-4929.115714121897
0.0108,-86992.93233462657,24152.93254836673,62839.99978625976,-86703.00099218282,23898.39272442731,62804.60826775563,-2.784635660172243,10.70064622469591,-7.916010564523635,-3376.679887949132,930.73159110328,2445.948296845857,-0.13031532471922,13.66325689301334,-13.53294156829408,13.53294156829408,-13.66325689301334,0.13031532471922,2501.916496631448,2430.880522723902,-4932.797019326895
0.0109,-86248.41621458794,21423.79278047575,64824.62343411211,-85954.6537957033,21175.27841210317,64779.37538359996,-3.120874065648999,10.7884239343704,-7.667549868721375,-3347.535234377299,824.6789144278738,2522.856319949418,0.3629512118901885,13.41345844826749,-13.77640966015767,13.77640966015767,-13.41345844826749,-0.3629512118901885,2367.128489456692,2564.526298155584,-4931.654787624532
0.011,-85418.78332064298,18673.51031563624,66745.27300500665,-85121.47980978442,18431.26686482852,66690.21294495574,-3.454032569460018,10.86555480256116,-7.411522233101112,-3315.086970658395,717.8123873417136,2597.274583316675,0.8558595369347208,13.15042259572172,-14.00628213265643,14.00628213265643,-13.15042259572172,-0.8558595369347208,2229.994403244625,2695.668385480381,-4925.66278873395
0.0111,-84504.85240029525,15904.79935059547,68600.05304969969,-84204.30139833294,15669.06625689604,68535.23514143695,-3.783782385459006,10.9319627155827,-7.14818033012367,-3279.367124053679,610.2374806769791,2669.129643376702,1.347923199806528,12.87440894577643,-14.22233214558292,14.22233214558292,-12.87440894577643,-1.347923199806528,2090.63372249085,2824.199003848273,-4914.832726322037
0.0112,-83507.52539302286,13120.39226880532,70387.13312421748,-83204.02302580286,12891.40117210895,70312.62185369399,-4.109798091491058,10.98758213892344,-6.877784047432361,-3240.41091926006,502.0603043402021,2738.350614919861,1.83865667823218,12.58568972224274,-14.42434640047488,14.42434640047488,-12.58568972224274,-1.83865667823218,1949.272459262444,2949.812409767945,-4899.084869011886
0.0113,-82427.78654017331,10323.03694389004,72104.7495962832,-82121.63215017381,10101.01358295593,72020.61856721793,-4.431757945984163,11.03235817200171,-6.600600226017519,-3198.256813187471,393.3876454465916,2804.869167740881,2.327575629422718,12.28454993848385,-14.61212556790653,14.61212556790653,-12.28454993848385,-2.327575629422718,1806.010567659614,3072.482526943801,-4878.493094588456
0.0114,-81266.70141363588,7515.494027826505,73751.20738580931,-80958.19758281123,7300.658220120807,73657.5393626904,-4.749344219545502,11.06624664692691,-6.316902427381384,-3152.946431083024,284.3267879839023,2868.619643099121,2.81419749361329,11.9712869221485,-14.78548441576177,14.78548441576177,-11.9712869221485,-2.81419749361329,1660.908434567722,3192.212634565898,-4853.121069128843
0.0115,-80025.41586425094,4700.534226514052,75324.88163773681,-79714.86686842538,4493.097879203822,75221.76898922145,-5.062243482615301,11.08921408909223,-6.026970606476903,-3104.524464492564,174.985330030991,2929.539134461569,3.298042078137325,11.64620969395221,-14.94425177208952,14.94425177208952,-11.64620969395221,-3.298042078137325,1514.190588984519,3308.778162661669,-4822.96875164827
0.0116,-78705.15489099358,1880.935565422485,76824.21932557102,-78392.8673598028,1681.103453226228,76711.76390657658,-5.370146953636721,11.10123786834192,-5.731090914705174,-3053.038713116473,65.47118502371836,2987.567528092755,3.778631883630764,11.3096391228741,-15.08827100650483,15.08827100650483,-11.3096391228741,-3.778631883630764,1365.958132583191,3422.086282494517,-4788.044415065211
0.0117,-77307.22143204727,-940.5193519840914,78247.7407840313,-76993.50340546841,-1132.550076212817,78126.05348168132,-5.672750755869412,11.10230608350597,-5.429555327636535,-2998.539975282151,-44.10757437090179,3042.647549653057,4.255492624638006,10.96190731372752,-15.21739993836549,15.21739993836549,-10.96190731372752,-4.255492624638006,1216.397129616002,3532.00980257357,-4748.406932168959
0.0118,-75832.99507896148,-3761.046090340576,79594.04116930199,-75518.15610325447,-3945.086211788378,79463.24231504288,-5.969756264469939,11.0924177031093,-5.12266143863934,-2941.08203834667,-153.6428164553647,3094.724854802036,4.728153724382502,10.60335742892066,-15.33151115330314,15.33151115330314,-10.60335742892066,-4.728153724382502,1065.642850906544,3638.409195681407,-4704.052046574363
0.0119,-74283.93071516123,-6577.861130282453,80861.7918454436,-73968.28115327664,-6753.729104194217,80722.01025747081,-6.260870316813865,11.07158236607215,-4.810712049258257,-2880.721595080142,-263.0264347694891,3143.74802984963,5.196148726461264,10.2343432209241,-15.43049194738535,15.43049194738535,-10.2343432209241,-5.196148726461264,913.8818951171216,3741.207219029476,-4655.089114140756
0.012,-72661.55708015268,-9388.184615443619,82049.74169559623,-72345.40838036916,-9555.706831379601,81901.11521174866,-6.545805598995261,11.03982059096252,-4.494014991967236,-2817.518225066791,-372.1504758014869,3189.668700868274,5.659015819406562,9.855228835006374,-15.51424465441292,15.51424465441292,-9.855228835006374,-5.659015819406562,761.2269436319366,3840.319307953831,-4601.546251589276
0.0121,-70967.4752608422,-12189.24309583853,83156.71835668063,-70651.14013079625,-12348.2537476275,82999.39387842364,-6.824280896741693,10.99716367795038,-4.172882781208667,-2751.534332264287,-480.9072304736675,3232.441562737949,6.116298278100046,9.466388419980033,-15.58268669808007,15.58268669808007,-9.466388419980033,-6.116298278100046,607.7289069059776,3935.703752974141,-4543.432659882927
0.0122,-69203.35711145637,-14978.27226492299,84181.62937637929,-68887.14788696139,-15128.6140881776,84015.76197513884,-7.09602136191905,10.94365368515693,-3.847632323237857,-2682.835013162374,-589.1893745257908,3272.024387688159,6.567544781118195,9.068205657696899,-15.63575043881509,15.63575043881509,-9.068205657696899,-6.567544781118195,453.6116707372049,4027.247853110212,-4480.859523858494
0.0123,-67370.94360362405,-17752.51968763075,85123.46329125474,-67055.17117676577,-17894.04458607797,84949.21576284345,-7.36075881224682,10.87934343796084,-3.518584625714006,-2611.488014307438,-696.8900704293065,3308.378084736733,7.012309890340966,8.66107344795118,-15.67338333829216,15.67338333829216,-8.66107344795118,-7.012309890340966,299.1990650699993,4114.781531565471,-4413.980596664316
0.0124,-65472.04310824761,-20509.24751669445,85981.29062494198,-65157.01938312066,-20641.81596212687,85798.83534524697,-7.618232083281485,10.80429660483202,-3.186064521550512,-2537.563802774623,-803.9030254136811,3341.466828188282,7.45015473612473,8.24539379960968,-15.69554853573446,15.69554853573446,-8.24539379960968,-7.45015473612473,144.4554168093201,4198.236259002791,-4342.691675874097
0.0125,-63508.52961085882,-23245.73519457067,86754.26480542943,-63194.56712801275,-23369.21691154478,86563.78403955656,-7.868187264597142,10.71858762577006,-2.850400361172891,-2461.135386398576,-910.1226467287862,3371.258033127324,7.880647247036597,7.821577264834755,-15.70222451187145,15.70222451187145,-7.821577264834755,-7.880647247036597,-10.64602554646297,4277.476801457191,-4266.830776029036
0.0126,-61482.34086222186,-25959.28213830143,87441.62300052324,-61169.7477814827,-26073.5548669765,87243.3026484578,-8.110377254159289,10.62230027375164,-2.511923019592332,-2382.278060978263,-1015.444071360294,3397.722132338502,8.303362432695824,7.39004140594464,-15.69340383864061,15.69340383864061,-7.39004140594464,-8.303362432695824,-165.5172798623078,4352.54673146907,-4187.029451780947
0.0127,-59395.47646600685,-28647.21040466381,88042.6868706706,-59084.56044022177,-28752.16112960486,87836.72156982491,-8.34456312979416,10.51552974174839,-2.170966611954209,-2301.069682060943,-1119.763365862768,3420.833047923644,8.71788316942904,6.951212246342827,-15.66909541577206,15.66909541577206,-6.951212246342827,-8.71788316942904,-320.1156380988857,4423.35206898032,-4103.23643109919
0.0128,-57249.99590542265,-31306.86733297644,88556.86323839902,-56941.06489535492,-31402.39262819376,88343.4575235465,-8.570513986104325,10.39838176119238,-1.827867775088032,-2217.59046896066,-1222.977594866228,3440.568063826804,9.12380051295492,6.505523170920428,-15.62932368387559,15.62932368387559,-6.505523170920428,-9.12380051295492,-474.5445298325985,4489.77315469846,-4015.228625139946
0.0129,-55048.01651075558,-33935.62816295529,88983.64467371082,-54741.37825192716,-34021.634208853,88763.01246077778,-8.788007011538605,10.27097221736879,-1.482965205830166,-2131.922873102906,-1324.984910251881,3456.907783354694,9.520714024844763,6.053414257593627,-15.57412828243866,15.57412828243866,-6.053414257593627,-9.520714024844763,-628.8776329985069,4551.70550658207,-3922.827873886532
0.013,-52791.71136981992,-36530.89862503541,89322.60999485527,-52487.66452343196,-36607.29968104356,89094.9642044732,-8.996826984606425,10.13342599295849,-1.136599008352046,-2044.151172779745,-1425.68459188917,3469.835764668825,9.908231264929752,5.595330991176233,-15.50356225610625,15.50356225610625,-5.595330991176233,-9.908231264929752,-782.0746613855151,4609.256960494329,-3827.182299401374
0.0131,-50483.30718338286,-39090.11750060139,89573.42468398418,-50182.15227142395,-39156.83831250719,89338.99058392932,-9.196768299196194,9.985879533125898,-0.7891112339296825,-1954.362160130948,-1524.977300583172,3479.339460714049,10.28597024341692,5.131726023310959,-15.41769626672809,15.41769626672809,-5.131726023310959,-10.28597024341692,-934.5606419024593,4662.241445314368,-3727.68080363818
0.0132,-48125.08206767934,-41610.75914960136,89735.84121728064,-47827.11877067596,-41667.73475412506,89494.85352480036,-9.387633942364204,9.828478880869413,-0.4408449385051903,-1862.644524450273,-1622.76507514819,3485.409599598438,10.65355839101551,4.663057217134903,-15.31661560815048,15.31661560815048,-4.663057217134903,-10.65355839101551,-1086.447791044615,4710.511790366882,-3624.063999401764
0.0133,-45719.36330618659,-44090.3360030485,89809.69930923503,-45424.88478718177,-44137.50973805318,89562.39452523526,-9.569234959893663,9.661378552443537,-0.09214359254985423,-1769.088648812888,-1718.95135959689,3488.04000840979,11.01063258826443,4.189786436155954,-15.20041902442033,15.20041902442033,-4.189786436155954,-11.01063258826443,-1237.14639779182,4754.189521721169,-3517.043123881974
0.0134,-43268.52505287626,-46526.40101795141,89794.92607082763,-42977.82116072492,-46563.72601612875,89541.54717685413,-9.741392064428261,9.48474334058762,0.2566487238406593,-1673.786866435901,-1813.441234413694,3487.228100849612,11.35684052262423,3.712380611315463,-15.06922113393961,15.06922113393961,-3.712380611315463,-11.35684052262423,-1386.523811631937,4793.215415188893,-3406.691603491579
0.0135,-40774.98598921101,-48916.55009225014,89691.53608146109,-40488.34573453559,-48943.99055586936,89432.33629040445,-9.903935689809201,9.298747970591283,0.6051877192179362,-1576.833341102735,-1906.141502078769,3482.974843181484,11.69184097835898,3.231311124822355,-14.92315210318138,14.92315210318138,-3.231311124822355,-11.69184097835898,-1534.809173708818,4827.376318464349,-3292.567144814205
0.0136,-38241.20693719819,-51258.42443737441,89499.63137457255,-37958.91489922861,-51275.95412301915,89234.8690222452,-10.05670539121959,9.103575956772351,0.9531294344472606,-1478.323737838719,-1996.960670810134,3475.284408648754,12.01530328018013,2.74705271838155,-14.76235599856198,14.76235599856198,-2.74705271838155,-12.01530328018013,-1681.801257977191,4856.664509942186,-3174.863252289741
0.0137,-35669.68843085523,-53549.71290608357,89219.40133693875,-35392.01992685092,-53557.31279053227,88949.33271737926,-10.19954998830956,8.899419471887985,1.300130516421595,-1378.355080139236,-2085.809013331572,3464.164093470655,12.32690729956778,2.260083175541011,-14.58699047510926,14.58699047510926,-2.260083175541011,-12.32690729956778,-1826.707023906892,4881.383176176602,-3054.676152774356
0.0138,-33062.96824848469,-55788.15427328962,88851.12252177425,-32790.19673535976,-55785.81698683959,88576.01372219448,-10.33232892587533,8.686480435501926,1.645848490373426,-1277.02613025087,-2172.598919260659,3449.62504951134,12.62634605924051,1.770883288373053,-14.39722934761414,14.39722934761414,-1.770883288373053,-12.62634605924051,-1969.736250761017,4901.267790211448,-2931.531540077231
0.0139,-30423.61890819341,-57971.53946761342,88395.15837580679,-30156.01357007849,-57959.26837503384,88115.28194510771,-10.45491146639536,8.464969314827922,1.989942151567464,-1174.436909421231,-2257.244773567506,3431.681682988557,12.91332421087833,1.27993604519563,-14.19326025607451,14.19326025607451,-1.27993604519563,-12.91332421087833,-2110.821435379974,4916.178836056506,-2805.357401272083
0.014,-27754.2451291277,-60097.71375147152,87851.9588805992,-27492.06818920359,-60075.51892512297,87567.58711432209,-10.56717572068292,8.235103737563961,2.332071983118992,-1070.688588287499,-2339.662920443317,3410.351508730641,13.18755798902668,0.7877253584164864,-13.9752833474437,13.9752833474437,-0.7877253584164864,-13.18755798902668,-2249.578575084323,4926.501958068066,-2676.923383562235
0.0141,-25057.48126093032,-62164.57884754172,87222.060108472,-24800.99136003606,-62132.48220665858,86933.47356669113,-10.66901144289147,7.997111125781181,2.67190031711032,-965.8836230384278,-2419.772103095914,3385.655726134205,13.4487772055431,0.2947372985094591,-13.74351450405297,13.74351450405297,-0.2947372985094591,-13.4487772055431,-2386.103125592939,4931.961232980213,-2545.858107836986
0.0142,-22335.9886839547,-64170.09500951001,86506.08369346468,-22085.44054319066,-64128.12966931914,86213.57021250826,-10.76031840725808,7.751226613968749,3.00909179328936,-860.1255094435777,-2497.493318895702,3357.618828339219,13.69672446426146,-0.1985415268559367,-13.49818293740568,13.49818293740568,0.1985415268559367,-13.69672446426146,-2520.481349769323,4932.366628304951,-2411.885278732043
0.0143,-19592.45318280453,-66112.28303505342,85704.73621785794,-19348.0940675022,-66060.48993771385,85408.58400521647,-10.84100611663746,7.497692504520597,3.343313612116897,-753.5185559929234,-2572.74979191154,3326.268347904479,13.9311546044991,-0.6916244299067386,-13.23953017459228,13.23953017459228,0.6916244299067386,-13.9311546044991,-2652.372446202506,4927.96568379715,-2275.593237538229
0.0144,-16829.58229578855,-67989.22621907385,84818.80851486238,-16591.65305412668,-67927.65551645902,84519.30857058712,-10.91099481861925,7.236758891132622,3.674235927486662,-646.1679588316739,-2645.467234042386,3291.635192874115,14.15183616350986,-1.184024850577172,-12.96781131293248,12.96781131293248,1.184024850577172,-14.15183616350986,-2781.605677596503,4918.826097780683,-2137.22041999709
0.0145,-14050.10264290672,-69799.07224525482,83849.17488816151,-13818.84009028373,-69727.78618374687,83546.62627403116,-10.97021587340973,6.968683675414202,4.001532197995561,-538.1797501086876,-2715.573977181061,3253.753727289771,14.35855198403248,-1.675256760587472,-12.6832952234449,12.6832952234449,1.675256760587472,-14.35855198403248,-2908.355602268572,4904.63968999908,-1996.284087652077
0.0146,-11256.75723500579,-71540.03501407382,82796.7922490796,-11032.39165476745,-71459.10564725786,82491.497302023,-11.01861088694794,6.693731464651789,4.324879422296187,-429.6605029852407,-2783.000842977547,3212.661345962697,14.55109809610069,-2.164835351123977,-12.38626274497696,12.38626274497696,2.164835351123977,-14.55109809610069,-3032.503401069049,4885.392047199007,-1852.888646431448
0.0147,-8452.302766758683,-73210.39640546704,81662.69917222571,-8235.053471057214,-73119.90092919726,81354.95440025019,-11.05613143562645,6.412173048550683,4.643958387075805,-320.7171506602371,-2847.681118889002,3168.398269549073,14.72928331272665,-2.652277479862197,-12.07700583286495,12.07700583286495,2.652277479862197,-14.72928331272665,-3153.382837376015,4861.67002115281,-1708.287184332522
0.0148,-5639.506896139584,-74808.50797440638,80448.01487054596,-5429.58738974602,-74708.53596246571,80138.12335220583,-11.08274101512813,6.124286712871866,4.958454302256303,-211.4572544088827,-2909.551087687575,3121.008342096228,14.89293240376942,-3.137102042805699,-11.75583036096441,11.75583036096441,3.137102042805699,-14.89293240376942,-3271.034167184152,4833.115853413315,-1562.081686995808
0.0149,-2821.145513079992,-76332.79257771556,79153.93809079553,-2618.761228428132,-76223.44448695774,78842.2057153799,-11.09841369222602,5.830356798512066,5.268056893713996,-101.9886078934165,-2968.549750804163,3070.538358697346,15.04188404851315,-3.618830534581867,-11.42305351393198,11.42305351393198,3.618830534581867,-15.04188404851315,-3385.232981583807,4799.559097861968,-1414.326117053624
0.015,-1.649813386449262e-11,-77781.74593052026,77781.74593052026,194.6494376355957,-77663.1268156553,77468.47737801353,-11.10313307920249,5.530672735788933,5.572460343413599,7.580693098777337,-3024.618702382749,3017.038009283731,15.17599059688635,-4.09698761325924,-11.07900298362783,11.07900298362783,4.09698761325924,-15.17599059688635,-3496.076212721811,4761.637028174851,-1265.560816254126
0.0151,2821.145513080039,-79153.93809079556,76332.79257771552,3007.868441531756,-79026.16489351456,76018.29645197791,-11.09689502686848,5.225530621903309,5.87136440496522,117.142529738191,-3077.702715754226,2960.560186015844,15.29512016347488,-4.571101389689402,-10.72401877378603,10.72401877378603,4.571101389689402,-15.29512016347488,-3603.412878223869,4719.031694645524,-1115.618817058679
0.0152,5639.506896139629,-80448.01487054597,74808.50797440636,5818.118684170156,-80311.21539634363,74493.09671217197,-11.07970596228487,4.915231760106691,6.164474202178223,226.5887468913529,-3127.749474669676,2901.160727778265,15.39915561277805,-5.040704032828468,-10.35845157994973,10.35845157994973,5.040704032828468,-15.39915561277805,-3707.24076865582,4671.54743801416,-964.3066695548179
0.0153,8452.30276675865,-81662.69917222569,73210.39640546705,8622.626806047703,-81517.00819743385,72894.38139138851,-11.05158252223,4.600082179457247,6.451500342772799,335.8113350643704,-3174.709513582774,2838.898178518495,15.48799390368873,-5.505332059894055,-9.982661843794334,9.982661843794334,5.505332059894055,-15.48799390368873,-3807.454201424804,4619.482686019389,-812.0284842883843
0.0154,11256.75723500576,-82796.79224907959,71540.03501407383,11418.62484583212,-82642.35199139919,71223.72714557161,-11.0125522089381,4.280392735990745,6.732159472947404,444.7024949970752,-3218.536436672249,2773.833941675351,15.56154713562157,-5.964526932364525,-9.597020203256434,9.597020203256434,5.964526932364525,-15.56154713562157,-3903.986211232743,4563.061945874291,-659.0757340503314
0.0155,14050.10264290669,-83849.17488816151,69799.07224525482,14203.35194662314,-83686.13963023743,69482.78768361815,-10.96265399938827,3.956479185011693,7.006174814376625,553.154704113986,-3259.187125656737,2706.032421542902,15.61974353548631,-6.417835645183026,-9.201907890302754,9.201907890302754,6.417835645183026,-15.61974353548631,-3996.943711583888,4501.895135260595,-504.9514231742507
0.0156,16829.5822957886,-84818.80851486241,67989.22621907381,16974.05963421447,-84647.34187562879,67673.28224141376,-10.90193724469087,3.628661246884892,7.273275997806037,661.0609220881391,-3296.621496475772,2635.560574387612,15.6625258624441,-6.864810886457517,-8.797714975986601,8.797714975986601,6.864810886457517,-15.6625258624441,-4086.272302883751,4435.931618533685,-349.6593157212841
0.0157,19592.45318280458,-85704.73621785795,66112.28303505339,19728.0173801965,-85525.00375162155,65796.98637142158,-10.83046111188297,3.297262044897488,7.533199066985533,768.3148074981453,-3330.802357243806,2562.487549745525,15.68985027005432,-7.30501114745229,-8.384839122602413,8.384839122602413,7.30501114745229,-15.68985027005432,-4171.384015113194,4366.066464268087,-194.6824496097374
0.0158,22335.98868395467,-86506.08369346468,64170.09500951003,22462.50711610595,-86318.26310968841,63855.75599357595,-10.74829669179075,2.962608908435206,7.785687783355598,874.8105041797547,-3361.696131273073,2486.885627093065,15.70169059247658,-7.738002220865008,-7.963688371612323,7.963688371612323,7.738002220865008,-15.70169059247658,-4252.228127460618,4291.849073299215,-39.62094668827538
0.0159,25057.48126093029,-87222.060108472,62164.57884754173,25174.83229886006,-87026.3389537031,61851.50665483509,-10.65552540567111,2.625032251408343,8.030493154262825,980.4429942824847,-3389.272402385564,2408.829408102769,15.69803530155643,-8.163356875083775,-7.534678426473583,7.534678426473583,8.163356875083775,-15.69803530155643,-4328.456577856082,4213.1116622383,115.3449145796629
0.016,27754.24512912775,-87851.9588805992,60097.71375147148,27862.31219639176,-87648.52728352169,59786.21508712085,-10.55223796406313,2.284864850663601,8.267373113399593,1085.107875721607,-3413.503753039788,2328.395877317827,15.67888738039804,-8.58065506051677,-7.098232319882338,7.098232319882338,8.58065506051677,-15.67888738039804,-4400.51180085564,4130.609622503322,269.902177166979
0.0161,30423.61890819338,-88395.15837580679,57971.53946761343,30522.29602344039,-88184.21644887695,57661.92042542864,-10.43853667763208,1.94244257200852,8.49609410562363,1188.701912701652,-3434.366362293767,2245.664449591807,15.64426605918916,-8.989485086943164,-6.654780972246913,6.654780972246913,8.989485086943164,-15.64426605918916,-4468.13718742765,4044.115776981009,424.0214094132882
0.0162,33062.96824848479,-88851.12252177428,55788.1542732895,33152.15908587042,-88632.8801043542,55480.72101848105,-10.31453407792549,1.598103468065638,8.716430609859918,1291.122885555503,-3451.839731434017,2160.716845878407,15.59420594272947,-9.389443652308847,-6.204762290420893,6.204762290420893,9.389443652308847,-15.59420594272947,-4531.216242931213,3953.414515735441,577.8017268380222
0.0163,35669.68843085534,-89219.40133693877,53549.71290608345,35749.3048965596,-88994.07392815742,53244.76903160194,-10.1803523019268,1.252187280606775,8.928165021320085,1392.269673148428,-3465.906556186688,2073.636883038421,15.52875622358479,-9.780135933627614,-5.748620289956598,5.748620289956598,9.780135933627614,-15.52875622358479,-4589.8331265623,3858.79620148866,731.0369256078593
0.0164,38241.20693719831,-89499.63137457256,51258.42443737429,38311.16866710507,-89267.43927333331,50956.27060623654,-10.03612341430094,0.9050352606805891,9.131088153620423,1492.042388863844,-3476.552868915828,1984.510480052308,15.44798120398032,-10.16117621948469,-5.286804984494531,5.286804984494531,10.16117621948469,-15.44798120398032,-4644.152780887755,3760.639182460137,883.513599503475
0.0165,40774.98598921112,-89691.5360814611,48916.55009225001,40835.22149021967,-89452.71054780229,48617.48905759116,-9.881990231597749,0.5569901574840367,9.325000074113779,1590.342543488258,-3483.768326041361,1893.425782553436,15.35196152753417,-10.53218883604517,-4.819772691487874,4.819772691487874,10.53218883604517,-15.35196152753417,-4694.208352779022,3658.495890967317,1035.712462920698
0.0166,43268.5250528763,-89794.92607082763,46526.40101795135,43318.97192025241,-89549.7065524051,46230.73463215531,-9.718105027526716,0.2083954931890173,9.50970953433777,1687.073106765217,-3487.545870696168,1800.472763931053,15.24079233997686,-10.89280779843145,-4.347984541545014,4.347984541545014,10.89280779843145,-15.24079233997686,-4740.017269726241,3552.253655482743,1187.763614582669
0.0167,45719.36330618663,-89809.69930923503,44090.33600304844,45759.97237908101,-89558.32342642333,43798.35104734107,-9.544628754012553,-0.1404049041306018,9.685033658143226,1782.138756875116,-3487.881457986819,1705.742701111655,15.11458130864005,-11.24267640327399,-3.871904905366149,3.871904905366149,11.24267640327399,-15.11458130864005,-4781.065911068147,3443.075819281991,1337.990091618749
0.0168,48125.08206767938,-89735.84121728064,41610.7591496013,48155.81445189981,-89478.55742879867,41322.74297689272,-9.361733142848854,-0.4890666913738982,9.850799834222826,1875.445697227953,-3484.774942216441,1609.329244988248,14.97345392226738,-11.58144984370431,-3.392004078563755,3.392004078563755,11.58144984370431,-14.97345392226738,-4817.242536737825,3330.450613418162,1486.791922515958
0.0169,50483.30718338283,-89573.42468398418,39090.1175006014,50504.13697603664,-89310.48920047499,38806.3522244281,-9.169598985328749,-0.8372457376477775,10.0068447229766,1966.901971485239,-3478.229463975901,1511.327492490263,14.8175495441867,-11.90879398564054,-2.908755558547349,2.908755558547349,11.90879398564054,-14.8175495441867,-4848.09001237168,3214.239231095568,1633.850779936472
0.017,52791.71136982003,-89322.60999485526,36530.89862503528,52802.61697901927,-89054.27956837871,36251.66258934604,-8.96841522801836,-1.184598523271696,10.15301375129013,2056.417110639701,-3468.251286728307,1411.834176088083,14.64702151029997,-12.22438524662443,-2.42263626367713,2.42263626367713,12.22438524662443,-14.64702151029997,-4874.286943079172,3095.211522495863,1779.075418832721
0.0171,55048.01651075563,-88983.64467371081,33935.62816295522,55048.98786658794,-88710.18284647426,33661.19497987329,-8.758380621605234,-1.530782231769138,10.28916285337446,2143.902841354045,-3454.850314823439,1310.947473468887,14.46203826410255,-12.52791233670396,-1.934125927400119,1.934125927400119,12.52791233670396,-14.46203826410255,-4895.583129998448,2973.294225101561,1922.288903194607
0.0172,57249.99590542268,-88556.86323839902,31306.86733297637,57241.03473628634,-88278.54116150568,31037.50642521361,-8.539702765980818,-1.875455198709848,10.41515796469075,2229.272903447049,-3438.039872511698,1208.766969064426,14.26278272814698,-12.81907600385518,-1.443706724292431,1.443706724292431,12.81907600385518,-14.26278272814698,-4911.698839082789,2848.276533452656,2063.422304879953
0.0173,59395.47646600685,-88042.68687067059,28647.21040466378,59376.59251435452,-87759.77960096735,28383.1870866184,-8.31259732969747,-2.218277275271048,10.5308746049686,2312.442977334184,-3417.836514980062,1105.393537646095,14.04945151653287,-13.09758879605212,-0.9518627204799689,0.9518627204799689,13.09758879605212,-14.04945151653287,-4922.850511547234,2720.397740433678,2202.45277183296
0.0174,61482.34086222186,-87441.62300052322,25959.28213830141,61453.54946414252,-87154.40742429461,25700.85796016495,-8.077288036319327,-2.558910151610811,10.63619818793022,2393.330820664054,-3394.260075522342,1000.929254858788,13.8222549598515,-13.36317553478783,-0.4590794250619926,0.4590794250619926,13.36317553478783,-13.8222549598515,-4929.572548612844,2590.134814130736,2339.437736149825
0.0175,63508.52961085889,-86754.2648054294,23245.73519457056,63469.85622765186,-86463.02659572336,22993.17036808653,-7.834007544814533,-2.897017668039541,10.73102521285416,2471.856620444521,-3367.333997854504,895.4773774105678,13.58141823369133,-13.6155746840383,0.03415645034891861,-0.03415645034891861,13.6155746840383,-13.58141823369133,-4931.814194334505,2457.026116593298,2474.788079689211
0.0176,65472.04310824763,-85981.29062494196,20509.24751669438,65423.52207957836,-85686.32178004392,20262.79970047371,-7.582996135929715,-3.232266168133568,10.81526230406337,2547.942847155036,-3337.084946495665,789.1420993409459,13.32717962230391,-13.85453746318033,0.527357840877518,-0.527357840877518,13.85453746318033,-13.32717962230391,-4929.68747263281,2320.896442368903,2608.791031318513
