"time","resistor.i","resistor.v","inductor.i","inductor.v","voltageSource.i","voltageSource.v"
0.0299,-0.7444637180986043,-3.722318590493022,-0.7444637180986043,-6.272747013164295,0.7444637180986043,-9.995065603657316
0.03,-0.7754548345374409,-3.877274172687204,-0.7754548345374409,-6.122725827312795,0.7754548345374409,-10
0.0301,-0.8056806318282113,-4.028403159141057,-0.8056806318282113,-5.96666244451626,0.8056806318282113,-9.995065603657316
0.0302,-0.8351112902134239,-4.17555645106712,-0.8351112902134239,-5.804710833215594,0.8351112902134239,-9.980267284282714
0.0303,-0.8637177399172359,-4.318588699586179,-0.8637177399172359,-5.63703094644462,0.8637177399172359,-9.955619646030799
0.0304,-0.8914717733322375,-4.457358866661187,-0.8914717733322375,-5.46378814648359,0.8914717733322375,-9.921147013144777
0.0305,-0.9183460491641724,-4.591730245820862,-0.9183460491641724,-5.285153160130514,0.9183460491641724,-9.876883405951377
0.0306,-0.9443141131204351,-4.721570565602176,-0.9443141131204351,-5.101301941684711,0.9443141131204351,-9.822872507286887
0.0307,-0.9693502277180696,-4.846751138590347,-0.9693502277180696,-4.912416480797125,0.9693502277180696,-9.759167619387473
0.0308,-0.9934296793437239,-4.96714839671862,-0.9934296793437239,-4.718683214567691,0.9934296793437239,-9.685831611286311
0.0309,-1.016528800051431,-5.082644000257156,-1.016528800051431,-4.520292856512276,1.016528800051431,-9.602936856769432
0.031,-1.038624858808185,-5.193124294040924,-1.038624858808185,-4.317440868910612,1.038624858808185,-9.510565162951536
0.0311,-1.059695946727703,-5.298479733638512,-1.059695946727703,-4.110327955903745,1.059695946727703,-9.408807689542257
0.0312,-1.079721193150258,-5.398605965751292,-1.079721193150258,-3.899158893131224,1.079721193150258,-9.297764858882516
0.0313,-1.098680925289445,-5.493404626447225,-1.098680925289445,-3.684141630392583,1.098680925289445,-9.177546256839808
0.0314,-1.1165564613118,-5.582782306559001,-1.1165564613118,-3.465488218101199,1.1165564613118,-9.0482705246602
0.0315,-1.133330103968127,-5.666650519840635,-1.133330103968127,-3.243414722043042,1.133330103968127,-8.910065241883677
0.0316,-1.148985215557437,-5.744926077787187,-1.148985215557437,-3.018140722651448,1.148985215557437,-8.763066800438635
0.0317,-1.163506417836025,-5.817532089180125,-1.163506417836025,-2.78988818085931,1.163506417836025,-8.607420270039436
0.0318,-1.176879412704922,-5.884397063524609,-1.176879412704922,-2.558882191495542,1.176879412704922,-8.443279255020151
0.0319,-1.189090969041115,-5.945454845205576,-1.189090969041115,-2.325350897540043,1.189090969041115,-8.270805742745619
0.032,-1.200128922997891,-6.000644614989456,-1.200128922997891,-2.08952532876002,1.200128922997891,-8.090169943749476
0.0321,-1.209982488001452,-6.049912440007262,-1.209982488001452,-1.851637683749646,1.209982488001452,-7.901550123756907
0.0322,-1.218641998650045,-6.093209993250222,-1.218641998650045,-1.611922434507675,1.218641998650045,-7.705132427757897
0.0323,-1.226098902933346,-6.13049451466673,-1.226098902933346,-1.370616181637859,1.226098902933346,-7.50111069630459
0.0324,-1.232345644371269,-6.161728221856343,-1.232345644371269,-1.12795805235778,1.232345644371269,-7.289686274214123
0.0325,-1.23737621944794,-6.186881097239699,-1.23737621944794,-0.8841867146257716,1.23737621944794,-7.071067811865471
0.0326,-1.24118572927272,-6.205928646363602,-1.24118572927272,-0.6395424129232952,1.24118572927272,-6.845471059286897
0.0327,-1.243770439814186,-6.218852199070928,-1.243770439814186,-0.3942664541655905,1.243770439814186,-6.613118653236518
0.0328,-1.245127538815194,-6.225637694075969,-1.245127538815194,-0.1486022034109151,1.245127538815194,-6.374239897486884
0.0329,-1.24525586400991,-6.22627932004955,-1.24525586400991,0.09720878351978346,1.24525586400991,-6.129070536529767
0.033,-1.24415534026903,-6.22077670134515,-1.24415534026903,0.3429241784204295,1.24415534026903,-5.87785252292472
0.0331,-1.24182709791367,-6.20913548956835,-1.24182709791367,0.5883017110470394,1.24182709791367,-5.620833778521311
0.0332,-1.238273166102817,-6.191365830514086,-1.238273166102817,0.8330978807241287,1.238273166102817,-5.358267949789957
0.0333,-1.233497213279785,-6.167486066398927,-1.233497213279785,1.077071908895222,1.233497213279785,-5.090414157503705
0.0334,-1.227503994166345,-6.137519970831727,-1.227503994166345,1.31998322981458,1.227503994166345,-4.817536741017147
0.0335,-1.220299484553127,-6.101497422765632,-1.220299484553127,1.561592425370169,1.220299484553127,-4.539904997395464
0.0336,-1.211890520723392,-6.059452603616961,-1.211890520723392,1.801659687966238,1.211890520723392,-4.257792915650723
0.0337,-1.202285559668752,-6.011427798343761,-1.202285559668752,2.039948891995956,1.202285559668752,-3.971478906347805
0.0338,-1.191494124365162,-5.957470621825811,-1.191494124365162,2.276225094979015,1.191494124365162,-3.681245526846797
0.0339,-1.179526943274989,-5.897634716374945,-1.179526943274989,2.510255513922029,1.179526943274989,-3.387379202452916
0.034,-1.166395549008682,-5.831977745043408,-1.166395549008682,2.741807801293947,1.166395549008682,-3.090169943749461
0.0341,-1.152113042732023,-5.760565213660115,-1.152113042732023,2.970654153267817,1.152113042732023,-2.789911060392298
0.0342,-1.136693578375616,-5.68346789187808,-1.136693578375616,3.196569020229542,1.136693578375616,-2.486898871648538
0.0343,-1.120152454959023,-5.600762274795114,-1.120152454959023,3.419329860829679,1.120152454959023,-2.181432413965435
0.0344,-1.102505756646339,-5.512528783231692,-1.102505756646339,3.638715637374453,1.102505756646339,-1.87381314585724
0.0345,-1.08377097755991,-5.41885488779955,-1.08377097755991,3.854510237397246,1.08377097755991,-1.564344650402304
0.0346,-1.063966685217736,-5.319833426088682,-1.063966685217736,4.066501090445643,1.063966685217736,-1.253332335643039
