time,v1,v2,v3,i1,i2,i3
0.14636,-5244.1,18770,-13526,-2731.3,9776.1,-7044.8
0.14654,-6453.4,19043,-12590,-3361.1,9918.2,-6557.1
0.14671,-7635,19234,-11599,-3976.6,10018,-6041.2
0.14688,-8783.8,19343,-10559,-4574.9,10074,-5499.4
0.14706,-9895,19368,-9473.4,-5153.7,10088,-4934
0.14723,-10964,19311,-8347.2,-5710.3,10058,-4347.5
0.1474,-11985,19171,-7185.3,-6242.4,9984.8,-3742.4
0.14758,-12956,18948,-5992.6,-6747.8,9869,-3121.1
0.14775,-13871,18645,-4774.2,-7224.2,9710.8,-2486.5
0.14792,-14726,18261,-3535.3,-7669.7,9511,-1841.3
0.14809,-15518,17799,-2281.2,-8082.3,9270.4,-1188.1
0.14827,-16244,17261,-1017.4,-8460.2,8990,-529.88
0.14844,-16899,16649,250.82,-8801.8,8671.1,130.64
0.14861,-17483,15965,1517.9,-9105.7,8315.1,790.59
0.14879,-17991,15213,2778.5,-9370.5,7923.3,1447.2
0.14896,-18423,14395,4027.2,-9595.2,7497.6,2097.5
0.14913,-18775,13516,5258.6,-9778.7,7039.8,2738.9
0.14931,-19047,12579,6467.5,-9920.3,6551.8,3368.5
0.14948,-19237,11588,7648.6,-10019,6035.6,3983.7
0.14965,-19345,10548,8797,-10075,5493.6,4581.8
0.14983,-19370,9461.9,9907.6,-10088,4928.1,5160.2
0.15,-19311,8335.5,10976,-10058,4341.4,5716.5
0.15017,-19170,7173.3,11997,-9984.5,3736.1,6248.3
0.15035,-18947,5980.4,12966,-9868.2,3114.8,6753.4
0.15052,-18642,4761.9,13881,-9709.6,2480.2,7229.4
0.15069,-18258,3523,14735,-9509.4,1834.9,7674.5
0.15087,-17795,2268.9,15526,-9268.4,1181.7,8086.7
0.15104,-17256,1005.1,16251,-8987.7,523.51,8464.2
0.15121,-16644,-262.93,16906,-8668.5,-136.94,8805.4
0.15139,-15959,-1529.9,17489,-8312.1,-796.81,9108.9
0.15156,-15207,-2790.3,17997,-7920.1,-1453.3,9373.4
0.15173,-14389,-4038.7,18427,-7494.1,-2103.5,9597.6
0.15191,-13509,-5269.8,18779,-7036.1,-2744.7,9780.7
0.15208,-12572,-6478.3,19050,-6547.8,-3374.1,9921.9
0.15225,-11581,-7659,19240,-6031.5,-3989.1,10021
0.15242,-10540,-8806.9,19347,-5489.4,-4586.9,10076
0.1526,-9453.5,-9917.1,19371,-4923.7,-5165.2,10089
0.15277,-8326.9,-10985,19312,-4336.9,-5721.2,10058
0.15294,-7164.6,-12005,19170,-3731.6,-6252.8,9984.4
0.15312,-5971.6,-12974,18946,-3110.2,-6757.5,9867.8
0.15329,-4753.1,-13888,18641,-2475.6,-7233.3,9708.9
0.15346,-3514.1,-14742,18256,-1830.3,-7678.1,9508.4
0.15364,-2260.1,-15533,17793,-1177.2,-8090,9267.2
0.15381,-996.46,-16257,17254,-518.99,-8467.2,8986.2
0.15398,271.49,-16912,16640,141.4,-8808.2,8666.8
0.15416,1538.3,-17494,15956,801.18,-9111.3,8310.2
0.15433,2798.4,-18001,15203,1457.5,-9375.5,7918
0.1545,4046.6,-18431,14384,2107.6,-9599.5,7491.9
0.15468,5277.5,-18782,13505,2748.7,-9782.3,7033.6
0.15485,6485.7,-19053,12567,3378,-9923.2,6545.3
0.15502,7666.1,-19242,11575,3992.8,-10022,6028.9
0.1552,8813.7,-19348,10534,4590.5,-10077,5486.7
0.15537,9923.5,-19372,9448.2,5168.5,-10089,4920.9
0.15554,10991,-19312,8321.5,5724.4,-10059,4334.1
0.15572,12011,-19170,7159.2,6255.7,-9984.5,3728.7
0.15589,12980,-18946,5966.2,6760.3,-9867.7,3107.4
0.15606,13893,-18641,4747.7,7235.9,-9708.6,2472.7
0.15624,14747,-18255,3508.8,7680.5,-9508,1827.5
0.15641,15537,-17792,2254.9,8092.2,-9266.6,1174.4
0.15658,16261,-17252,991.34,8469.2,-8985.5,516.32
0.15676,16915,-16639,-276.46,8809.9,-8665.9,-143.99
0.15693,17497,-15954,-1543.1,9112.9,-8309.3,-803.68
0.1571,18004,-15201,-2803.1,9376.9,-7917,-1459.9
0.15727,18433,-14382,-4051,9600.7,-7490.8,-2109.9
0.15745,18784,-13502,-5281.7,9783.4,-7032.5,-2750.9
0.15762,19054,-12565,-6489.7,9924.2,-6544.1,-3380
0.15779,19243,-11573,-7669.9,10022,-6027.7,-3994.7
0.15797,19349,-10532,-8817.2,10078,-5485.5,-4592.3
0.15814,19373,-9446,-9926.8,10090,-4919.8,-5170.2
0.15831,19313,-8319.3,-10994,10059,-4333,-5726
0.15849,19171,-7157.1,-12014,9984.8,-3727.6,-6257.2
0.15866,18947,-5964.2,-12982,9868,-3106.3,-6761.6
0.15883,18641,-4745.7,-13895,9708.9,-2471.7,-7237.1
0.15901,18256,-3507,-14749,9508.2,-1826.6,-7681.6
0.15918,17792,-2253.2,-15539,9266.7,-1173.6,-8093.2
0.15935,17252,-989.81,-16263,8985.6,-515.53,-8470.1
0.15953,16639,277.83,-16917,8666.1,144.7,-8810.8
0.1597,15954,1544.3,-17498,8309.4,804.31,-9113.7
0.15987,15201,2804.1,-18005,7917.1,1460.5,-9377.6
0.16005,14383,4051.9,-18435,7491,2110.4,-9601.4
0.16022,13503,5282.4,-18785,7032.7,2751.2,-9784
0.16039,12565,6490.2,-19055,6544.4,3380.3,-9924.7
0.16057,11574,7670.3,-19244,6028.1,3994.9,-10023
0.16074,10533,8817.5,-19350,5485.9,4592.4,-10078
0.16091,9446.9,9926.9,-19374,4920.3,5170.3,-10091
0.16109,8320.4,10994,-19314,4333.5,5726,-10060
0.16126,7158.3,12014,-19172,3728.3,6257.2,-9985.4
0.16143,5965.6,12982,-18948,3107.1,6761.6,-9868.6
0.16161,4747.3,13895,-18642,2472.6,7237,-9709.6
0.16178,3508.7,14748,-18257,1827.5,7681.5,-9508.9
0.16195,2255.2,15539,-17794,1174.6,8093,-9267.6
0.16212,991.91,16262,-17254,516.62,8470,-8986.6
0.1623,-275.57,16916,-16641,-143.52,8810.7,-8667.1
0.16247,-1541.9,17498,-15956,-803.05,9113.6,-8310.6
0.16264,-2801.6,18005,-15203,-1459.1,9377.6,-7918.4
0.16282,-4049.2,18435,-14385,-2109,9601.4,-7492.4
0.16299,-5279.6,18785,-13506,-2749.8,9784.1,-7034.3
0.16316,-6487.3,19056,-12569,-3378.8,9924.9,-6546.1
0.16334,-7667.3,19245,-11577,-3993.4,10023,-6029.9
0.16351,-8814.5,19351,-10537,-4590.9,10079,-5487.9
0.16368,-9923.9,19375,-9450.9,-5168.7,10091,-4922.4
0.16386,-10991,19316,-8324.7,-5724.4,10060,-4335.8
0.16403,-12011,19174,-7162.9,-6255.6,9986.3,-3730.7
0.1642,-12979,18950,-5970.4,-6760,9869.6,-3109.6
0.16438,-13892,18645,-4752.4,-7235.5,9710.8,-2475.2
0.16455,-14746,18260,-3514.1,-7680.1,9510.3,-1830.2
0.16472,-15536,17797,-2260.7,-8091.7,9269.2,-1177.4
0.1649,-16260,17258,-997.66,-8468.8,8988.4,-519.61
0.16507,-16914,16645,269.65,-8809.6,8669.1,140.44
0.16524,-17496,15961,1535.8,-9112.7,8312.8,799.89
0.16542,-18003,15208,2795.4,-9376.8,7920.9,1455.9
0.16559,-18433,14391,4043,-9600.8,7495.1,2105.7
0.16576,-18785,13511,5273.3,-9783.7,7037.2,2746.5
0.16594,-19055,12575,6481,-9924.7,6549.2,3375.5
0.16611,-19245,11584,7661,-10023,6033.2,3990.1
0.16628,-19352,10544,8808.2,-10079,5491.4,4587.6
0.16645,-19376,9458.2,9917.7,-10092,4926.1,5165.5
0.16663,-19317,8332.4,10985,-10061,4339.8,5721.2
0.1668,-19176,7170.9,12005,-9987.4,3734.8,6252.5
0.16697,-18952,5978.8,12974,-9871,3113.9,6757.1
0.16715,-18648,4761.1,13887,-9712.4,2479.7,7232.7
0.16732,-18264,3523,14741,-9512.3,1834.9,7677.4
0.16749,-17801,2269.9,15531,-9271.5,1182.2,8089.3
0.16767,-17263,1007.1,16256,-8991,524.51,8466.5
0.16784,-16650,-260.06,16910,-8672.1,-135.45,8807.5
0.16801,-15967,-1526.1,17493,-8316.1,-794.82,9110.9
0.16819,-15215,-2785.5,18001,-7924.5,-1450.8,9375.3
0.16836,-14398,-4033.1,18431,-7499,-2100.6,9599.6
0.16853,-13520,-5263.4,18783,-7041.4,-2741.3,9782.8
0.16871,-12583,-6471.1,19054,-6553.8,-3370.4,9924.2
0.16888,-11593,-7651.2,19244,-6038.1,-3985,10023
0.16905,-10553,-8798.6,19352,-5496.6,-4582.6,10079
0.16923,-9468.6,-9908.3,19377,-4931.6,-5160.6,10092
0.1694,-8343.3,-10976,19319,-4345.5,-5716.5,10062
0.16957,-7182.3,-11996,19178,-3740.8,-6247.9,9988.7
0.16975,-5990.6,-12965,18956,-3120.1,-6752.7,9872.8
0.16992,-4773.3,-13879,18652,-2486.1,-7228.5,9714.6
0.17009,-3535.6,-14733,18269,-1841.4,-7673.5,9514.9
0.17027,-2282.7,-15524,17807,-1188.9,-8085.6,9274.5
0.17044,-1020.2,-16249,17269,-531.34,-8463.2,8994.5
0.17061,246.76,-16905,16658,128.52,-8804.5,8676
0.17079,1512.6,-17488,15975,787.83,-9108.3,8320.4
0.17096,2772,-17996,15224,1443.8,-9373,7929.3
0.17113,4019.6,-18428,14408,2093.5,-9597.7,7504.2
0.1713,5249.9,-18780,13530,2734.3,-9781.4,7047.1
0.17148,6457.8,-19053,12595,3363.4,-9923.2,6559.8
0.17165,7638,-19243,11605,3978.1,-10023,6044.5
0.17182,8785.7,-19352,10566,4575.9,-10079,5503.3
0.172,9895.7,-19378,9482.2,5154,-10093,4938.7
0.17217,10963,-19321,8357.5,5710.1,-10063,4352.9
0.17234,11984,-19181,7197.1,6241.8,-9990.3,3748.5
0.17252,12954,-18960,6005.9,6746.8,-9874.9,3128.1
0.17269,13868,-18657,4789.1,7223,-9717.3,2494.3
0.17286,14723,-18275,3551.8,7668.3,-9518.1,1849.9
0.17304,15515,-17814,2299.3,8080.8,-9278.3,1197.5
0.17321,16241,-17278,1037,8458.7,-8998.8,540.09
0.17338,16897,-16667,-229.75,8800.6,-8680.9,-119.66
0.17356,17481,-15986,-1495.5,9104.7,-8325.8,-778.9
0.17373,17990,-15236,-2754.8,9370,-7935.2,-1434.8
0.1739,18423,-14420,-4002.4,9595.2,-7510.7,-2084.6
0.17408,18777,-13544,-5232.8,9779.4,-7054,-2725.4
0.17425,19050,-12609,-6440.9,9921.9,-6567.2,-3354.6
0.17442,19242,-11621,-7621.4,10022,-6052.4,-3969.5
0.1746,19352,-10582,-8769.4,10079,-5511.7,-4567.4
0.17477,19379,-9499.1,-9879.8,10093,-4947.4,-5145.7
0.17494,19323,-8375.1,-10948,10064,-4362,-5702.1
0.17512,19185,-7215.3,-11970,9992.1,-3758,-6234.1
0.17529,18965,-6024.8,-12940,9877.4,-3137.9,-6739.5
0.17546,18663,-4808.5,-13855,9720.5,-2504.4,-7216
0.17564,18282,-3571.6,-14711,9522,-1860.2,-7661.8
0.17581,17823,-2319.5,-15504,9282.8,-1208.1,-8074.8
0.17598,17288,-1057.5,-16230,9004,-550.79,-8453.2
0.17615,16679,209,-16888,8686.7,108.85,-8795.6
0.17633,15998,1474.6,-17473,8332.3,768.03,-9100.4
0.1765,15249,2733.9,-17983,7942.3,1423.9,-9366.2
0.17667,14435,3981.5,-18417,7518.4,2073.7,-9592.1
0.17685,13560,5212.1,-18772,7062.4,2714.6,-9777
0.17702,12626,6420.4,-19047,6576.2,3344,-9920.1
0.17719,11639,7601.3,-19240,6061.8,3959,-10021
0.17737,10602,8749.7,-19351,5521.7,4557.1,-10079
0.17754,9519.1,9860.7,-19380,4957.9,5135.8,-10094
0.17771,8396,10930,-19326,4372.9,5692.5,-10065
0.17789,7237,11952,-19189,3769.3,6224.9,-9994.2
0.17806,6047.2,12923,-18970,3149.6,6730.7,-9880.2
0.17823,4831.5,13839,-18670,2516.4,7207.7,-9724.1
0.17841,3595.1,14696,-18291,1872.5,7654,-9526.4
0.17858,2343.5,15490,-17833,1220.6,8067.5,-9288.1
0.17875,1081.8,16217,-17299,563.43,8446.6,-9010
0.17893,-184.49,16876,-16692,-96.088,8789.6,-8693.5
0.1791,-1450,17463,-16013,-755.2,9095.1,-8339.9
0.17927,-2709.3,17974,-15265,-1411.1,9361.7,-7950.6
0.17945,-3957,18410,-14453,-2060.9,9588.3,-7527.4
0.17962,-5187.8,18766,-13578,-2702,9774,-7072.1
0.17979,-6396.4,19043,-12646,-3331.5,9918,-6586.5
0.17997,-7577.7,19238,-11660,-3946.7,10020,-6072.8
0.18014,-8726.6,19350,-10624,-4545.1,10078,-5533.2
0.18031,-9838.3,19381,-9542.4,-5124.1,10094,-4970
0.18048,-10908,19328,-8420.3,-5681.2,10067,-4385.6
0.18066,-11931,19193,-7262.2,-6214.1,9996.5,-3782.4
0.18083,-12903,18976,-6073.1,-6720.4,9883.4,-3163.1
0.181,-13820,18678,-4858.1,-7198,9728.2,-2530.3
0.18118,-14678,18300,-3622.4,-7644.8,9531.5,-1886.6
0.18135,-15473,17845,-2371.2,-8059.1,9294,-1235
0.18152,-16203,17312,-1109.8,-8438.9,9016.9,-578.04
0.1817,-16863,16706,156.2,-8782.6,8701.3,81.356
0.18187,-17451,16029,1421.6,-9088.9,8348.5,740.4
0.18204,-17964,15283,2680.9,-9356.4,7960.1,1396.3
0.18222,-18401,14472,3928.7,-9583.9,7537.7,2046.2
0.18239,-18759,13600,5159.7,-9770.5,7083.2,2687.4
0.18256,-19038,12669,6368.8,-9915.4,6598.4,3317.1
0.18274,-19235,11684,7550.6,-10018,6085.4,3932.6
0.18291,-19349,10649,8700.2,-10078,5546.5,4531.3
0.18308,-19382,9569,9812.6,-10095,4983.8,5110.7
0.18326,-19331,8447.9,10883,-10068,4400,5668.3
0.18343,-19198,7290.8,11907,-9999,3797.3,6201.7
0.1836,-18983,6102.6,12880,-9887,3178.5,6708.6
0.18378,-18687,4888.4,13799,-9732.8,2546,7186.8
0.18395,-18311,3653.3,14658,-9537.1,1902.8,7634.4
0.18412,-17857,2402.6,15455,-9300.7,1251.4,8049.4
0.1843,-17327,1141.7,16186,-9024.6,594.62,8430
0.18447,-16723,-124.12,16847,-8710,-64.648,8774.7
0.18464,-16048,-1389.4,17437,-8358.2,-723.63,9081.9
0.18482,-15304,-2648.7,17953,-7970.8,-1379.5,9350.3
0.18499,-14495,-3896.7,18391,-7549.3,-2029.5,9578.8
0.18516,-13624,-5128,18752,-7095.6,-2670.9,9766.5
0.18533,-12694,-6337.5,19032,-6611.7,-3300.8,9912.4
0.18551,-11711,-7519.9,19231,-6099.5,-3916.6,10016
0.18568,-10678,-8670.2,19348,-5561.3,-4515.7,10077
0.18585,-9598.8,-9783.5,19382,-4999.4,-5095.6,10095
0.18603,-8479,-10855,19334,-4416.1,-5653.7,10070
0.1862,-7323,-11880,19203,-3814,-6187.7,10002
0.18637,-6135.7,-12855,18991,-3195.7,-6695.2,9890.9
0.18655,-4922.3,-13775,18697,-2563.7,-7174.2,9737.9
0.18672,-3687.9,-14635,18323,-1920.8,-7622.6,9543.4
0.18689,-2437.8,-15434,17872,-1269.7,-8038.5,9308.1
0.18707,-1177.3,-16166,17344,-613.17,-8420,9033.2
0.18724,88.235,-16830,16742,45.956,-8765.6,8719.7
0.18741,1353.4,-17422,16068,704.88,-9073.9,8369
0.18759,2612.7,-17939,15327,1360.8,-9343.4,7982.6
0.18776,3860.9,-18380,14519,2010.9,-9573,7562.1
0.18793,5092.6,-18743,13650,2652.4,-9761.9,7109.4
0.18811,6302.6,-19025,12723,3282.6,-9909,6626.4
0.18828,7485.7,-19227,11741,3898.8,-10014,6115.1
0.18845,8636.9,-19346,10709,4498.4,-10076,5577.8
0.18863,9751.1,-19383,9631.9,5078.7,-10095,5016.6
0.1888,10824,-19337,8513.4,5637.4,-10071,4434.1
0.18897,11850,-19209,7358.6,6172.1,-10005,3832.6
0.18915,12826,-18999,6172.4,6680.4,-9895.2,3214.8
0.18932,13748,-18707,4959.9,7160.2,-9743.5,2583.3
0.18949,14610,-18336,3726.3,7609.5,-9550.2,1940.8
0.18967,15410,-17887,2476.8,8026.3,-9316.3,1290
0.18984,16145,-17362,1216.7,8408.9,-9042.6,633.71
0.19001,16811,-16762,-48.521,8755.6,-8730.3,-25.271
0.19018,17405,-16091,-1313.5,9065,-8380.8,-684.14
0.19036,17924,-15352,-2573,9335.7,-7995.6,-1340.1
0.19053,18368,-14546,-3821.4,9566.6,-7576.3,-1990.3
0.1907,18733,-13679,-5053.5,9756.7,-7124.6,-2632
0.19088,19018,-12754,-6264.1,9905.2,-6642.6,-3262.5
0.19105,19222,-11774,-7447.9,10011,-6132.3,-3879.1
0.19122,19344,-10744,-8600,10075,-5595.9,-4479.2
0.1914,19384,-9668.2,-9715.4,10096,-5035.5,-5060.1
0.19157,19341,-8551.2,-10789,10073,-4453.7,-5619.4
0.19174,19215,-7397.7,-11817,10008,-3853,-6154.8
0.19192,19008,-6212.7,-12795,9899.8,-3235.8,-6664
0.19209,18719,-5001.2,-13718,9749.5,-2604.8,-7144.7
0.19226,18351,-3768.4,-14582,9557.7,-1962.7,-7595
0.19244,17904,-2519.6,-15385,9325.1,-1312.3,-8012.8
0.19261,17381,-1260,-16121,9052.8,-656.24,-8396.5
0.19278,16784,4.967,-16789,8741.9,2.587,-8744.5
0.19296,16116,1269.9,-17386,8393.7,661.39,-9055.1
0.19313,15379,2529.4,-17908,8009.8,1317.4,-9327.1
0.1933,14576,3778.1,-18354,7591.7,1967.7,-9559.4
0.19348,13711,5010.6,-18722,7141.2,2609.7,-9750.9
0.19365,12788,6221.8,-19010,6660.3,3240.5,-9900.9
0.19382,11810,7406.5,-19217,6151.1,3857.6,-10009
0.194,10782,8559.6,-19341,5615.6,4458.1,-10074
0.19417,9707.8,9676.2,-19384,5056.2,5039.7,-10096
0.19434,8592.4,10752,-19344,4475.2,5599.8,-10075
0.19452,7440.3,11781,-19221,3875.2,6136,-10011
0.19469,6256.6,12760,-19017,3258.6,6646,-9904.7
0.19486,5046.2,13685,-18731,2628.2,7127.7,-9756
0.19503,3814.3,14552,-18366,1986.6,7579.1,-9565.7
0.19521,2566.1,15356,-17923,1336.5,7998.1,-9334.6
0.19538,1307.1,16095,-17403,680.76,8383.1,-9063.8
0.19555,42.441,16766,-16808,22.105,8732.3,-8754.4
0.19573,-1222.4,17365,-16143,-636.64,9044.3,-8407.6
0.1959,-2481.9,17890,-15408,-1292.7,9317.7,-8025.1
0.19607,-3730.9,18339,-14608,-1943.2,9551.5,-7608.3
0.19625,-4964,18710,-13746,-2585.4,9744.5,-7159.1
0.19642,-6175.9,19000,-12825,-3216.6,9896.1,-6679.5
0.19659,-7361.5,19210,-11849,-3834.1,10005,-6171.3
0.19677,-8515.7,19339,-10823,-4435.3,10072,-5636.9
0.19694,-9633.6,19384,-9750.7,-5017.5,10096,-5078.5
0.19711,-10710,19347,-8637,-5578.4,10077,-4498.4
0.19729,-11742,19228,-7486.5,-6115.5,10015,-3899.2
0.19746,-12723,19027,-6304.1,-6626.5,9909.9,-3283.4
0.19763,-13650,18745,-5094.8,-7109.3,9762.9,-2653.6
0.19781,-14519,18383,-3863.9,-7561.8,9574.2,-2012.4
0.19798,-15326,17942,-2616.5,-7982.1,9344.9,-1362.8
0.19815,-16067,17425,-1358,-8368.4,9075.7,-707.29
0.19833,-16740,16834,-93.716,-8719,8767.8,-48.81
0.1985,-17342,16171,1171,-9032.5,8422.6,609.87
0.19867,-17870,15440,2430.6,-9307.5,8041.5,1266
0.19885,-18322,14642,3679.9,-9542.9,7626.2,1916.6
0.19902,-18696,13783,4913.6,-9737.6,7178.4,2559.1
0.19919,-18990,12864,6126.2,-9890.8,6700.1,3190.7
0.19936,-19204,11891,7312.8,-10002,6193.2,3808.8
0.19954,-19335,10867,8468.2,-10070,5659.9,4410.5
0.19971,-19384,9796.8,9587.6,-10096,5102.5,4993.5
0.19988,-19351,8684.9,10666,-10079,4523.4,5555.2
0.20006,-19235,7536.1,11699,-10018,3925,6093.3
0.20023,-19038,6355.2,12682,-9915.4,3310,6605.4
0.2004,-18759,5147.2,13612,-9770.2,2680.8,7089.4
0.20058,-18400,3917.3,14483,-9583.4,2040.2,7543.1
0.20075,-17963,2670.7,15292,-9355.8,1391,7964.8
0.20092,-17450,1412.8,16037,-9088.3,735.83,8352.5
0.2011,-16862,148.87,16713,-8782.2,77.536,8704.6
0.20127,-16202,-1115.7,17318,-8438.6,-581.08,9019.7
0.20144,-15474,-2375.5,17849,-8059.2,-1237.2,9296.4
0.20162,-14679,-3625.1,18304,-7645.4,-1888.1,9533.5
0.20179,-13822,-4859.3,18682,-7199.1,-2530.9,9730
0.20196,-12906,-6072.8,18979,-6722.1,-3162.9,9885
0.20214,-11936,-7260.5,19196,-6216.5,-3781.5,9998
0.20231,-10914,-8417.2,19331,-5684.5,-4383.9,10068
0.20248,-9846.2,-9538,19384,-5128.2,-4967.7,10096
0.20266,-8736.3,-10618,19355,-4550.2,-5530.4,10081
0.20283,-7589.2,-11653,19243,-3952.7,-6069.4,10022
0.203,-6409.9,-12639,19049,-3338.5,-6582.7,9921.1
0.20318,-5203.2,-13570,18774,-2710,-7067.9,9777.9
0.20335,-3974.4,-14444,18419,-2070,-7523,9593
0.20352,-2728.7,-15257,17985,-1421.2,-7946.1,9367.3
0.2037,-1471.5,-16004,17475,-766.38,-8335.4,9101.7
0.20387,-207.91,-16683,16891,-108.29,-8689.1,8797.4
0.20404,1056.5,-17291,16235,550.26,-9005.9,8455.7
0.20421,2316.4,-17826,15510,1206.5,-9284.4,8077.9
0.20439,3566.4,-18285,14718,1857.5,-9523.3,7665.8
0.20456,4801.3,-18666,13864,2500.7,-9721.7,7221.1
0.20473,6015.7,-18967,12952,3133.2,-9878.7,6745.6
0.20491,7204.4,-19188,11983,3752.3,-9993.7,6241.4
0.20508,8362.5,-19327,10964,4355.5,-10066,5710.7
0.20525,9485,-19384,9898.8,4940.1,-10096,5155.6
0.20543,10567,-19358,8791,5503.7,-10082,4578.7
0.2056,11604,-19250,7645.9,6043.9,-10026,3982.2
0.20577,12592,-19060,6468.2,6558.4,-9927.2,3368.8
0.20595,13526,-18789,5263,7044.9,-9786,2741.1
0.20612,14403,-18438,4035.4,7501.5,-9603.2,2101.7
0.20629,15218,-18009,2790.6,7926.1,-9379.5,1453.4
0.20647,15969,-17503,1534,8317,-9115.9,798.95
0.20664,16651,-16922,270.86,8672.5,-8813.6,141.07
0.20681,17263,-16270,-993.4,8991.1,-8473.7,-517.4
0.20699,17801,-15548,-2253.4,9271.5,-8097.8,-1173.7
0.20716,18264,-14760,-3503.9,9512.4,-7687.4,-1824.9
0.20733,18649,-13909,-4739.4,9712.8,-7244.4,-2468.4
0.20751,18954,-12999,-5954.7,9871.9,-6770.5,-3101.4
0.20768,19179,-12034,-7144.7,9989,-6267.8,-3721.2
0.20785,19322,-11018,-8304.2,10064,-5738.5,-4325.1
0.20803,19383,-9954.7,-9428.5,10095,-5184.7,-4910.7
0.2082,19362,-8849.2,-10513,10084,-4608.9,-5475.3
0.20837,19258,-7706,-11552,10030,-4013.5,-6016.7
0.20855,19072,-6530.1,-12542,9933.5,-3401.1,-6532.4
0.20872,18805,-5326.4,-13479,9794.5,-2774.2,-7020.4
0.20889,18459,-4100.1,-14359,9613.9,-2135.4,-7478.4
0.20906,18033,-2856.3,-15177,9392.4,-1487.7,-7904.7
0.20924,17531,-1600.4,-15931,9130.9,-833.55,-8297.4
0.20941,16955,-337.72,-16617,8830.6,-175.9,-8654.7
0.20958,16306,926.39,-17232,8492.8,482.49,-8975.3
0.20976,15588,2186.5,-17775,8118.8,1138.8,-9257.6
0.20993,14804,3437.4,-18241,7710.3,1790.3,-9500.6
0.2101,13957,4673.6,-18630,7269,2434.2,-9703.2
0.21028,13050,5889.9,-18940,6796.8,3067.7,-9864.5
0.21045,12088,7081.2,-19169,6295.7,3688.1,-9983.9
0.21062,11074,8242.3,-19317,5767.9,4292.9,-10061
0.2108,10014,9368.4,-19382,5215.5,4879.4,-10095
0.21097,8910.6,10455,-19365,4641,5445.1,-10086
0.21114,7769.6,11496,-19266,4046.7,5987.7,-10034
0.21132,6595.6,12489,-19085,3435.2,6504.8,-9940
0.21149,5393.5,13429,-18822,2809.1,6994.2,-9803.4
0.21166,4168.5,14312,-18480,2171.1,7454,-9625.1
0.21184,2925.8,15133,-18059,1523.9,7882,-9405.8
0.21201,1670.7,15891,-17562,870.16,8276.5,-9146.6
0.21218,408.5,16581,-16989,212.76,8635.7,-8848.5
0.21236,-855.44,17200,-16345,-445.54,8958.3,-8512.8
0.21253,-2115.7,17746,-15630,-1101.9,9242.8,-8140.9
0.2127,-3367,18217,-14850,-1753.6,9488,-7734.4
0.21288,-4603.9,18610,-14006,-2397.9,9692.9,-7295
0.21305,-5821.3,18925,-13103,-3031.9,9856.5,-6824.6
0.21322,-7013.9,19158,-12144,-3653.1,9978.3,-6325.2
0.21339,-8176.7,19311,-11134,-4258.7,10058,-5798.9
0.21357,-9304.7,19381,-10076,-4846.2,10094,-5248
0.21374,-10393,19369,-8975.5,-5413.1,10088,-4674.7
0.21391,-11437,19274,-7836.7,-5957,10039,-4081.6
0.21409,-12433,19098,-6664.7,-6475.5,9946.7,-3471.2
0.21426,-13376,18840,-5464.4,-6966.6,9812.6,-2846
0.21443,-14262,18502,-4240.8,-7428,9636.7,-2208.7
0.21461,-15087,18086,-2999.2,-7857.8,9419.9,-1562.1
0.21478,-15848,17593,-1744.9,-8254.2,9163,-908.81
0.21495,-16542,17025,-483.21,-8615.6,8867.3,-251.67
0.21513,-17165,16385,780.54,-8940.3,8533.8,406.53
0.2153,-17716,15675,2041,-9227,8164.1,1063
0.21547,-18191,14898,3292.7,-9474.6,7759.6,1714.9
0.21565,-18589,14059,4530.4,-9681.8,7322.2,2359.6
0.21582,-18908,13159,5748.9,-9847.9,6853.7,2994.2
0.21599,-19147,12204,6942.9,-9972.2,6356.1,3616.1
0.21617,-19304,11196,8107.4,-10054,5831.5,4222.6
0.21634,-19379,10142,9237.4,-10093,5282.1,4811.1
0.21651,-19372,9043.7,10328,-10090,4710.2,5379.3
0.21669,-19282,7907.3,11375,-10043,4118.4,5924.5
0.21686,-19111,6737.4,12374,-9953.6,3509.1,6444.6
0.21703,-18858,5538.9,13320,-9822.1,2884.8,6937.3
0.21721,-18526,4316.8,14209,-9648.8,2248.3,7400.5
0.21738,-18114,3076.5,15038,-9434.5,1602.3,7832.2
0.21755,-17626,1823,15803,-9180.2,949.49,8230.7
0.21773,-17063,561.86,16501,-8886.8,292.63,8594.2
0.2179,-16427,-701.68,17129,-8555.7,-365.46,8921.2
0.21807,-15722,-1962.2,17684,-8188.3,-1022,9210.3
0.21824,-14949,-3214.4,18164,-7786.1,-1674.2,9460.2
0.21842,-14113,-4452.9,18566,-7350.8,-2319.2,9670
0.21859,-13218,-5672.5,18890,-6884.3,-2954.4,9838.7
0.21876,-12266,-6868,19134,-6388.5,-3577.1,9965.6
0.21894,-11262,-8034.3,19296,-5865.6,-4184.5,10050
0.21911,-10210,-9166.5,19377,-5317.9,-4774.2,10092
0.21928,-9115.2,-10260,19375,-4747.5,-5343.6,10091
0.21946,-7981.4,-11309,19291,-4157,-5890.3,10047
0.21963,-6813.7,-12311,19125,-3548.8,-6411.9,9960.7
0.2198,-5617.1,-13260,18877,-2925.6,-6906.3,9831.9
0.21998,-4396.6,-14153,18550,-2289.9,-7371.4,9661.3
0.22015,-3157.5,-14986,18143,-1644.5,-7805.2,9449.7
0.22032,-1905,-15755,17660,-992.2,-8205.8,9198
