time,v2_0
6.170000e+00,14568.980784
6.170050e+00,14456.608614
6.170100e+00,14341.017263
6.170150e+00,14222.232471
6.170200e+00,14100.280689
6.170250e+00,13975.189074
6.170300e+00,13846.985480
6.170350e+00,13715.698457
6.170400e+00,13581.357239
6.170450e+00,13443.991740
6.170500e+00,13303.632551
6.170550e+00,13160.310925
6.170600e+00,13014.058779
6.170650e+00,12864.908678
6.170700e+00,12712.893836
6.170750e+00,12558.048104
6.170800e+00,12400.405962
6.170850e+00,12240.002514
6.170900e+00,12076.873479
6.170950e+00,11911.055183
6.171000e+00,11742.584549
6.171050e+00,11571.499093
6.171100e+00,11397.836911
6.171150e+00,11221.636676
6.171200e+00,11042.937623
6.171250e+00,10861.779544
6.171300e+00,10678.202781
6.171350e+00,10492.248211
6.171400e+00,10303.957244
6.171450e+00,10113.371807
6.171500e+00,9920.534340
6.171550e+00,9725.487784
6.171600e+00,9528.275572
6.171650e+00,9328.941619
6.171700e+00,9127.530312
6.171750e+00,8924.086502
6.171800e+00,8718.655492
6.171850e+00,8511.283027
6.171900e+00,8302.015284
6.171950e+00,8090.898863
6.172000e+00,7877.980775
6.172050e+00,7663.308433
6.172100e+00,7446.929640
6.172150e+00,7228.892578
6.172200e+00,7009.245801
6.172250e+00,6788.038219
6.172300e+00,6565.319091
6.172350e+00,6341.138011
6.172400e+00,6115.544900
6.172450e+00,5888.589992
6.172500e+00,5660.323827
6.172550e+00,5430.797234
6.172600e+00,5200.061323
6.172650e+00,4968.167476
6.172700e+00,4735.167330
6.172750e+00,4501.112769
6.172800e+00,4266.055913
6.172850e+00,4030.049103
6.172900e+00,3793.144893
6.172950e+00,3555.396038
6.173000e+00,3316.855479
6.173050e+00,3077.576334
6.173100e+00,2837.611885
6.173150e+00,2597.015567
6.173200e+00,2355.840957
6.173250e+00,2114.141759
6.173300e+00,1871.971794
6.173350e+00,1629.384988
6.173400e+00,1386.435361
6.173450e+00,1143.177012
6.173500e+00,899.664110
6.173550e+00,655.950880
6.173600e+00,412.091592
6.173650e+00,168.140548
6.173700e+00,-75.847928
6.173750e+00,-319.819506
6.173800e+00,-563.719859
6.173850e+00,-807.494675
6.173900e+00,-1051.089670
6.173950e+00,-1294.450600
6.174000e+00,-1537.523276
6.174050e+00,-1780.253568
6.174100e+00,-2022.587427
6.174150e+00,-2264.470889
6.174200e+00,-2505.850093
6.174250e+00,-2746.671287
6.174300e+00,-2986.880847
6.174350e+00,-3226.425283
6.174400e+00,-3465.251253
6.174450e+00,-3703.305575
6.174500e+00,-3940.535241
6.174550e+00,-4176.887423
6.174600e+00,-4412.309492
6.174650e+00,-4646.749024
6.174700e+00,-4880.153813
6.174750e+00,-5112.471886
6.174800e+00,-5343.651510
6.174850e+00,-5573.641207
6.174900e+00,-5802.389762
6.174950e+00,-6029.846239
6.175000e+00,-6255.959987
6.175050e+00,-6480.680655
6.175100e+00,-6703.958204
6.175150e+00,-6925.742913
6.175200e+00,-7145.985396
6.175250e+00,-7364.636611
6.175300e+00,-7581.647867
6.175350e+00,-7796.970841
6.175400e+00,-8010.557585
6.175450e+00,-8222.360537
6.175500e+00,-8432.332535
6.175550e+00,-8640.426821
6.175600e+00,-8846.597058
6.175650e+00,-9050.797335
6.175700e+00,-9252.982182
6.175750e+00,-9453.106576
6.175800e+00,-9651.125953
6.175850e+00,-9846.996220
6.175900e+00,-10040.673760
6.175950e+00,-10232.115445
6.176000e+00,-10421.278645
6.176050e+00,-10608.121238
6.176100e+00,-10792.601617
6.176150e+00,-10974.678703
6.176200e+00,-11154.311951
6.176250e+00,-11331.461361
6.176300e+00,-11506.087485
6.176350e+00,-11678.151438
6.176400e+00,-11847.614905
6.176450e+00,-12014.440150
6.176500e+00,-12178.590024
6.176550e+00,-12340.027975
6.176600e+00,-12498.718054
6.176650e+00,-12654.624925
6.176700e+00,-12807.713870
6.176750e+00,-12957.950799
6.176800e+00,-13105.302258
6.176850e+00,-13249.735436
6.176900e+00,-13391.218169
6.176950e+00,-13529.718953
6.177000e+00,-13665.206947
6.177050e+00,-13797.651980
6.177100e+00,-13927.024560
6.177150e+00,-14053.295878
6.177200e+00,-14176.437817
6.177250e+00,-14296.422955
6.177300e+00,-14413.224574
6.177350e+00,-14526.816666
6.177400e+00,-14637.173935
6.177450e+00,-14744.271808
6.177500e+00,-14848.086436
6.177550e+00,-14948.594702
6.177600e+00,-15045.774225
6.177650e+00,-15139.603365
6.177700e+00,-15230.061229
6.177750e+00,-15317.127674
6.177800e+00,-15400.783312
6.177850e+00,-15481.009514
6.177900e+00,-15557.788416
6.177950e+00,-15631.102921
6.178000e+00,-15700.936705
6.178050e+00,-15767.274215
6.178100e+00,-15830.100681
6.178150e+00,-15889.402112
6.178200e+00,-15945.165303
6.178250e+00,-15997.377838
6.178300e+00,-16046.028089
6.178350e+00,-16091.105224
6.178400e+00,-16132.599205
6.178450e+00,-16170.500791
6.178500e+00,-16204.801544
6.178550e+00,-16235.493825
6.178600e+00,-16262.570800
6.178650e+00,-16286.026440
6.178700e+00,-16305.855521
6.178750e+00,-16322.053629
6.178800e+00,-16334.617156
6.178850e+00,-16343.543305
6.178900e+00,-16348.830088
6.178950e+00,-16350.476329
6.179000e+00,-16348.481660
6.179050e+00,-16342.846527
6.179100e+00,-16333.572183
6.179150e+00,-16320.660695
6.179200e+00,-16304.114937
6.179250e+00,-16283.938595
6.179300e+00,-16260.136160
6.179350e+00,-16232.712935
6.179400e+00,-16201.675024
6.179450e+00,-16167.029341
6.179500e+00,-16128.783599
6.179550e+00,-16086.946316
6.179600e+00,-16041.526807
6.179650e+00,-15992.535188
6.179700e+00,-15939.982367
6.179750e+00,-15883.880048
6.179800e+00,-15824.240722
6.179850e+00,-15761.077671
6.179900e+00,-15694.404960
6.179950e+00,-15624.237436
6.180000e+00,-15550.590723
6.180050e+00,-15473.481221
6.180100e+00,-15392.926101
6.180150e+00,-15308.943301
6.180200e+00,-15221.551523
6.180250e+00,-15130.770227
6.180300e+00,-15036.619628
6.180350e+00,-14939.120691
6.180400e+00,-14838.295128
6.180450e+00,-14734.165390
6.180500e+00,-14626.754666
6.180550e+00,-14516.086873
6.180600e+00,-14402.186655
6.180650e+00,-14285.079375
6.180700e+00,-14164.791111
6.180750e+00,-14041.348648
6.180800e+00,-13914.779475
6.180850e+00,-13785.111776
6.180900e+00,-13652.374426
6.180950e+00,-13516.596982
6.181000e+00,-13377.809679
6.181050e+00,-13236.043423
6.181100e+00,-13091.329781
6.181150e+00,-12943.700979
6.181200e+00,-12793.189891
6.181250e+00,-12639.830033
6.181300e+00,-12483.655554
6.181350e+00,-12324.701231
6.181400e+00,-12163.002461
6.181450e+00,-11998.595250
6.181500e+00,-11831.516209
6.181550e+00,-11661.802542
6.181600e+00,-11489.492042
6.181650e+00,-11314.623078
6.181700e+00,-11137.234591
6.181750e+00,-10957.366080
6.181800e+00,-10775.057600
6.181850e+00,-10590.349745
6.181900e+00,-10403.283648
6.181950e+00,-10213.900964
6.182000e+00,-10022.243865
6.182050e+00,-9828.355028
6.182100e+00,-9632.277628
6.182150e+00,-9434.055329
6.182200e+00,-9233.732270
6.182250e+00,-9031.353059
6.182300e+00,-8826.962761
6.182350e+00,-8620.606891
6.182400e+00,-8412.331399
6.182450e+00,-8202.182664
6.182500e+00,-7990.207482
6.182550e+00,-7776.453055
6.182600e+00,-7560.966983
6.182650e+00,-7343.797248
6.182700e+00,-7124.992211
6.182750e+00,-6904.600596
6.182800e+00,-6682.671477
6.182850e+00,-6459.254275
6.182900e+00,-6234.398741
6.182950e+00,-6008.154944
6.183000e+00,-5780.573264
6.183050e+00,-5551.704380
6.183100e+00,-5321.599255
6.183150e+00,-5090.309129
6.183200e+00,-4857.885506
6.183250e+00,-4624.380142
6.183300e+00,-4389.845033
6.183350e+00,-4154.332406
6.183400e+00,-3917.894704
6.183450e+00,-3680.584577
6.183500e+00,-3442.454869
6.183550e+00,-3203.558607
6.183600e+00,-2963.948987
6.183650e+00,-2723.679367
6.183700e+00,-2482.803248
6.183750e+00,-2241.374270
6.183800e+00,-1999.446193
6.183850e+00,-1757.072889
6.183900e+00,-1514.308331
6.183950e+00,-1271.206576
6.184000e+00,-1027.821758
6.184050e+00,-784.208075
6.184100e+00,-540.419773
6.184150e+00,-296.511140
6.184200e+00,-52.536489
6.184250e+00,191.449853
6.184300e+00,435.393555
6.184350e+00,679.240294
6.184400e+00,922.935773
6.184450e+00,1166.425725
6.184500e+00,1409.655930
6.184550e+00,1652.572225
6.184600e+00,1895.120518
6.184650e+00,2137.246800
6.184700e+00,2378.897153
6.184750e+00,2620.017766
6.184800e+00,2860.554949
6.184850e+00,3100.455137
6.184900e+00,3339.664910
6.184950e+00,3578.131001
6.185000e+00,3815.800309
6.185050e+00,4052.619910
6.185100e+00,4288.537069
6.185150e+00,4523.499253
6.185200e+00,4757.454139
6.185250e+00,4990.349632
6.185300e+00,5222.133870
6.185350e+00,5452.755241
6.185400e+00,5682.162388
6.185450e+00,5910.304229
6.185500e+00,6137.129961
6.185550e+00,6362.589075
6.185600e+00,6586.631365
6.185650e+00,6809.206943
6.185700e+00,7030.266244
6.185750e+00,7249.760045
6.185800e+00,7467.639469
6.185850e+00,7683.855997
6.185900e+00,7898.361485
6.185950e+00,8111.108165
6.186000e+00,8322.048663
6.186050e+00,8531.136008
6.186100e+00,8738.323640
6.186150e+00,8943.565423
6.186200e+00,9146.815654
6.186250e+00,9348.029074
6.186300e+00,9547.160876
6.186350e+00,9744.166718
6.186400e+00,9939.002732
6.186450e+00,10131.625530
6.186500e+00,10321.992221
6.186550e+00,10510.060414
6.186600e+00,10695.788229
6.186650e+00,10879.134310
6.186700e+00,11060.057829
6.186750e+00,11238.518498
6.186800e+00,11414.476578
6.186850e+00,11587.892886
6.186900e+00,11758.728808
6.186950e+00,11926.946301
6.187000e+00,12092.507906
6.187050e+00,12255.376757
6.187100e+00,12415.516587
6.187150e+00,12572.891735
6.187200e+00,12727.467158
6.187250e+00,12879.208435
6.187300e+00,13028.081776
6.187350e+00,13174.054031
6.187400e+00,13317.092695
6.187450e+00,13457.165916
6.187500e+00,13594.242503
6.187550e+00,13728.291932
6.187600e+00,13859.284353
6.187650e+00,13987.190597
6.187700e+00,14111.982181
6.187750e+00,14233.631318
6.187800e+00,14352.110919
6.187850e+00,14467.394602
6.187900e+00,14579.456694
6.187950e+00,14688.272242
6.188000e+00,14793.817016
6.188050e+00,14896.067513
6.188100e+00,14995.000964
6.188150e+00,15090.595338
6.188200e+00,15182.829349
6.188250e+00,15271.682459
6.188300e+00,15357.134881
6.188350e+00,15439.167588
6.188400e+00,15517.762313
6.188450e+00,15592.901554
6.188500e+00,15664.568580
6.188550e+00,15732.747431
6.188600e+00,15797.422927
6.188650e+00,15858.580665
6.188700e+00,15916.207027
6.188750e+00,15970.289180
6.188800e+00,16020.815083
6.188850e+00,16067.773483
6.188900e+00,16111.153925
6.188950e+00,16150.946749
6.189000e+00,16187.143094
6.189050e+00,16219.734899
6.189100e+00,16248.714908
6.189150e+00,16274.076667
6.189200e+00,16295.814529
6.189250e+00,16313.923654
6.189300e+00,16328.400008
6.189350e+00,16339.240369
6.189400e+00,16346.442323
6.189450e+00,16350.004266
6.189500e+00,16349.925405
6.189550e+00,16346.205758
6.189600e+00,16338.846153
6.189650e+00,16327.848230
6.189700e+00,16313.214437
6.189750e+00,16294.948033
6.189800e+00,16273.053086
6.189850e+00,16247.534471
6.189900e+00,16218.397871
6.189950e+00,16185.649775
6.190000e+00,16149.297474
6.190050e+00,16109.349065
6.190100e+00,16065.813441
6.190150e+00,16018.700299
6.190200e+00,15968.020130
6.190250e+00,15913.784218
6.190300e+00,15856.004641
6.190350e+00,15794.694267
6.190400e+00,15729.866746
6.190450e+00,15661.536516
6.190500e+00,15589.718792
6.190550e+00,15514.429566
6.190600e+00,15435.685604
6.190650e+00,15353.504441
6.190700e+00,15267.904377
6.190750e+00,15178.904473
6.190800e+00,15086.524548
6.190850e+00,14990.785173
6.190900e+00,14891.707668
6.190950e+00,14789.314094
6.191000e+00,14683.627253
6.191050e+00,14574.670679
6.191100e+00,14462.468636
6.191150e+00,14347.046107
6.191200e+00,14228.428795
6.191250e+00,14106.643114
6.191300e+00,13981.716184
6.191350e+00,13853.675822
6.191400e+00,13722.550541
6.191450e+00,13588.369540
6.191500e+00,13451.162698
6.191550e+00,13310.960569
6.191600e+00,13167.794372
6.191650e+00,13021.695989
6.191700e+00,12872.697951
6.191750e+00,12720.833438
6.191800e+00,12566.136267
6.191850e+00,12408.640886
6.191900e+00,12248.382366
6.191950e+00,12085.396394
6.192000e+00,11919.719262
6.192050e+00,11751.387864
6.192100e+00,11580.439684
6.192150e+00,11406.912788
6.192200e+00,11230.845818
6.192250e+00,11052.277980
6.192300e+00,10871.249037
6.192350e+00,10687.799301
6.192400e+00,10501.969622
6.192450e+00,10313.801381
6.192500e+00,10123.336479
6.192550e+00,9930.617328
6.192600e+00,9735.686844
6.192650e+00,9538.588432
6.192700e+00,9339.365984
6.192750e+00,9138.063861
6.192800e+00,8934.726890
6.192850e+00,8729.400350
6.192900e+00,8522.129962
6.192950e+00,8312.961881
6.193000e+00,8101.942685
6.193050e+00,7889.119363
6.193100e+00,7674.539307
6.193150e+00,7458.250300
6.193200e+00,7240.300503
6.193250e+00,7020.738451
6.193300e+00,6799.613035
6.193350e+00,6576.973496
6.193400e+00,6352.869410
6.193450e+00,6127.350681
6.193500e+00,5900.467527
6.193550e+00,5672.270470
6.193600e+00,5442.810325
6.193650e+00,5212.138189
6.193700e+00,4980.305427
6.193750e+00,4747.363662
6.193800e+00,4513.364768
6.193850e+00,4278.360850
6.193900e+00,4042.404239
6.193950e+00,3805.547477
6.194000e+00,3567.843308
6.194050e+00,3329.344663
6.194100e+00,3090.104651
6.194150e+00,2850.176545
6.194200e+00,2609.613774
6.194250e+00,2368.469904
6.194300e+00,2126.798635
6.194350e+00,1884.653780
6.194400e+00,1642.089261
6.194450e+00,1399.159091
6.194500e+00,1155.917366
6.194550e+00,912.418252
6.194600e+00,668.715969
6.194650e+00,424.864786
6.194700e+00,180.919002
6.194750e+00,-63.067059
6.194800e+00,-307.039068
6.194850e+00,-550.942698
6.194900e+00,-794.723636
6.194950e+00,-1038.327597
6.195000e+00,-1281.700335
6.195050e+00,-1524.787658
6.195100e+00,-1767.535433
6.195150e+00,-2009.889607
6.195200e+00,-2251.796212
6.195250e+00,-2493.201381
6.195300e+00,-2734.051358
6.195350e+00,-2974.292510
6.195400e+00,-3213.871341
6.195450e+00,-3452.734503
6.195500e+00,-3690.828804
6.195550e+00,-3928.101226
6.195600e+00,-4164.498934
6.195650e+00,-4399.969288
6.195700e+00,-4634.459852
6.195750e+00,-4867.918411
6.195800e+00,-5100.292978
6.195850e+00,-5331.531809
6.195900e+00,-5561.583411
6.195950e+00,-5790.396557
6.196000e+00,-6017.920295
6.196050e+00,-6244.103960
6.196100e+00,-6468.897186
6.196150e+00,-6692.249917
6.196200e+00,-6914.112415
6.196250e+00,-7134.435278
6.196300e+00,-7353.169444
6.196350e+00,-7570.266206
6.196400e+00,-7785.677220
6.196450e+00,-7999.354519
6.196500e+00,-8211.250522
6.196550e+00,-8421.318045
6.196600e+00,-8629.510309
6.196650e+00,-8835.780954
6.196700e+00,-9040.084049
6.196750e+00,-9242.374099
6.196800e+00,-9442.606059
6.196850e+00,-9640.735342
6.196900e+00,-9836.717828
6.196950e+00,-10030.509876
6.197000e+00,-10222.068333
6.197050e+00,-10411.350542
6.197100e+00,-10598.314356
6.197150e+00,-10782.918140
6.197200e+00,-10965.120787
6.197250e+00,-11144.881726
6.197300e+00,-11322.160927
6.197350e+00,-11496.918913
6.197400e+00,-11669.116770
6.197450e+00,-11838.716154
6.197500e+00,-12005.679297
6.197550e+00,-12169.969021
6.197600e+00,-12331.548743
6.197650e+00,-12490.382481
6.197700e+00,-12646.434867
6.197750e+00,-12799.671151
6.197800e+00,-12950.057211
6.197850e+00,-13097.559560
6.197900e+00,-13242.145352
6.197950e+00,-13383.782390
6.198000e+00,-13522.439135
6.198050e+00,-13658.084711
6.198100e+00,-13790.688913
6.198150e+00,-13920.222213
6.198200e+00,-14046.655767
6.198250e+00,-14169.961420
6.198300e+00,-14290.111715
6.198350e+00,-14407.079898
6.198400e+00,-14520.839922
6.198450e+00,-14631.366454
6.198500e+00,-14738.634885
6.198550e+00,-14842.621326
6.198600e+00,-14943.302622
6.198650e+00,-15040.656355
6.198700e+00,-15134.660846
6.198750e+00,-15225.295161
6.198800e+00,-15312.539118
6.198850e+00,-15396.373291
6.198900e+00,-15476.779011
6.198950e+00,-15553.738374
6.199000e+00,-15627.234243
6.199050e+00,-15697.250251
6.199100e+00,-15763.770808
6.199150e+00,-15826.781102
6.199200e+00,-15886.267100
6.199250e+00,-15942.215558
6.199300e+00,-15994.614016
6.199350e+00,-16043.450807
6.199400e+00,-16088.715056
6.199450e+00,-16130.396683
6.199500e+00,-16168.486408
6.199550e+00,-16202.975748
6.199600e+00,-16233.857023
6.199650e+00,-16261.123358
6.199700e+00,-16284.768680
6.199750e+00,-16304.787725
6.199800e+00,-16321.176034
6.199850e+00,-16333.929959
6.199900e+00,-16343.046659
6.199950e+00,-16348.524105
6.200000e+00,-16350.361077
6.200050e+00,-16348.557166
6.200100e+00,-16343.112774
6.200150e+00,-16334.029113
6.200200e+00,-16321.308207
6.200250e+00,-16304.952888
6.200300e+00,-16284.966798
6.200350e+00,-16261.354387
6.200400e+00,-16234.120915
6.200450e+00,-16203.272445
6.200500e+00,-16168.815846
6.200550e+00,-16130.758793
6.200600e+00,-16089.109758
6.200650e+00,-16043.878018
6.200700e+00,-15995.073643
6.200750e+00,-15942.707503
6.200800e+00,-15886.791257
6.200850e+00,-15827.337358
6.200900e+00,-15764.359045
6.200950e+00,-15697.870341
6.201000e+00,-15627.886053
6.201050e+00,-15554.421764
6.201100e+00,-15477.493835
6.201150e+00,-15397.119394
6.201200e+00,-15313.316340
6.201250e+00,-15226.103335
6.201300e+00,-15135.499798
6.201350e+00,-15041.525906
6.201400e+00,-14944.202584
6.201450e+00,-14843.551505
6.201500e+00,-14739.595082
6.201550e+00,-14632.356464
6.201600e+00,-14521.859529
6.201650e+00,-14408.128885
6.201700e+00,-14291.189857
6.201750e+00,-14171.068484
6.201800e+00,-14047.791515
6.201850e+00,-13921.386402
6.201900e+00,-13791.881292
6.201950e+00,-13659.305024
6.202000e+00,-13523.687119
6.202050e+00,-13385.057778
6.202100e+00,-13243.447869
6.202150e+00,-13098.888927
6.202200e+00,-12951.413142
6.202250e+00,-12801.053353
6.202300e+00,-12647.843044
6.202350e+00,-12491.816330
6.202400e+00,-12333.007956
6.202450e+00,-12171.453286
6.202500e+00,-12007.188293
6.202550e+00,-11840.249557
6.202600e+00,-11670.674251
6.202650e+00,-11498.500136
6.202700e+00,-11323.765552
6.202750e+00,-11146.509410
6.202800e+00,-10966.771179
6.202850e+00,-10784.590884
6.202900e+00,-10600.009094
6.202950e+00,-10413.066910
6.203000e+00,-10223.805961
6.203050e+00,-10032.268391
6.203100e+00,-9838.496851
6.203150e+00,-9642.534492
6.203200e+00,-9444.424949
6.203250e+00,-9244.212337
6.203300e+00,-9041.941240
6.203350e+00,-8837.656699
6.203400e+00,-8631.404204
6.203450e+00,-8423.229684
6.203500e+00,-8213.179494
6.203550e+00,-8001.300409
6.203600e+00,-7787.639609
6.203650e+00,-7572.244672
6.203700e+00,-7355.163563
6.203750e+00,-7136.444621
6.203800e+00,-6916.136549
6.203850e+00,-6694.288407
6.203900e+00,-6470.949594
6.203950e+00,-6246.169844
6.204000e+00,-6019.999212
6.204050e+00,-5792.488059
6.204100e+00,-5563.687049
6.204150e+00,-5333.647130
6.204200e+00,-5102.419527
6.204250e+00,-4870.055731
6.204300e+00,-4636.607484
6.204350e+00,-4402.126769
6.204400e+00,-4166.665801
6.204450e+00,-3930.277013
6.204500e+00,-3693.013042
6.204550e+00,-3454.926723
6.204600e+00,-3216.071072
6.204650e+00,-2976.499278
6.204700e+00,-2736.264689
6.204750e+00,-2495.420799
6.204800e+00,-2254.021239
6.204850e+00,-2012.119765
6.204900e+00,-1769.770242
6.204950e+00,-1527.026637
6.205000e+00,-1283.943003
6.205050e+00,-1040.573471
6.205100e+00,-796.972233
6.205150e+00,-553.193535
6.205200e+00,-309.291661
6.205250e+00,-65.320922
6.205300e+00,178.664354
6.205350e+00,422.609836
6.205400e+00,666.461203
6.205450e+00,910.164156
6.205500e+00,1153.664425
6.205550e+00,1396.907788
6.205600e+00,1639.840082
6.205650e+00,1882.407208
6.205700e+00,2124.555154
6.205750e+00,2366.229997
6.205800e+00,2607.377923
6.205850e+00,2847.945231
6.205900e+00,3087.878353
6.205950e+00,3327.123861
6.206000e+00,3565.628480
6.206050e+00,3803.339100
6.206100e+00,4040.202788
6.206150e+00,4276.166799
6.206200e+00,4511.178589
6.206250e+00,4745.185826
6.206300e+00,4978.136402
6.206350e+00,5209.978443
6.206400e+00,5440.660323
6.206450e+00,5670.130673
6.206500e+00,5898.338397
6.206550e+00,6125.232676
6.206600e+00,6350.762986
6.206650e+00,6574.879107
6.206700e+00,6797.531132
6.206750e+00,7018.669482
6.206800e+00,7238.244914
6.206850e+00,7456.208532
6.206900e+00,7672.511802
6.206950e+00,7887.106556
6.207000e+00,8099.945010
6.207050e+00,8310.979769
6.207100e+00,8520.163839
6.207150e+00,8727.450640
6.207200e+00,8932.794013
6.207250e+00,9136.148233
6.207300e+00,9337.468018
6.207350e+00,9536.708537
6.207400e+00,9733.825424
6.207450e+00,9928.774786
6.207500e+00,10121.513211
6.207550e+00,10311.997780
6.207600e+00,10500.186077
6.207650e+00,10686.036196
6.207700e+00,10869.506752
6.207750e+00,11050.556891
6.207800e+00,11229.146296
6.207850e+00,11405.235199
6.207900e+00,11578.784390
6.207950e+00,11749.755222
6.208000e+00,11918.109624
6.208050e+00,12083.810106
6.208100e+00,12246.819772
6.208150e+00,12407.102323
6.208200e+00,12564.622066
6.208250e+00,12719.343925
6.208300e+00,12871.233448
6.208350e+00,13020.256812
6.208400e+00,13166.380833
6.208450e+00,13309.572972
6.208500e+00,13449.801342
6.208550e+00,13587.034720
6.208600e+00,13721.242544
6.208650e+00,13852.394931
6.208700e+00,13980.462675
6.208750e+00,14105.417260
6.208800e+00,14227.230859
6.208850e+00,14345.876347
6.208900e+00,14461.327306
6.208950e+00,14573.558027
6.209000e+00,14682.543517
6.209050e+00,14788.259510
6.209100e+00,14890.682463
6.209150e+00,14989.789570
6.209200e+00,15085.558762
6.209250e+00,15177.968713
6.209300e+00,15266.998845
6.209350e+00,15352.629333
6.209400e+00,15434.841110
6.209450e+00,15513.615869
6.209500e+00,15588.936068
6.209550e+00,15660.784935
6.209600e+00,15729.146471
6.209650e+00,15794.005454
6.209700e+00,15855.347441
6.209750e+00,15913.158772
6.209800e+00,15967.426574
6.209850e+00,16018.138764
6.209900e+00,16065.284048
6.209950e+00,16108.851928
6.210000e+00,16148.832704
6.210050e+00,16185.217471
6.210100e+00,16217.998129
6.210150e+00,16247.167378
6.210200e+00,16272.718722
6.210250e+00,16294.646472
6.210300e+00,16312.945745
6.210350e+00,16327.612467
6.210400e+00,16338.643371
6.210450e+00,16346.036002
6.210500e+00,16349.788713
6.210550e+00,16349.900668
6.210600e+00,16346.371844
6.210650e+00,16339.203025
6.210700e+00,16328.395809
6.210750e+00,16313.952602
6.210800e+00,16295.876621
6.210850e+00,16274.171890
6.210900e+00,16248.843243
6.210950e+00,16219.896320
6.211000e+00,16187.337567
6.211050e+00,16151.174235
6.211100e+00,16111.414377
6.211150e+00,16068.066846
6.211200e+00,16021.141294
6.211250e+00,15970.648173
6.211300e+00,15916.598724
6.211350e+00,15859.004985
6.211400e+00,15797.879780
6.211450e+00,15733.236720
6.211500e+00,15665.090201
6.211550e+00,15593.455397
6.211600e+00,15518.348260
6.211650e+00,15439.785516
6.211700e+00,15357.784657
6.211750e+00,15272.363945
6.211800e+00,15183.542400
6.211850e+00,15091.339802
6.211900e+00,14995.776683
6.211950e+00,14896.874322
6.212000e+00,14794.654743
6.212050e+00,14689.140708
6.212100e+00,14580.355713
6.212150e+00,14468.323982
6.212200e+00,14353.070464
6.212250e+00,14234.620821
6.212300e+00,14113.001431
6.212350e+00,13988.239376
6.212400e+00,13860.362437
6.212450e+00,13729.399091
6.212500e+00,13595.378501
6.212550e+00,13458.330509
6.212600e+00,13318.285634
6.212650e+00,13175.275062
6.212700e+00,13029.330636
6.212750e+00,12880.484858
6.212800e+00,12728.770870
6.212850e+00,12574.222458
6.212900e+00,12416.874035
6.212950e+00,12256.760640
6.213000e+00,12093.917928
6.213050e+00,11928.382159
6.213100e+00,11760.190196
6.213150e+00,11589.379490
6.213200e+00,11415.988079
6.213250e+00,11240.054573
6.213300e+00,11061.618148
6.213350e+00,10880.718540
6.213400e+00,10697.396030
6.213450e+00,10511.691440
6.213500e+00,10323.646124
6.213550e+00,10133.301955
6.213600e+00,9940.701318
6.213650e+00,9745.887103
6.213700e+00,9548.902690
6.213750e+00,9349.791943
6.213800e+00,9148.599201
6.213850e+00,8945.369265
6.213900e+00,8740.147389
6.213950e+00,8532.979273
6.214000e+00,8323.911049
6.214050e+00,8112.989272
6.214100e+00,7900.260910
6.214150e+00,7685.773332
6.214200e+00,7469.574302
6.214250e+00,7251.711961
6.214300e+00,7032.234824
6.214350e+00,6811.191764
6.214400e+00,6588.632001
6.214450e+00,6364.605096
6.214500e+00,6139.160935
6.214550e+00,5912.349720
6.214600e+00,5684.221956
6.214650e+00,5454.828443
6.214700e+00,5224.220262
6.214750e+00,4992.448764
6.214800e+00,4759.565562
6.214850e+00,4525.622511
6.214900e+00,4290.671708
6.214950e+00,4054.765471
6.215000e+00,3817.956330
6.215050e+00,3580.297019
6.215100e+00,3341.840459
6.215150e+00,3102.639750
6.215200e+00,2862.748156
6.215250e+00,2622.219096
6.215300e+00,2381.106132
6.215350e+00,2139.462953
6.215400e+00,1897.343370
6.215450e+00,1654.801296
6.215500e+00,1411.890741
6.215550e+00,1168.665796
6.215600e+00,925.180623
6.215650e+00,681.489439
6.215700e+00,437.646511
6.215750e+00,193.706136
6.215800e+00,-50.277365
6.215850e+00,-294.249661
6.215900e+00,-538.156426
6.215950e+00,-781.943346
6.216000e+00,-1025.556135
6.216050e+00,-1268.940546
6.216100e+00,-1512.042383
6.216150e+00,-1754.807510
6.216200e+00,-1997.181870
6.216250e+00,-2239.111492
6.216300e+00,-2480.542502
6.216350e+00,-2721.421138
6.216400e+00,-2961.693763
6.216450e+00,-3201.306873
6.216500e+00,-3440.207110
6.216550e+00,-3678.341278
6.216600e+00,-3915.656347
6.216650e+00,-4152.099474
6.216700e+00,-4387.618007
6.216750e+00,-4622.159501
6.216800e+00,-4855.671730
6.216850e+00,-5088.102694
6.216900e+00,-5319.400636
6.216950e+00,-5549.514051
6.217000e+00,-5778.391698
6.217050e+00,-6005.982611
6.217100e+00,-6232.236109
6.217150e+00,-6457.101811
6.217200e+00,-6680.529645
6.217250e+00,-6902.469857
6.217300e+00,-7122.873026
6.217350e+00,-7341.690072
6.217400e+00,-7558.872271
6.217450e+00,-7774.371261
6.217500e+00,-7988.139053
6.217550e+00,-8200.128047
6.217600e+00,-8410.291037
6.217650e+00,-8618.581225
6.217700e+00,-8824.952228
6.217750e+00,-9029.358092
6.217800e+00,-9231.753301
6.217850e+00,-9432.092785
6.217900e+00,-9630.331933
6.217950e+00,-9826.426601
6.218000e+00,-10020.333123
6.218050e+00,-10212.008321
6.218100e+00,-10401.409512
6.218150e+00,-10588.494521
6.218200e+00,-10773.221688
6.218250e+00,-10955.549878
6.218300e+00,-11135.438490
6.218350e+00,-11312.847468
