          time,         v2.im,         v2.re
  5.736200e+00, -16873.386358, -10786.772833
  5.736250e+00, -16864.909845, -10800.021837
  5.736300e+00, -16856.422929, -10813.264179
  5.736350e+00, -16847.925615, -10826.499852
  5.736400e+00, -16839.417908, -10839.728847
  5.736450e+00, -16830.899813, -10852.951157
  5.736500e+00, -16822.371337, -10866.166773
  5.736550e+00, -16813.832483, -10879.375686
  5.736600e+00, -16805.283258, -10892.577890
  5.736650e+00, -16796.723666, -10905.773375
  5.736700e+00, -16788.153713, -10918.962133
  5.736750e+00, -16779.573404, -10932.144157
  5.736800e+00, -16770.982745, -10945.319438
  5.736850e+00, -16762.381740, -10958.487969
  5.736900e+00, -16753.770395, -10971.649740
  5.736950e+00, -16745.148716, -10984.804744
  5.737000e+00, -16736.516707, -10997.952973
  5.737050e+00, -16727.874374, -11011.094419
  5.737100e+00, -16719.221723, -11024.229073
  5.737150e+00, -16710.558758, -11037.356928
  5.737200e+00, -16701.885486, -11050.477975
  5.737250e+00, -16693.201910, -11063.592206
  5.737300e+00, -16684.508037, -11076.699613
  5.737350e+00, -16675.803873, -11089.800189
  5.737400e+00, -16667.089421, -11102.893924
  5.737450e+00, -16658.364689, -11115.980811
  5.737500e+00, -16649.629681, -11129.060843
  5.737550e+00, -16640.884402, -11142.134010
  5.737600e+00, -16632.128858, -11155.200304
  5.737650e+00, -16623.363055, -11168.259719
  5.737700e+00, -16614.586997, -11181.312245
  5.737750e+00, -16605.800691, -11194.357874
  5.737800e+00, -16597.004141, -11207.396599
  5.737850e+00, -16588.197353, -11220.428411
  5.737900e+00, -16579.380333, -11233.453303
  5.737950e+00, -16570.553086, -11246.471267
  5.738000e+00, -16561.715617, -11259.482293
  5.738050e+00, -16552.867931, -11272.486375
  5.738100e+00, -16544.010036, -11285.483504
  5.738150e+00, -16535.141934, -11298.473673
  5.738200e+00, -16526.263633, -11311.456873
  5.738250e+00, -16517.375138, -11324.433096
  5.738300e+00, -16508.476453, -11337.402334
  5.738350e+00, -16499.567586, -11350.364580
  5.738400e+00, -16490.648540, -11363.319824
  5.738450e+00, -16481.719323, -11376.268061
  5.738500e+00, -16472.779938, -11389.209280
  5.738550e+00, -16463.830392, -11402.143475
  5.738600e+00, -16454.870690, -11415.070637
  5.738650e+00, -16445.900838, -11427.990758
  5.738700e+00, -16436.920841, -11440.903831
  5.738750e+00, -16427.930705, -11453.809847
  5.738800e+00, -16418.930435, -11466.708798
  5.738850e+00, -16409.920037, -11479.600678
  5.738900e+00, -16400.899516, -11492.485476
  5.738950e+00, -16391.868879, -11505.363186
  5.739000e+00, -16382.828130, -11518.233800
  5.739050e+00, -16373.777275, -11531.097310
  5.739100e+00, -16364.716320, -11543.953707
  5.739150e+00, -16355.645270, -11556.802985
  5.739200e+00, -16346.564131, -11569.645134
  5.739250e+00, -16337.472908, -11582.480147
  5.739300e+00, -16328.371608, -11595.308016
  5.739350e+00, -16319.260236, -11608.128733
  5.739400e+00, -16310.138796, -11620.942291
  5.739450e+00, -16301.007296, -11633.748681
  5.739500e+00, -16291.865740, -11646.547896
  5.739550e+00, -16282.714135, -11659.339927
  5.739600e+00, -16273.552486, -11672.124766
  5.739650e+00, -16264.380798, -11684.902407
  5.739700e+00, -16255.199077, -11697.672840
  5.739750e+00, -16246.007329, -11710.436058
  5.739800e+00, -16236.805560, -11723.192054
  5.739850e+00, -16227.593774, -11735.940819
  5.739900e+00, -16218.371979, -11748.682345
  5.739950e+00, -16209.140179, -11761.416625
  5.740000e+00, -16199.898381, -11774.143650
  5.740050e+00, -16190.646590, -11786.863414
  5.740100e+00, -16181.384811, -11799.575907
  5.740150e+00, -16172.113051, -11812.281122
  5.740200e+00, -16162.831314, -11824.979052
  5.740250e+00, -16153.539608, -11837.669689
  5.740300e+00, -16144.237937, -11850.353024
  5.740350e+00, -16134.926307, -11863.029049
  5.740400e+00, -16125.604725, -11875.697758
  5.740450e+00, -16116.273195, -11888.359142
  5.740500e+00, -16106.931724, -11901.013194
  5.740550e+00, -16097.580317, -11913.659905
  5.740600e+00, -16088.218981, -11926.299268
  5.740650e+00, -16078.847720, -11938.931274
  5.740700e+00, -16069.466541, -11951.555917
  5.740750e+00, -16060.075449, -11964.173189
  5.740800e+00, -16050.674450, -11976.783081
  5.740850e+00, -16041.263551, -11989.385586
  5.740900e+00, -16031.842756, -12001.980696
  5.740950e+00, -16022.412072, -12014.568403
  5.741000e+00, -16012.971504, -12027.148700
  5.741050e+00, -16003.521059, -12039.721578
  5.741100e+00, -15994.060741, -12052.287031
  5.741150e+00, -15984.590558, -12064.845050
  5.741200e+00, -15975.110515, -12077.395627
  5.741250e+00, -15965.620617, -12089.938756
  5.741300e+00, -15956.120870, -12102.474427
  5.741350e+00, -15946.611281, -12115.002633
  5.741400e+00, -15937.091855, -12127.523368
  5.741450e+00, -15927.562598, -12140.036622
  5.741500e+00, -15918.023517, -12152.542388
  5.741550e+00, -15908.474616, -12165.040658
  5.741600e+00, -15898.915901, -12177.531426
  5.741650e+00, -15889.347380, -12190.014682
  5.741700e+00, -15879.769056, -12202.490420
  5.741750e+00, -15870.180938, -12214.958631
  5.741800e+00, -15860.583029, -12227.419308
  5.741850e+00, -15850.975337, -12239.872444
  5.741900e+00, -15841.357867, -12252.318030
  5.741950e+00, -15831.730626, -12264.756058
  5.742000e+00, -15822.093618, -12277.186523
  5.742050e+00, -15812.446850, -12289.609414
  5.742100e+00, -15802.790329, -12302.024726
  5.742150e+00, -15793.124059, -12314.432449
  5.742200e+00, -15783.448047, -12326.832578
  5.742250e+00, -15773.762299, -12339.225103
  5.742300e+00, -15764.066821, -12351.610017
  5.742350e+00, -15754.361618, -12363.987314
  5.742400e+00, -15744.646697, -12376.356984
  5.742450e+00, -15734.922065, -12388.719020
  5.742500e+00, -15725.187725, -12401.073415
  5.742550e+00, -15715.443686, -12413.420162
  5.742600e+00, -15705.689953, -12425.759251
  5.742650e+00, -15695.926531, -12438.090677
  5.742700e+00, -15686.153427, -12450.414431
  5.742750e+00, -15676.370647, -12462.730506
  5.742800e+00, -15666.578197, -12475.038894
  5.742850e+00, -15656.776083, -12487.339587
  5.742900e+00, -15646.964311, -12499.632578
  5.742950e+00, -15637.142886, -12511.917860
  5.743000e+00, -15627.311816, -12524.195424
  5.743050e+00, -15617.471107, -12536.465263
  5.743100e+00, -15607.620763, -12548.727370
  5.743150e+00, -15597.760792, -12560.981738
  5.743200e+00, -15587.891199, -12573.228357
  5.743250e+00, -15578.011990, -12585.467222
  5.743300e+00, -15568.123172, -12597.698323
  5.743350e+00, -15558.224751, -12609.921655
  5.743400e+00, -15548.316732, -12622.137209
  5.743450e+00, -15538.399123, -12634.344978
  5.743500e+00, -15528.471928, -12646.544954
  5.743550e+00, -15518.535155, -12658.737129
  5.743600e+00, -15508.588808, -12670.921497
  5.743650e+00, -15498.632895, -12683.098050
  5.743700e+00, -15488.667422, -12695.266779
  5.743750e+00, -15478.692394, -12707.427679
  5.743800e+00, -15468.707819, -12719.580740
  5.743850e+00, -15458.713701, -12731.725956
  5.743900e+00, -15448.710047, -12743.863319
  5.743950e+00, -15438.696864, -12755.992822
  5.744000e+00, -15428.674157, -12768.114457
  5.744050e+00, -15418.641933, -12780.228217
  5.744100e+00, -15408.600197, -12792.334094
  5.744150e+00, -15398.548957, -12804.432081
  5.744200e+00, -15388.488218, -12816.522170
  5.744250e+00, -15378.417987, -12828.604354
  5.744300e+00, -15368.338269, -12840.678625
  5.744350e+00, -15358.249071, -12852.744976
  5.744400e+00, -15348.150399, -12864.803400
  5.744450e+00, -15338.042260, -12876.853889
  5.744500e+00, -15327.924659, -12888.896435
  5.744550e+00, -15317.797603, -12900.931032
  5.744600e+00, -15307.661098, -12912.957671
  5.744650e+00, -15297.515150, -12924.976346
  5.744700e+00, -15287.359766, -12936.987049
  5.744750e+00, -15277.194952, -12948.989772
  5.744800e+00, -15267.020714, -12960.984508
  5.744850e+00, -15256.837058, -12972.971251
  5.744900e+00, -15246.643991, -12984.949991
  5.744950e+00, -15236.441519, -12996.920722
  5.745000e+00, -15226.229648, -13008.883437
  5.745050e+00, -15216.008385, -13020.838129
  5.745100e+00, -15205.777735, -13032.784789
  5.745150e+00, -15195.537706, -13044.723410
  5.745200e+00, -15185.288303, -13056.653985
  5.745250e+00, -15175.029533, -13068.576508
  5.745300e+00, -15164.761403, -13080.490969
  5.745350e+00, -15154.483917, -13092.397363
  5.745400e+00, -15144.197084, -13104.295681
  5.745450e+00, -15133.900908, -13116.185917
  5.745500e+00, -15123.595397, -13128.068062
  5.745550e+00, -15113.280557, -13139.942110
  5.745600e+00, -15102.956395, -13151.808054
  5.745650e+00, -15092.622915, -13163.665885
  5.745700e+00, -15082.280126, -13175.515598
  5.745750e+00, -15071.928033, -13187.357183
  5.745800e+00, -15061.566643, -13199.190635
  5.745850e+00, -15051.195962, -13211.015946
  5.745900e+00, -15040.815996, -13222.833108
  5.745950e+00, -15030.426753, -13234.642114
  5.746000e+00, -15020.028238, -13246.442957
  5.746050e+00, -15009.620457, -13258.235630
  5.746100e+00, -14999.203418, -13270.020125
  5.746150e+00, -14988.777126, -13281.796436
  5.746200e+00, -14978.341588, -13293.564554
  5.746250e+00, -14967.896811, -13305.324472
  5.746300e+00, -14957.442800, -13317.076184
  5.746350e+00, -14946.979563, -13328.819683
  5.746400e+00, -14936.507106, -13340.554959
  5.746450e+00, -14926.025435, -13352.282008
  5.746500e+00, -14915.534557, -13364.000821
  5.746550e+00, -14905.034478, -13375.711391
  5.746600e+00, -14894.525204, -13387.413711
  5.746650e+00, -14884.006743, -13399.107773
  5.746700e+00, -14873.479101, -13410.793571
  5.746750e+00, -14862.942283, -13422.471098
  5.746800e+00, -14852.396297, -13434.140345
  5.746850e+00, -14841.841150, -13445.801306
  5.746900e+00, -14831.276847, -13457.453974
  5.746950e+00, -14820.703395, -13469.098342
  5.747000e+00, -14810.120801, -13480.734401
  5.747050e+00, -14799.529071, -13492.362146
  5.747100e+00, -14788.928212, -13503.981569
  5.747150e+00, -14778.318230, -13515.592662
  5.747200e+00, -14767.699132, -13527.195419
  5.747250e+00, -14757.070924, -13538.789833
  5.747300e+00, -14746.433613, -13550.375896
  5.747350e+00, -14735.787206, -13561.953601
  5.747400e+00, -14725.131709, -13573.522941
  5.747450e+00, -14714.467128, -13585.083909
  5.747500e+00, -14703.793471, -13596.636497
  5.747550e+00, -14693.110744, -13608.180700
  5.747600e+00, -14682.418953, -13619.716508
  5.747650e+00, -14671.718104, -13631.243917
  5.747700e+00, -14661.008206, -13642.762917
  5.747750e+00, -14650.289264, -13654.273503
  5.747800e+00, -14639.561284, -13665.775666
  5.747850e+00, -14628.824274, -13677.269401
  5.747900e+00, -14618.078240, -13688.754700
  5.747950e+00, -14607.323189, -13700.231555
  5.748000e+00, -14596.559127, -13711.699960
  5.748050e+00, -14585.786061, -13723.159908
  5.748100e+00, -14575.003997, -13734.611391
  5.748150e+00, -14564.212943, -13746.054403
  5.748200e+00, -14553.412904, -13757.488936
  5.748250e+00, -14542.603889, -13768.914983
  5.748300e+00, -14531.785902, -13780.332538
  5.748350e+00, -14520.958951, -13791.741594
  5.748400e+00, -14510.123043, -13803.142142
  5.748450e+00, -14499.278185, -13814.534177
  5.748500e+00, -14488.424382, -13825.917691
  5.748550e+00, -14477.561642, -13837.292677
  5.748600e+00, -14466.689971, -13848.659128
  5.748650e+00, -14455.809376, -13860.017038
  5.748700e+00, -14444.919864, -13871.366399
  5.748750e+00, -14434.021441, -13882.707203
  5.748800e+00, -14423.114115, -13894.039445
  5.748850e+00, -14412.197892, -13905.363117
  5.748900e+00, -14401.272778, -13916.678213
  5.748950e+00, -14390.338781, -13927.984724
  5.749000e+00, -14379.395906, -13939.282645
  5.749050e+00, -14368.444162, -13950.571968
  5.749100e+00, -14357.483555, -13961.852686
  5.749150e+00, -14346.514090, -13973.124793
  5.749200e+00, -14335.535776, -13984.388281
  5.749250e+00, -14324.548619, -13995.643143
  5.749300e+00, -14313.552626, -14006.889373
  5.749350e+00, -14302.547803, -14018.126963
  5.749400e+00, -14291.534158, -14029.355907
  5.749450e+00, -14280.511696, -14040.576198
  5.749500e+00, -14269.480426, -14051.787828
  5.749550e+00, -14258.440353, -14062.990792
  5.749600e+00, -14247.391485, -14074.185081
  5.749650e+00, -14236.333828, -14085.370689
  5.749700e+00, -14225.267389, -14096.547610
  5.749750e+00, -14214.192175, -14107.715836
  5.749800e+00, -14203.108193, -14118.875360
  5.749850e+00, -14192.015450, -14130.026175
  5.749900e+00, -14180.913952, -14141.168275
  5.749950e+00, -14169.803706, -14152.301653
  5.750000e+00, -14158.684720, -14163.426302
  5.750050e+00, -14147.556999, -14174.542215
  5.750100e+00, -14136.420552, -14185.649384
  5.750150e+00, -14125.275384, -14196.747805
  5.750200e+00, -14114.121503, -14207.837468
  5.750250e+00, -14102.958916, -14218.918368
  5.750300e+00, -14091.787628, -14229.990498
  5.750350e+00, -14080.607649, -14241.053851
  5.750400e+00, -14069.418983, -14252.108420
  5.750450e+00, -14058.221639, -14263.154198
  5.750500e+00, -14047.015622, -14274.191179
  5.750550e+00, -14035.800941, -14285.219355
  5.750600e+00, -14024.577601, -14296.238720
  5.750650e+00, -14013.345610, -14307.249267
  5.750700e+00, -14002.104975, -14318.250990
  5.750750e+00, -13990.855702, -14329.243881
  5.750800e+00, -13979.597799, -14340.227934
  5.750850e+00, -13968.331272, -14351.203141
  5.750900e+00, -13957.056129, -14362.169497
  5.750950e+00, -13945.772377, -14373.126994
  5.751000e+00, -13934.480021, -14384.075626
  5.751050e+00, -13923.179070, -14395.015386
  5.751100e+00, -13911.869531, -14405.946266
  5.751150e+00, -13900.551409, -14416.868262
  5.751200e+00, -13889.224713, -14427.781365
  5.751250e+00, -13877.889449, -14438.685568
  5.751300e+00, -13866.545625, -14449.580866
  5.751350e+00, -13855.193246, -14460.467252
  5.751400e+00, -13843.832321, -14471.344718
  5.751450e+00, -13832.462856, -14482.213258
  5.751500e+00, -13821.084859, -14493.072866
  5.751550e+00, -13809.698335, -14503.923534
  5.751600e+00, -13798.303293, -14514.765256
  5.751650e+00, -13786.899740, -14525.598025
  5.751700e+00, -13775.487681, -14536.421835
  5.751750e+00, -13764.067125, -14547.236679
  5.751800e+00, -13752.638079, -14558.042550
  5.751850e+00, -13741.200549, -14568.839442
  5.751900e+00, -13729.754542, -14579.627347
  5.751950e+00, -13718.300067, -14590.406260
  5.752000e+00, -13706.837129, -14601.176174
  5.752050e+00, -13695.365735, -14611.937081
  5.752100e+00, -13683.885894, -14622.688976
  5.752150e+00, -13672.397611, -14633.431851
  5.752200e+00, -13660.900894, -14644.165700
  5.752250e+00, -13649.395751, -14654.890517
  5.752300e+00, -13637.882188, -14665.606295
  5.752350e+00, -13626.360212, -14676.313027
  5.752400e+00, -13614.829830, -14687.010706
  5.752450e+00, -13603.291050, -14697.699327
  5.752500e+00, -13591.743878, -14708.378882
  5.752550e+00, -13580.188322, -14719.049365
  5.752600e+00, -13568.624390, -14729.710769
  5.752650e+00, -13557.052087, -14740.363087
  5.752700e+00, -13545.471421, -14751.006314
  5.752750e+00, -13533.882399, -14761.640442
  5.752800e+00, -13522.285029, -14772.265466
  5.752850e+00, -13510.679318, -14782.881377
  5.752900e+00, -13499.065272, -14793.488171
  5.752950e+00, -13487.442899, -14804.085840
  5.753000e+00, -13475.812207, -14814.674377
  5.753050e+00, -13464.173201, -14825.253777
  5.753100e+00, -13452.525890, -14835.824033
  5.753150e+00, -13440.870281, -14846.385138
  5.753200e+00, -13429.206380, -14856.937085
  5.753250e+00, -13417.534196, -14867.479869
  5.753300e+00, -13405.853734, -14878.013482
  5.753350e+00, -13394.165004, -14888.537919
  5.753400e+00, -13382.468010, -14899.053172
  5.753450e+00, -13370.762762, -14909.559236
  5.753500e+00, -13359.049265, -14920.056103
  5.753550e+00, -13347.327528, -14930.543767
  5.753600e+00, -13335.597557, -14941.022222
  5.753650e+00, -13323.859360, -14951.491462
  5.753700e+00, -13312.112945, -14961.951479
  5.753750e+00, -13300.358317, -14972.402268
  5.753800e+00, -13288.595485, -14982.843822
  5.753850e+00, -13276.824455, -14993.276134
  5.753900e+00, -13265.045236, -15003.699199
  5.753950e+00, -13253.257833, -15014.113009
  5.754000e+00, -13241.462256, -15024.517558
  5.754050e+00, -13229.658510, -15034.912840
  5.754100e+00, -13217.846603, -15045.298848
  5.754150e+00, -13206.026543, -15055.675577
  5.754200e+00, -13194.198336, -15066.043019
  5.754250e+00, -13182.361990, -15076.401168
  5.754300e+00, -13170.517513, -15086.750018
  5.754350e+00, -13158.664911, -15097.089563
  5.754400e+00, -13146.804192, -15107.419795
  5.754450e+00, -13134.935363, -15117.740709
  5.754500e+00, -13123.058432, -15128.052299
  5.754550e+00, -13111.173405, -15138.354557
  5.754600e+00, -13099.280291, -15148.647478
  5.754650e+00, -13087.379096, -15158.931055
  5.754700e+00, -13075.469828, -15169.205283
  5.754750e+00, -13063.552494, -15179.470153
  5.754800e+00, -13051.627102, -15189.725661
  5.754850e+00, -13039.693659, -15199.971800
  5.754900e+00, -13027.752172, -15210.208563
  5.754950e+00, -13015.802648, -15220.435945
  5.755000e+00, -13003.845096, -15230.653939
  5.755050e+00, -12991.879522, -15240.862538
  5.755100e+00, -12979.905934, -15251.061737
  5.755150e+00, -12967.924338, -15261.251528
  5.755200e+00, -12955.934744, -15271.431907
  5.755250e+00, -12943.937157, -15281.602866
  5.755300e+00, -12931.931586, -15291.764399
  5.755350e+00, -12919.918037, -15301.916500
  5.755400e+00, -12907.896519, -15312.059163
  5.755450e+00, -12895.867038, -15322.192381
  5.755500e+00, -12883.829602, -15332.316149
  5.755550e+00, -12871.784219, -15342.430459
  5.755600e+00, -12859.730895, -15352.535306
  5.755650e+00, -12847.669639, -15362.630684
  5.755700e+00, -12835.600457, -15372.716585
  5.755750e+00, -12823.523358, -15382.793005
  5.755800e+00, -12811.438348, -15392.859937
  5.755850e+00, -12799.345435, -15402.917374
  5.755900e+00, -12787.244627, -15412.965311
  5.755950e+00, -12775.135930, -15423.003740
  5.756000e+00, -12763.019353, -15433.032657
  5.756050e+00, -12750.894904, -15443.052055
  5.756100e+00, -12738.762588, -15453.061927
  5.756150e+00, -12726.622414, -15463.062268
  5.756200e+00, -12714.474390, -15473.053071
  5.756250e+00, -12702.318523, -15483.034330
  5.756300e+00, -12690.154820, -15493.006039
  5.756350e+00, -12677.983289, -15502.968192
  5.756400e+00, -12665.803937, -15512.920782
  5.756450e+00, -12653.616772, -15522.863804
  5.756500e+00, -12641.421801, -15532.797252
  5.756550e+00, -12629.219033, -15542.721118
  5.756600e+00, -12617.008474, -15552.635398
  5.756650e+00, -12604.790132, -15562.540085
  5.756700e+00, -12592.564014, -15572.435173
  5.756750e+00, -12580.330129, -15582.320656
  5.756800e+00, -12568.088483, -15592.196527
  5.756850e+00, -12555.839084, -15602.062781
  5.756900e+00, -12543.581940, -15611.919412
  5.756950e+00, -12531.317059, -15621.766413
  5.757000e+00, -12519.044447, -15631.603778
  5.757050e+00, -12506.764112, -15641.431502
  5.757100e+00, -12494.476063, -15651.249578
  5.757150e+00, -12482.180306, -15661.058000
  5.757200e+00, -12469.876849, -15670.856762
  5.757250e+00, -12457.565700, -15680.645859
  5.757300e+00, -12445.246867, -15690.425283
  5.757350e+00, -12432.920356, -15700.195030
  5.757400e+00, -12420.586176, -15709.955092
  5.757450e+00, -12408.244334, -15719.705465
  5.757500e+00, -12395.894838, -15729.446141
  5.757550e+00, -12383.537695, -15739.177116
  5.757600e+00, -12371.172913, -15748.898382
  5.757650e+00, -12358.800500, -15758.609934
  5.757700e+00, -12346.420463, -15768.311767
  5.757750e+00, -12334.032810, -15778.003873
  5.757800e+00, -12321.637548, -15787.686247
  5.757850e+00, -12309.234686, -15797.358884
  5.757900e+00, -12296.824231, -15807.021776
  5.757950e+00, -12284.406190, -15816.674919
  5.758000e+00, -12271.980571, -15826.318305
  5.758050e+00, -12259.547382, -15835.951930
  5.758100e+00, -12247.106630, -15845.575788
  5.758150e+00, -12234.658324, -15855.189871
  5.758200e+00, -12222.202470, -15864.794175
  5.758250e+00, -12209.739077, -15874.388693
  5.758300e+00, -12197.268152, -15883.973420
  5.758350e+00, -12184.789703, -15893.548350
  5.758400e+00, -12172.303738, -15903.113476
  5.758450e+00, -12159.810264, -15912.668793
  5.758500e+00, -12147.309289, -15922.214295
  5.758550e+00, -12134.800821, -15931.749976
  5.758600e+00, -12122.284867, -15941.275831
  5.758650e+00, -12109.761435, -15950.791852
  5.758700e+00, -12097.230533, -15960.298035
  5.758750e+00, -12084.692169, -15969.794374
  5.758800e+00, -12072.146350, -15979.280862
  5.758850e+00, -12059.593084, -15988.757494
  5.758900e+00, -12047.032379, -15998.224264
  5.758950e+00, -12034.464243, -16007.681167
  5.759000e+00, -12021.888683, -16017.128195
  5.759050e+00, -12009.305707, -16026.565344
  5.759100e+00, -11996.715323, -16035.992608
  5.759150e+00, -11984.117538, -16045.409981
  5.759200e+00, -11971.512361, -16054.817456
  5.759250e+00, -11958.899799, -16064.215029
  5.759300e+00, -11946.279860, -16073.602694
  5.759350e+00, -11933.652551, -16082.980444
  5.759400e+00, -11921.017881, -16092.348274
  5.759450e+00, -11908.375858, -16101.706178
  5.759500e+00, -11895.726488, -16111.054150
  5.759550e+00, -11883.069781, -16120.392185
  5.759600e+00, -11870.405743, -16129.720277
  5.759650e+00, -11857.734382, -16139.038420
  5.759700e+00, -11845.055707, -16148.346608
  5.759750e+00, -11832.369726, -16157.644835
  5.759800e+00, -11819.676445, -16166.933097
  5.759850e+00, -11806.975873, -16176.211386
  5.759900e+00, -11794.268017, -16185.479698
  5.759950e+00, -11781.552886, -16194.738027
  5.760000e+00, -11768.830487, -16203.986366
  5.760050e+00, -11756.100829, -16213.224711
  5.760100e+00, -11743.363919, -16222.453055
  5.760150e+00, -11730.619764, -16231.671394
  5.760200e+00, -11717.868373, -16240.879720
  5.760250e+00, -11705.109754, -16250.078029
  5.760300e+00, -11692.343914, -16259.266314
  5.760350e+00, -11679.570862, -16268.444571
  5.760400e+00, -11666.790605, -16277.612793
  5.760450e+00, -11654.003151, -16286.770975
  5.760500e+00, -11641.208508, -16295.919111
  5.760550e+00, -11628.406684, -16305.057196
  5.760600e+00, -11615.597686, -16314.185223
  5.760650e+00, -11602.781524, -16323.303188
  5.760700e+00, -11589.958203, -16332.411085
  5.760750e+00, -11577.127734, -16341.508907
  5.760800e+00, -11564.290123, -16350.596650
  5.760850e+00, -11551.445378, -16359.674308
  5.760900e+00, -11538.593508, -16368.741874
  5.760950e+00, -11525.734519, -16377.799345
  5.761000e+00, -11512.868421, -16386.846713
  5.761050e+00, -11499.995221, -16395.883974
  5.761100e+00, -11487.114927, -16404.911122
  5.761150e+00, -11474.227546, -16413.928151
  5.761200e+00, -11461.333088, -16422.935056
  5.761250e+00, -11448.431560, -16431.931831
  5.761300e+00, -11435.522969, -16440.918470
  5.761350e+00, -11422.607324, -16449.894969
  5.761400e+00, -11409.684633, -16458.861321
  5.761450e+00, -11396.754904, -16467.817521
  5.761500e+00, -11383.818144, -16476.763564
  5.761550e+00, -11370.874362, -16485.699444
  5.761600e+00, -11357.923565, -16494.625155
  5.761650e+00, -11344.965762, -16503.540692
  5.761700e+00, -11332.000961, -16512.446049
  5.761750e+00, -11319.029170, -16521.341222
  5.761800e+00, -11306.050396, -16530.226204
  5.761850e+00, -11293.064647, -16539.100989
  5.761900e+00, -11280.071933, -16547.965574
  5.761950e+00, -11267.072260, -16556.819951
  5.762000e+00, -11254.065636, -16565.664116
  5.762050e+00, -11241.052071, -16574.498064
  5.762100e+00, -11228.031571, -16583.321787
  5.762150e+00, -11215.004144, -16592.135282
  5.762200e+00, -11201.969800, -16600.938543
  5.762250e+00, -11188.928545, -16609.731565
  5.762300e+00, -11175.880389, -16618.514341
  5.762350e+00, -11162.825338, -16627.286866
  5.762400e+00, -11149.763401, -16636.049136
  5.762450e+00, -11136.694586, -16644.801145
  5.762500e+00, -11123.618902, -16653.542887
  5.762550e+00, -11110.536355, -16662.274356
  5.762600e+00, -11097.446955, -16670.995549
  5.762650e+00, -11084.350709, -16679.706458
  5.762700e+00, -11071.247625, -16688.407079
  5.762750e+00, -11058.137712, -16697.097407
  5.762800e+00, -11045.020978, -16705.777436
  5.762850e+00, -11031.897430, -16714.447160
  5.762900e+00, -11018.767077, -16723.106575
  5.762950e+00, -11005.629926, -16731.755674
  5.763000e+00, -10992.485987, -16740.394454
  5.763050e+00, -10979.335267, -16749.022907
  5.763100e+00, -10966.177773, -16757.641030
  5.763150e+00, -10953.013515, -16766.248817
  5.763200e+00, -10939.842501, -16774.846261
  5.763250e+00, -10926.664738, -16783.433359
  5.763300e+00, -10913.480234, -16792.010105
  5.763350e+00, -10900.288999, -16800.576493
  5.763400e+00, -10887.091039, -16809.132519
  5.763450e+00, -10873.886364, -16817.678176
  5.763500e+00, -10860.674980, -16826.213460
  5.763550e+00, -10847.456897, -16834.738366
  5.763600e+00, -10834.232122, -16843.252887
  5.763650e+00, -10821.000665, -16851.757020
  5.763700e+00, -10807.762532, -16860.250758
  5.763750e+00, -10794.517731, -16868.734096
  5.763800e+00, -10781.266273, -16877.207030
  5.763850e+00, -10768.008163, -16885.669553
  5.763900e+00, -10754.743411, -16894.121662
  5.763950e+00, -10741.472024, -16902.563350
  5.764000e+00, -10728.194012, -16910.994612
  5.764050e+00, -10714.909382, -16919.415443
  5.764100e+00, -10701.618141, -16927.825838
  5.764150e+00, -10688.320300, -16936.225792
  5.764200e+00, -10675.015865, -16944.615300
  5.764250e+00, -10661.704844, -16952.994355
  5.764300e+00, -10648.387247, -16961.362954
  5.764350e+00, -10635.063082, -16969.721091
  5.764400e+00, -10621.732355, -16978.068761
  5.764450e+00, -10608.395077, -16986.405959
  5.764500e+00, -10595.051254, -16994.732679
  5.764550e+00, -10581.700896, -17003.048917
  5.764600e+00, -10568.344010, -17011.354667
  5.764650e+00, -10554.980605, -17019.649924
  5.764700e+00, -10541.610688, -17027.934683
  5.764750e+00, -10528.234269, -17036.208939
  5.764800e+00, -10514.851355, -17044.472687
  5.764850e+00, -10501.461955, -17052.725922
  5.764900e+00, -10488.066077, -17060.968639
  5.764950e+00, -10474.663729, -17069.200832
  5.765000e+00, -10461.254920, -17077.422496
  5.765050e+00, -10447.839657, -17085.633627
  5.765100e+00, -10434.417949, -17093.834220
  5.765150e+00, -10420.989805, -17102.024269
  5.765200e+00, -10407.555232, -17110.203769
  5.765250e+00, -10394.114238, -17118.372715
  5.765300e+00, -10380.666834, -17126.531102
  5.765350e+00, -10367.213025, -17134.678926
  5.765400e+00, -10353.752821, -17142.816180
  5.765450e+00, -10340.286230, -17150.942861
  5.765500e+00, -10326.813261, -17159.058963
  5.765550e+00, -10313.333921, -17167.164481
  5.765600e+00, -10299.848220, -17175.259410
  5.765650e+00, -10286.356164, -17183.343745
  5.765700e+00, -10272.857763, -17191.417481
  5.765750e+00, -10259.353025, -17199.480613
  5.765800e+00, -10245.841959, -17207.533137
  5.765850e+00, -10232.324571, -17215.575046
  5.765900e+00, -10218.800872, -17223.606337
  5.765950e+00, -10205.270869, -17231.627004
  5.766000e+00, -10191.734571, -17239.637042
  5.766050e+00, -10178.191986, -17247.636447
  5.766100e+00, -10164.643122, -17255.625213
  5.766150e+00, -10151.087988, -17263.603336
  5.766200e+00, -10137.526592, -17271.570810
  5.766250e+00, -10123.958942, -17279.527631
  5.766300e+00, -10110.385047, -17287.473794
  5.766350e+00, -10096.804915, -17295.409294
  5.766400e+00, -10083.218555, -17303.334125
  5.766450e+00, -10069.625974, -17311.248284
  5.766500e+00, -10056.027182, -17319.151765
  5.766550e+00, -10042.422187, -17327.044563
